net,length_um
_03739_,32.69µm
_05204_,32.68µm
_11105_,32.68µm
_04562_,32.66µm
_10525_,32.64µm
_00188_,32.62µm
_04874_,32.62µm
_06149_,32.62µm
_00055_,32.6µm
_00162_,32.585µm
_02177_,32.58µm
_09005_,32.58µm
_03414_,32.52µm
_01676_,32.5µm
_01740_,32.5µm
_04914_,32.5µm
_09960_,32.5µm
_02378_,32.42µm
_06476_,32.42µm
_10644_,32.42µm
_03254_,32.41µm
_02486_,32.38µm
_03828_,32.38µm
_10031_,32.38µm
_09974_,32.37µm
_00724_,32.36µm
_01685_,32.36µm
_02261_,32.36µm
_02746_,32.36µm
_02464_,32.34µm
_08101_,32.34µm
_01793_,32.335µm
_02472_,32.32µm
_06348_,32.31µm
_10335_,32.295µm
_03252_,32.28µm
_10651_,32.28µm
_09727_,32.26µm
_01585_,32.22µm
_05169_,32.22µm
_07419_,32.22µm
_03950_,32.18µm
_04060_,32.17µm
_00852_,32.16µm
_04048_,32.16µm
_06717_,32.135µm
_05410_,32.12µm
_07472_,32.12µm
_06571_,32.1µm
_07405_,32.06µm
_10964_,32.05µm
_00890_,32.04µm
_02157_,32.02µm
_01774_,32µm
_08328_,32µm
_00045_,31.98µm
_01907_,31.98µm
_03780_,31.98µm
_09424_,31.98µm
_10614_,31.98µm
_07370_,31.96µm
_06056_,31.94µm
_01946_,31.9µm
_07715_,31.885µm
_00313_,31.88µm
_07061_,31.86µm
_00643_,31.84µm
_05282_,31.82µm
_07498_,31.8µm
_05974_,31.76µm
_06494_,31.74µm
_00122_,31.7µm
_04684_,31.7µm
_07175_,31.7µm
_10446_,31.7µm
_04699_,31.69µm
_01787_,31.68µm
_04502_,31.68µm
_06211_,31.68µm
_03118_,31.66µm
_03717_,31.66µm
_00099_,31.6µm
_10726_,31.6µm
_05617_,31.56µm
_09079_,31.54µm
_04942_,31.535µm
_01150_,31.52µm
_06411_,31.51µm
_10140_,31.48µm
_08730_,31.435µm
_05055_,31.42µm
_06007_,31.42µm
_01702_,31.38µm
_06473_,31.38µm
_00692_,31.36µm
_02673_,31.36µm
_03878_,31.36µm
_04251_,31.36µm
_04312_,31.32µm
_09386_,31.32µm
_01919_,31.3µm
_04966_,31.3µm
_09746_,31.3µm
_03693_,31.29µm
_03276_,31.26µm
_01220_,31.24µm
_03224_,31.24µm
_03586_,31.22µm
_04591_,31.22µm
_04844_,31.22µm
_07649_,31.22µm
_00820_,31.2µm
_05915_,31.2µm
_09361_,31.2µm
_10792_,31.18µm
_01642_,31.14µm
_04323_,31.12µm
_07403_,31.12µm
_10273_,31.12µm
_04534_,31.08µm
_07452_,31.08µm
_04428_,31.06µm
_07153_,31.06µm
_09888_,31.06µm
_02698_,31.04µm
_02955_,31.04µm
_04947_,31.04µm
_08244_,31.04µm
_03197_,31µm
_03556_,31µm
_10224_,30.96µm
_06688_,30.9µm
_04606_,30.88µm
_09583_,30.88µm
_02377_,30.86µm
_07826_,30.845µm
_07537_,30.82µm
_09142_,30.805µm
_05117_,30.78µm
_03158_,30.76µm
_04250_,30.76µm
_06210_,30.76µm
_07302_,30.74µm
_09349_,30.74µm
_09378_,30.74µm
_00667_,30.7µm
_01438_,30.7µm
_01766_,30.68µm
_00924_,30.66µm
_02037_,30.66µm
_05247_,30.66µm
_07590_,30.66µm
_06351_,30.64µm
_06578_,30.64µm
_08947_,30.64µm
_03728_,30.62µm
_03916_,30.62µm
_00097_,30.6µm
_00322_,30.6µm
_01237_,30.58µm
_04006_,30.58µm
_05853_,30.56µm
_08072_,30.56µm
_00834_,30.54µm
_04897_,30.54µm
_08564_,30.54µm
_10368_,30.54µm
_10798_,30.54µm
_09261_,30.52µm
_10366_,30.5µm
_02182_,30.48µm
_00732_,30.44µm
_09366_,30.42µm
_09557_,30.4µm
_02184_,30.38µm
_03052_,30.37µm
_04436_,30.36µm
_04717_,30.34µm
_07435_,30.325µm
_01413_,30.32µm
_09129_,30.32µm
_07502_,30.28µm
_08146_,30.28µm
_10649_,30.28µm
_11068_,30.27µm
_02683_,30.22µm
_05661_,30.22µm
_10421_,30.21µm
_01699_,30.2µm
_01719_,30.2µm
_03438_,30.2µm
_06887_,30.2µm
_11192_,30.18µm
_01271_,30.16µm
_02181_,30.16µm
_03919_,30.16µm
_04972_,30.16µm
_02299_,30.12µm
_02738_,30.1µm
_10498_,30.1µm
_04968_,30.08µm
_04670_,30.06µm
_03542_,30.03µm
_04193_,30.03µm
_04465_,30µm
_02570_,29.99µm
_08107_,29.96µm
_05896_,29.94µm
_01670_,29.93µm
_09522_,29.92µm
_05472_,29.9µm
_06984_,29.9µm
_08496_,29.9µm
_06983_,29.875µm
_00950_,29.86µm
_01543_,29.86µm
_03571_,29.86µm
_07857_,29.86µm
_06150_,29.845µm
_04142_,29.84µm
_04408_,29.84µm
_04847_,29.82µm
_05430_,29.82µm
_06604_,29.8µm
_07939_,29.8µm
_00759_,29.78µm
_04296_,29.78µm
_10491_,29.78µm
_06933_,29.76µm
_09140_,29.76µm
_11039_,29.74µm
_04698_,29.715µm
_01287_,29.7µm
_06169_,29.7µm
_02187_,29.66µm
_04553_,29.66µm
_06326_,29.62µm
_06190_,29.6µm
_06600_,29.6µm
_04084_,29.56µm
net98,29.56µm
_00657_,29.54µm
_02164_,29.54µm
_04516_,29.54µm
_05409_,29.5µm
_06159_,29.5µm
_02741_,29.48µm
_06775_,29.44µm
_01623_,29.42µm
_07870_,29.42µm
_01472_,29.4µm
_09088_,29.4µm
_10430_,29.4µm
_07310_,29.37µm
_04147_,29.36µm
_04913_,29.36µm
_05275_,29.36µm
_05433_,29.36µm
_07470_,29.36µm
_01729_,29.325µm
_00605_,29.32µm
_07462_,29.29µm
_03463_,29.28µm
_04463_,29.28µm
_05482_,29.28µm
_07455_,29.28µm
_00319_,29.26µm
_08064_,29.24µm
_04826_,29.16µm
_00865_,29.14µm
_09294_,29.14µm
_09692_,29.14µm
_02813_,29.12µm
_08038_,29.12µm
_06594_,29.115µm
_01351_,29.08µm
_06222_,29.08µm
_08497_,29.08µm
_03496_,29.065µm
_03678_,29.06µm
_07719_,29.06µm
_07565_,29.04µm
_08245_,29.04µm
_08623_,29.04µm
_03768_,28.96µm
_05478_,28.96µm
_05099_,28.94µm
_07163_,28.94µm
_08280_,28.94µm
_02908_,28.92µm
_08991_,28.92µm
_03815_,28.88µm
_06157_,28.86µm
_03558_,28.82µm
_10394_,28.82µm
_01074_,28.8µm
_06388_,28.8µm
_00608_,28.78µm
_02368_,28.78µm
_02979_,28.76µm
_04263_,28.76µm
_08958_,28.76µm
_04178_,28.75µm
_05730_,28.74µm
_03296_,28.7µm
_07336_,28.7µm
_08354_,28.68µm
_07272_,28.66µm
_02439_,28.64µm
_04933_,28.64µm
_01742_,28.6µm
_08961_,28.6µm
_11182_,28.56µm
_02826_,28.54µm
_09205_,28.54µm
_09470_,28.52µm
_04076_,28.5µm
_08707_,28.5µm
_08342_,28.49µm
_09275_,28.48µm
_10220_,28.48µm
_03134_,28.46µm
_10094_,28.46µm
_01303_,28.44µm
_03462_,28.44µm
_05924_,28.44µm
_09213_,28.44µm
_06005_,28.42µm
_02309_,28.4µm
_03043_,28.4µm
_07166_,28.4µm
_10380_,28.4µm
_08770_,28.38µm
_03437_,28.36µm
_06482_,28.36µm
_04073_,28.34µm
_04105_,28.32µm
_03008_,28.31µm
_04740_,28.3µm
_07834_,28.28µm
_11167_,28.28µm
_03374_,28.26µm
_09963_,28.26µm
_01137_,28.24µm
_02959_,28.24µm
_09855_,28.22µm
_03898_,28.2µm
_06831_,28.2µm
_08597_,28.18µm
_09215_,28.18µm
_06904_,28.16µm
_08326_,28.16µm
_09373_,28.16µm
_10240_,28.14µm
_10537_,28.14µm
_03444_,28.12µm
_04760_,28.12µm
_05894_,28.12µm
_06719_,28.12µm
_11121_,28.12µm
_04125_,28.1µm
_08400_,28.1µm
_09481_,28.1µm
_01280_,28.06µm
_02735_,28.04µm
_09611_,28.04µm
_01316_,28.02µm
_08069_,28.02µm
_00131_,28.005µm
_06713_,28µm
_07700_,27.98µm
_00625_,27.94µm
_00014_,27.92µm
_07859_,27.9µm
_05535_,27.86µm
_05948_,27.86µm
_07962_,27.86µm
_07100_,27.82µm
_03200_,27.8µm
_10248_,27.79µm
_02376_,27.78µm
_08920_,27.78µm
_01216_,27.76µm
_01891_,27.74µm
_03915_,27.74µm
_06018_,27.74µm
_09924_,27.74µm
_10949_,27.74µm
_02534_,27.72µm
_09677_,27.685µm
_05576_,27.675µm
_00328_,27.66µm
_02629_,27.66µm
_05914_,27.66µm
_07096_,27.655µm
_08553_,27.62µm
_10799_,27.62µm
_03977_,27.61µm
_00104_,27.6µm
_08426_,27.6µm
_10010_,27.6µm
_06613_,27.565µm
_00798_,27.56µm
_04067_,27.56µm
_05124_,27.56µm
_05852_,27.56µm
_08258_,27.54µm
_08752_,27.52µm
_00860_,27.48µm
_06807_,27.46µm
_00425_,27.44µm
_00699_,27.44µm
_04867_,27.44µm
_01737_,27.42µm
_10844_,27.38µm
_00544_,27.36µm
_00601_,27.36µm
_07265_,27.36µm
_04727_,27.34µm
_10217_,27.34µm
_10602_,27.3µm
_11134_,27.3µm
_02781_,27.26µm
_10135_,27.26µm
_07759_,27.245µm
_09392_,27.2µm
_03775_,27.18µm
_06614_,27.18µm
_10894_,27.18µm
_01679_,27.14µm
_03838_,27.14µm
_06168_,27.14µm
_00452_,27.135µm
_00046_,27.12µm
_05724_,27.12µm
_09221_,27.1µm
_05259_,27.085µm
_05835_,27.08µm
_08396_,27.08µm
_09681_,27.08µm
_03605_,27.06µm
_04464_,27.04µm
_05604_,27.04µm
_09787_,27.04µm
_03974_,27µm
_02744_,26.96µm
_04701_,26.96µm
_02200_,26.92µm
_01144_,26.9µm
_09417_,26.9µm
_08957_,26.88µm
_00198_,26.87µm
_01994_,26.84µm
_01998_,26.82µm
_04314_,26.82µm
_07065_,26.82µm
_08104_,26.82µm
_07070_,26.8µm
_10611_,26.78µm
_10164_,26.765µm
_07908_,26.76µm
_11017_,26.76µm
_09892_,26.725µm
_00526_,26.72µm
_01811_,26.72µm
_05645_,26.72µm
_05928_,26.72µm
_05857_,26.7µm
_07955_,26.7µm
_03244_,26.66µm
_02489_,26.64µm
_03003_,26.64µm
_04929_,26.64µm
_07352_,26.63µm
_09492_,26.62µm
_06607_,26.58µm
_00287_,26.57µm
_01680_,26.56µm
_07295_,26.56µm
_09166_,26.54µm
_09690_,26.54µm
_00760_,26.52µm
_02893_,26.52µm
_05906_,26.52µm
_07873_,26.48µm
_08077_,26.48µm
_04267_,26.46µm
_05635_,26.46µm
_06882_,26.46µm
_05067_,26.44µm
_09965_,26.42µm
_07174_,26.37µm
_05514_,26.355µm
_06543_,26.32µm
_07085_,26.32µm
_08900_,26.3µm
_09515_,26.3µm
_01313_,26.295µm
_08166_,26.29µm
_10286_,26.28µm
_02548_,26.24µm
_01812_,26.22µm
_07869_,26.22µm
_08309_,26.22µm
_08767_,26.22µm
_02792_,26.2µm
_03870_,26.18µm
_07090_,26.18µm
_08879_,26.18µm
_10523_,26.18µm
_02168_,26.145µm
_09049_,26.14µm
_10438_,26.14µm
_10521_,26.14µm
_07491_,26.12µm
_00638_,26.1µm
_02367_,26.1µm
_06610_,26.1µm
_00754_,26.08µm
_09795_,26.07µm
_00331_,26.06µm
_07723_,26.06µm
_05753_,26.055µm
_09866_,26.04µm
_00280_,26.02µm
_09216_,26.02µm
_01288_,26µm
_00063_,25.98µm
_06725_,25.98µm
_00033_,25.96µm
_02820_,25.96µm
_00357_,25.94µm
_00900_,25.94µm
_01629_,25.94µm
_03235_,25.94µm
_06521_,25.94µm
_01682_,25.93µm
_10975_,25.88µm
_08557_,25.86µm
_04744_,25.84µm
_02529_,25.82µm
_00863_,25.8µm
_03467_,25.8µm
_00302_,25.78µm
_07029_,25.78µm
_01047_,25.76µm
_02812_,25.76µm
_09374_,25.745µm
_00419_,25.74µm
_01924_,25.74µm
_01988_,25.74µm
_06399_,25.74µm
_04631_,25.72µm
_07158_,25.715µm
_02004_,25.68µm
_08005_,25.68µm
_06597_,25.66µm
_05808_,25.64µm
_08359_,25.6µm
_02717_,25.58µm
_05798_,25.58µm
_10262_,25.58µm
_07828_,25.56µm
_11052_,25.56µm
_09493_,25.53µm
_04508_,25.52µm
_04349_,25.5µm
_04997_,25.5µm
_00293_,25.49µm
_07755_,25.42µm
_05007_,25.41µm
_06637_,25.39µm
_01939_,25.385µm
_01417_,25.38µm
_10738_,25.38µm
_01592_,25.36µm
_02968_,25.36µm
_08335_,25.36µm
_10229_,25.36µm
_00477_,25.345µm
_01636_,25.34µm
_01841_,25.34µm
_04819_,25.34µm
_06123_,25.34µm
_06243_,25.34µm
_06888_,25.34µm
_07245_,25.32µm
_09687_,25.32µm
_11075_,25.32µm
_11160_,25.32µm
_05460_,25.315µm
_06608_,25.3µm
_07264_,25.28µm
_07998_,25.28µm
_08710_,25.28µm
_07925_,25.26µm
_08312_,25.26µm
_04201_,25.24µm
_04709_,25.24µm
_06379_,25.24µm
_02363_,25.22µm
_08383_,25.22µm
_09535_,25.22µm
net140,25.18µm
_02811_,25.14µm
_09568_,25.14µm
_10439_,25.14µm
_00451_,25.135µm
_05102_,25.13µm
_00361_,25.12µm
_04792_,25.12µm
_08024_,25.1µm
_09711_,25.1µm
_06892_,25.08µm
_07266_,25.08µm
_04840_,25.04µm
_07099_,25.04µm
_00103_,25.02µm
_05584_,25.02µm
_08237_,25.02µm
_06450_,25µm
_08990_,24.98µm
_01725_,24.93µm
_04803_,24.93µm
_10579_,24.92µm
_10065_,24.91µm
_03550_,24.88µm
_07969_,24.88µm
_09601_,24.88µm
_05312_,24.86µm
_01400_,24.84µm
_07728_,24.84µm
_09344_,24.84µm
_08898_,24.82µm
_07480_,24.8µm
_04473_,24.78µm
_10846_,24.78µm
_09947_,24.76µm
_06539_,24.74µm
_03510_,24.735µm
_00546_,24.72µm
_09940_,24.705µm
_02625_,24.7µm
_11050_,24.7µm
_00804_,24.68µm
_03719_,24.68µm
_04757_,24.68µm
_00121_,24.66µm
_04484_,24.66µm
_05791_,24.64µm
_07541_,24.64µm
_08133_,24.64µm
_08838_,24.64µm
_04230_,24.58µm
_04094_,24.56µm
_05205_,24.56µm
_05528_,24.56µm
_08803_,24.56µm
_09180_,24.56µm
_09192_,24.56µm
_04041_,24.54µm
_04152_,24.52µm
_05041_,24.52µm
_05252_,24.52µm
_10628_,24.52µm
_03345_,24.5µm
_07008_,24.5µm
_09756_,24.49µm
_00436_,24.48µm
_01632_,24.48µm
_08465_,24.48µm
_04266_,24.44µm
_08062_,24.44µm
_10619_,24.44µm
_01887_,24.42µm
_05187_,24.42µm
_06263_,24.42µm
_08632_,24.42µm
_01444_,24.4µm
_04745_,24.4µm
_02504_,24.38µm
_04492_,24.38µm
_04998_,24.38µm
_02577_,24.36µm
_03398_,24.36µm
_10028_,24.36µm
_05153_,24.34µm
_05422_,24.34µm
_06570_,24.34µm
_07161_,24.34µm
_09804_,24.34µm
_10434_,24.33µm
_04260_,24.3µm
_09080_,24.3µm
_04627_,24.28µm
_04287_,24.26µm
_04417_,24.26µm
_06126_,24.26µm
_09797_,24.26µm
_02844_,24.22µm
_03482_,24.22µm
_03823_,24.22µm
_01995_,24.18µm
_04887_,24.18µm
_07632_,24.18µm
_09548_,24.18µm
_09640_,24.18µm
_01654_,24.16µm
_02522_,24.16µm
_04859_,24.125µm
_01118_,24.12µm
_08485_,24.12µm
_10469_,24.12µm
_02597_,24.1µm
_01018_,24.08µm
_00664_,24.06µm
_05813_,24.06µm
_06682_,24.06µm
_00258_,24.04µm
_04501_,24.04µm
_09178_,24.04µm
_05334_,24.02µm
_10819_,24.02µm
_02028_,24µm
_04846_,23.98µm
_10305_,23.98µm
_01435_,23.96µm
_04008_,23.96µm
_07068_,23.96µm
_09118_,23.96µm
_10984_,23.96µm
_08111_,23.94µm
_10577_,23.94µm
_01292_,23.92µm
_06512_,23.92µm
_07255_,23.92µm
_08406_,23.92µm
_10116_,23.89µm
_06603_,23.88µm
_08527_,23.88µm
_00023_,23.86µm
_05721_,23.86µm
_09935_,23.86µm
_10606_,23.86µm
_03377_,23.84µm
_06661_,23.84µm
_07587_,23.84µm
_07874_,23.84µm
_02199_,23.82µm
_01319_,23.8µm
_10632_,23.8µm
_01938_,23.79µm
_03835_,23.78µm
_11135_,23.78µm
_07785_,23.76µm
_08622_,23.76µm
_02132_,23.74µm
_06234_,23.72µm
_07411_,23.72µm
_07964_,23.72µm
_08031_,23.72µm
_07601_,23.695µm
_02699_,23.68µm
_06509_,23.68µm
_07307_,23.68µm
net187,23.68µm
_05879_,23.58µm
_00220_,23.54µm
_04925_,23.54µm
_07133_,23.54µm
_07503_,23.54µm
_09810_,23.54µm
_07135_,23.5µm
_07800_,23.5µm
_01113_,23.48µm
_06996_,23.48µm
_07018_,23.46µm
_09939_,23.46µm
_09877_,23.44µm
_07556_,23.36µm
_08074_,23.36µm
_05476_,23.34µm
_07643_,23.32µm
_01747_,23.3µm
_05929_,23.3µm
_07570_,23.3µm
_01777_,23.28µm
_03530_,23.28µm
_02390_,23.26µm
_03567_,23.26µm
_06309_,23.26µm
_02409_,23.24µm
_00098_,23.22µm
_02787_,23.22µm
_07409_,23.22µm
_02827_,23.2µm
_03784_,23.18µm
_04495_,23.18µm
_02457_,23.16µm
_09394_,23.16µm
_06666_,23.15µm
_02506_,23.14µm
_05504_,23.14µm
_04592_,23.135µm
_00911_,23.12µm
_07091_,23.12µm
_10278_,23.1µm
_03261_,23.08µm
_09072_,23.075µm
_07984_,23.07µm
_04781_,23.065µm
_02172_,23.06µm
_03307_,23.06µm
_05230_,23.06µm
_09299_,23.06µm
_09539_,23.06µm
_11088_,23.04µm
_02624_,23.02µm
_05240_,22.98µm
_06120_,22.98µm
_05650_,22.97µm
_01665_,22.965µm
_04693_,22.96µm
_07563_,22.96µm
_09851_,22.96µm
_03442_,22.94µm
_04688_,22.94µm
_06140_,22.94µm
_07763_,22.94µm
_00634_,22.92µm
_02974_,22.92µm
_05021_,22.92µm
_06165_,22.92µm
_07439_,22.92µm
_02339_,22.9µm
_02637_,22.9µm
_04050_,22.9µm
_10334_,22.88µm
_09952_,22.86µm
_10757_,22.86µm
_08775_,22.83µm
_10209_,22.82µm
_03980_,22.8µm
_04490_,22.8µm
_06881_,22.8µm
_01904_,22.78µm
_00870_,22.76µm
_04708_,22.76µm
_10916_,22.75µm
_05229_,22.74µm
_07442_,22.74µm
_08341_,22.72µm
_00793_,22.7µm
_03485_,22.7µm
_04765_,22.7µm
_08924_,22.7µm
_02712_,22.68µm
_08285_,22.68µm
_08873_,22.68µm
_07948_,22.64µm
_04616_,22.62µm
_03208_,22.6µm
_01678_,22.58µm
_05483_,22.58µm
_10936_,22.58µm
_05817_,22.56µm
_04336_,22.54µm
_04021_,22.5µm
_04812_,22.5µm
_10713_,22.495µm
_00135_,22.48µm
_06428_,22.48µm
_10183_,22.48µm
_11095_,22.48µm
_01959_,22.45µm
_00264_,22.44µm
_10398_,22.44µm
_02651_,22.42µm
_09760_,22.42µm
_03498_,22.4µm
_05301_,22.4µm
_11028_,22.4µm
_02226_,22.38µm
_03744_,22.38µm
_06495_,22.38µm
_09740_,22.38µm
_10233_,22.38µm
_01925_,22.36µm
_06191_,22.36µm
_07915_,22.36µm
_04416_,22.34µm
_10001_,22.315µm
_00964_,22.3µm
_04413_,22.3µm
_00072_,22.28µm
_02322_,22.26µm
_05078_,22.26µm
_06137_,22.26µm
_07848_,22.26µm
_02234_,22.255µm
_10109_,22.255µm
_08860_,22.24µm
_04720_,22.23µm
_00152_,22.22µm
_04507_,22.22µm
_03994_,22.2µm
_05982_,22.2µm
_01283_,22.18µm
_08251_,22.18µm
_09364_,22.18µm
_10006_,22.18µm
_10539_,22.18µm
_09802_,22.17µm
_07269_,22.16µm
_04339_,22.15µm
_03381_,22.14µm
_04186_,22.14µm
_00767_,22.12µm
_08180_,22.12µm
_09066_,22.12µm
_09222_,22.12µm
_09464_,22.12µm
_02241_,22.11µm
_01694_,22.1µm
_06398_,22.1µm
_07218_,22.1µm
_07626_,22.1µm
_09441_,22.1µm
_04264_,22.09µm
_02495_,22.08µm
_02948_,22.08µm
_04373_,22.08µm
_04595_,22.08µm
_00116_,22.06µm
_05720_,22.06µm
_01713_,22.04µm
_01880_,22.04µm
_04351_,22.04µm
_04576_,22.04µm
_05163_,22.04µm
_10797_,22.04µm
net13,22.02µm
_06344_,22µm
_01019_,21.98µm
_06704_,21.98µm
_06466_,21.92µm
_09159_,21.92µm
_09137_,21.9µm
_09899_,21.9µm
_10138_,21.9µm
_04197_,21.88µm
_09850_,21.88µm
_09973_,21.88µm
_10981_,21.88µm
_06652_,21.86µm
_03491_,21.84µm
_08387_,21.84µm
_08450_,21.84µm
_08871_,21.82µm
_11151_,21.82µm
_09753_,21.81µm
_03274_,21.8µm
_03590_,21.8µm
_03999_,21.8µm
_10343_,21.79µm
_01131_,21.78µm
_01252_,21.78µm
_04849_,21.78µm
_07606_,21.78µm
_10502_,21.78µm
_02426_,21.76µm
_03682_,21.76µm
_10190_,21.76µm
_01722_,21.74µm
_02751_,21.74µm
_03028_,21.74µm
_04963_,21.74µm
_06028_,21.74µm
_05458_,21.715µm
_07236_,21.71µm
_02564_,21.7µm
_05386_,21.7µm
_08183_,21.7µm
_09380_,21.7µm
_10337_,21.7µm
_01378_,21.66µm
_08818_,21.66µm
_10605_,21.66µm
_11163_,21.66µm
_04853_,21.65µm
_07664_,21.64µm
_09059_,21.62µm
_09886_,21.62µm
_02600_,21.61µm
_09648_,21.58µm
_07458_,21.56µm
_08833_,21.56µm
_09823_,21.56µm
_10876_,21.56µm
_00178_,21.55µm
_05125_,21.54µm
_06855_,21.52µm
_04331_,21.51µm
_10451_,21.5µm
_01222_,21.48µm
_01915_,21.48µm
_05995_,21.48µm
_11085_,21.48µm
_00303_,21.46µm
_02259_,21.46µm
_02354_,21.46µm
_03315_,21.46µm
_09154_,21.46µm
_00538_,21.44µm
_06078_,21.44µm
_02249_,21.4µm
_00758_,21.38µm
_04579_,21.38µm
_04854_,21.37µm
_02452_,21.34µm
_06015_,21.34µm
_08594_,21.34µm
_01681_,21.33µm
_05747_,21.32µm
_02919_,21.3µm
_00571_,21.28µm
_03799_,21.28µm
_01255_,21.26µm
_01701_,21.26µm
_08189_,21.26µm
_03610_,21.24µm
_03929_,21.22µm
_08049_,21.22µm
_08394_,21.22µm
_09199_,21.22µm
_10921_,21.205µm
_02873_,21.2µm
_09271_,21.2µm
_05802_,21.18µm
_07205_,21.18µm
_03730_,21.14µm
_06012_,21.14µm
_08368_,21.14µm
_06493_,21.12µm
_08299_,21.12µm
_08412_,21.12µm
_05319_,21.1µm
net132,21.1µm
_10868_,21.095µm
_03284_,21.09µm
_02362_,21.08µm
_03992_,21.08µm
_04386_,21.08µm
_05488_,21.08µm
_06071_,21.08µm
_03805_,21.07µm
_05799_,21.06µm
_00029_,21.04µm
_02490_,21.04µm
_03830_,21.04µm
_06313_,21.03µm
_05333_,21.02µm
_06077_,21.02µm
_08831_,21.02µm
_04762_,21µm
_06692_,21µm
_07661_,21µm
_10081_,20.97µm
_08464_,20.92µm
_02907_,20.88µm
_07860_,20.88µm
_08141_,20.88µm
_01557_,20.86µm
_06215_,20.86µm
_10803_,20.86µm
_10131_,20.83µm
_09043_,20.82µm
_07989_,20.8µm
_02029_,20.78µm
_04898_,20.78µm
_07305_,20.78µm
_05371_,20.76µm
_00792_,20.74µm
_03671_,20.74µm
_07788_,20.74µm
_02208_,20.72µm
_06752_,20.72µm
_08929_,20.715µm
_07125_,20.7µm
_08220_,20.7µm
_09237_,20.69µm
_02214_,20.68µm
_06589_,20.68µm
_02776_,20.665µm
_00813_,20.66µm
_00992_,20.66µm
_01598_,20.66µm
_02998_,20.66µm
_04065_,20.66µm
_05600_,20.66µm
_05655_,20.66µm
_10731_,20.66µm
_07477_,20.65µm
_02688_,20.64µm
_04409_,20.64µm
_08051_,20.64µm
_04971_,20.62µm
_05254_,20.62µm
_08916_,20.62µm
_09614_,20.62µm
_10879_,20.62µm
_11020_,20.62µm
_06046_,20.6µm
_09991_,20.6µm
_01039_,20.58µm
_04486_,20.58µm
_07639_,20.58µm
_01962_,20.57µm
_01826_,20.555µm
_06308_,20.555µm
_00521_,20.545µm
_06352_,20.54µm
_08722_,20.54µm
_09230_,20.54µm
_05060_,20.53µm
_05379_,20.52µm
_05971_,20.52µm
_06452_,20.52µm
_11049_,20.52µm
_09339_,20.51µm
_01324_,20.5µm
_01516_,20.5µm
_01847_,20.5µm
_08163_,20.5µm
_04223_,20.48µm
_03752_,20.47µm
_00370_,20.46µm
_01886_,20.46µm
_01955_,20.46µm
_02091_,20.46µm
_04392_,20.46µm
_06595_,20.46µm
_09255_,20.46µm
_09383_,20.46µm
_09498_,20.46µm
_02784_,20.44µm
_05164_,20.44µm
_07466_,20.44µm
_02585_,20.42µm
_03194_,20.42µm
_03545_,20.42µm
_07210_,20.42µm
_10291_,20.42µm
_05594_,20.4µm
_08910_,20.4µm
_09473_,20.395µm
_10339_,20.385µm
_04328_,20.38µm
_10571_,20.38µm
_04694_,20.36µm
_07531_,20.3µm
_08272_,20.3µm
_08320_,20.3µm
_10572_,20.3µm
_05543_,20.29µm
_03521_,20.28µm
_08315_,20.28µm
_08397_,20.28µm
_10321_,20.28µm
_05389_,20.24µm
_08318_,20.24µm
_04512_,20.22µm
_08995_,20.22µm
_10655_,20.2µm
_02672_,20.19µm
_04559_,20.18µm
_07422_,20.18µm
_02307_,20.16µm
_07522_,20.155µm
_03382_,20.14µm
_05397_,20.14µm
_09235_,20.125µm
_06723_,20.12µm
_03418_,20.1µm
_07976_,20.1µm
_02606_,20.08µm
_04341_,20.08µm
_07871_,20.08µm
_08050_,20.08µm
_08208_,20.08µm
_11046_,20.07µm
_07564_,20.06µm
_09872_,20.06µm
_01693_,20.04µm
_02313_,20.04µm
_05516_,20.04µm
_06306_,20.04µm
_06992_,20.02µm
_10213_,20.02µm
_00628_,20µm
_05905_,20µm
_09708_,20µm
_04560_,19.98µm
_07555_,19.98µm
_09903_,19.98µm
_00298_,19.96µm
_02418_,19.96µm
_05005_,19.96µm
_07561_,19.96µm
_07591_,19.96µm
_09881_,19.96µm
_10247_,19.96µm
_10358_,19.96µm
_02248_,19.94µm
_03344_,19.94µm
_04758_,19.94µm
_00086_,19.9µm
_10110_,19.9µm
_10669_,19.9µm
_03002_,19.86µm
_05056_,19.86µm
_06034_,19.86µm
_08061_,19.86µm
_10784_,19.86µm
_02081_,19.82µm
_06162_,19.82µm
_08821_,19.82µm
_11004_,19.82µm
_04624_,19.8µm
_05814_,19.8µm
_09414_,19.795µm
_01798_,19.79µm
_01751_,19.78µm
_05509_,19.78µm
_09669_,19.78µm
_10192_,19.78µm
_06050_,19.75µm
_01921_,19.74µm
_07701_,19.74µm
_10600_,19.74µm
_10869_,19.74µm
_00182_,19.72µm
_06186_,19.72µm
_08743_,19.72µm
_09564_,19.72µm
_08872_,19.71µm
_04161_,19.7µm
_05424_,19.7µm
_06054_,19.7µm
_07485_,19.7µm
_11044_,19.7µm
_06296_,19.68µm
_06492_,19.68µm
_07181_,19.68µm
_03681_,19.66µm
_04779_,19.66µm
_03593_,19.64µm
_05889_,19.64µm
_06102_,19.64µm
_03939_,19.62µm
_05916_,19.62µm
_06343_,19.62µm
_09095_,19.62µm
_09384_,19.62µm
_10034_,19.62µm
_01183_,19.6µm
_01804_,19.6µm
_06004_,19.6µm
_05403_,19.58µm
_08537_,19.58µm
_07043_,19.54µm
_11112_,19.54µm
_02592_,19.52µm
_06258_,19.52µm
_07852_,19.52µm
_08671_,19.52µm
