net,length_um
_09660_,30.06µm
_09745_,30.06µm
_13555_,30.06µm
_03695_,30.055µm
_05908_,30.04µm
_12437_,30.04µm
_13047_,30.04µm
_14658_,30.04µm
_18026_,30.04µm
_19689_,30.04µm
_20137_,30.04µm
_03784_,30.02µm
_05762_,30.02µm
_11863_,30.02µm
_00162_,30µm
_01339_,30µm
_09283_,30µm
_13739_,30µm
_17165_,30µm
_17884_,30µm
_04366_,29.98µm
_14301_,29.98µm
_15656_,29.98µm
_17215_,29.98µm
_05075_,29.97µm
_02253_,29.96µm
_20263_,29.96µm
_13400_,29.955µm
_00287_,29.94µm
_14006_,29.94µm
_19894_,29.94µm
_12033_,29.92µm
_13796_,29.92µm
_09866_,29.9µm
_11013_,29.9µm
_15789_,29.9µm
_20589_,29.89µm
_02325_,29.88µm
_08434_,29.88µm
_14158_,29.88µm
_14361_,29.88µm
_18029_,29.88µm
_04149_,29.86µm
_10328_,29.86µm
_13196_,29.86µm
_20400_,29.86µm
_20742_,29.86µm
_20154_,29.83µm
_04570_,29.82µm
_05096_,29.82µm
_13659_,29.82µm
_18992_,29.82µm
_19439_,29.82µm
_02802_,29.8µm
_04219_,29.8µm
_12539_,29.8µm
_17542_,29.8µm
_18883_,29.8µm
_00586_,29.78µm
_00781_,29.78µm
_03372_,29.78µm
_03611_,29.78µm
_08135_,29.78µm
_10464_,29.78µm
_15844_,29.78µm
_16727_,29.78µm
_17684_,29.78µm
_17836_,29.78µm
_19660_,29.78µm
_17939_,29.765µm
_05808_,29.74µm
_07945_,29.74µm
_13622_,29.74µm
_16881_,29.74µm
_17235_,29.74µm
_17882_,29.74µm
_20000_,29.74µm
_20762_,29.74µm
_07272_,29.72µm
_08632_,29.72µm
_16022_,29.7µm
_16480_,29.7µm
net1092,29.7µm
_04853_,29.68µm
_05707_,29.68µm
_11551_,29.68µm
_12454_,29.68µm
_12481_,29.68µm
_03154_,29.665µm
_02133_,29.66µm
_03399_,29.66µm
_03627_,29.66µm
_03628_,29.66µm
_08374_,29.66µm
_09583_,29.66µm
_10219_,29.66µm
_10292_,29.66µm
_09066_,29.64µm
_17475_,29.64µm
_04466_,29.62µm
_10266_,29.62µm
_10495_,29.62µm
_14411_,29.6µm
_00181_,29.595µm
_20701_,29.585µm
_15669_,29.58µm
_17900_,29.58µm
_01522_,29.56µm
_12950_,29.56µm
_13113_,29.56µm
_00850_,29.54µm
_03618_,29.54µm
_14239_,29.54µm
_00122_,29.52µm
_10467_,29.52µm
_06485_,29.5µm
_06865_,29.5µm
_14660_,29.5µm
_00958_,29.495µm
_04242_,29.48µm
_07765_,29.48µm
_15667_,29.48µm
_15958_,29.48µm
_04414_,29.46µm
_04472_,29.46µm
_08666_,29.46µm
_10871_,29.46µm
_14438_,29.46µm
_16551_,29.46µm
_17720_,29.46µm
_16319_,29.44µm
_19428_,29.44µm
_00611_,29.42µm
_10674_,29.42µm
_11207_,29.42µm
_07494_,29.4µm
_12569_,29.4µm
_16390_,29.4µm
_00967_,29.38µm
_02991_,29.38µm
_03749_,29.38µm
_00453_,29.36µm
_00940_,29.36µm
_02348_,29.36µm
_05078_,29.36µm
_09635_,29.36µm
_20047_,29.36µm
_07536_,29.35µm
_16334_,29.34µm
_17969_,29.34µm
_16933_,29.33µm
_00163_,29.32µm
_04574_,29.32µm
_06507_,29.32µm
_07216_,29.32µm
_13734_,29.32µm
_15266_,29.32µm
_18090_,29.32µm
net248,29.32µm
_14860_,29.315µm
_01187_,29.31µm
_04924_,29.3µm
_07452_,29.3µm
_15551_,29.3µm
_15816_,29.3µm
_02783_,29.28µm
_03195_,29.28µm
_10849_,29.28µm
_11292_,29.28µm
_15550_,29.28µm
_20213_,29.28µm
_01583_,29.26µm
_14105_,29.26µm
_19907_,29.26µm
_19997_,29.26µm
_20081_,29.26µm
_13692_,29.255µm
_15654_,29.25µm
_06573_,29.23µm
_15991_,29.22µm
_17702_,29.22µm
_19370_,29.22µm
_01517_,29.2µm
_03654_,29.2µm
_06353_,29.2µm
_13016_,29.2µm
_01514_,29.16µm
_09596_,29.16µm
_09943_,29.16µm
_13528_,29.16µm
_13793_,29.16µm
_14035_,29.16µm
_17482_,29.16µm
_10638_,29.14µm
_11394_,29.14µm
_03754_,29.12µm
_12199_,29.12µm
_14979_,29.12µm
_15451_,29.12µm
_17711_,29.12µm
_05224_,29.1µm
_08539_,29.1µm
_08034_,29.085µm
_03605_,29.08µm
_10099_,29.08µm
_18782_,29.08µm
_19974_,29.07µm
_01133_,29.06µm
_11075_,29.06µm
_17015_,29.06µm
_18622_,29.06µm
_18173_,29.04µm
_03097_,29.02µm
_13894_,29.02µm
_00443_,29µm
_06668_,29µm
_10471_,29µm
_10494_,29µm
_11534_,29µm
_15591_,29µm
_20001_,29µm
_05286_,28.98µm
_16054_,28.98µm
_18946_,28.98µm
_18995_,28.98µm
_00116_,28.96µm
_05781_,28.96µm
_19022_,28.96µm
_09982_,28.94µm
_13788_,28.94µm
_17551_,28.94µm
_20526_,28.94µm
_11218_,28.925µm
_00898_,28.92µm
_18183_,28.92µm
_18652_,28.92µm
_03617_,28.9µm
_07898_,28.9µm
_08939_,28.9µm
_11999_,28.9µm
_16826_,28.885µm
_02803_,28.88µm
_09522_,28.87µm
_20369_,28.87µm
_05086_,28.86µm
_07524_,28.86µm
_09482_,28.86µm
_09931_,28.86µm
_15363_,28.86µm
_16228_,28.86µm
_18847_,28.86µm
_18986_,28.86µm
_20319_,28.86µm
_09022_,28.84µm
_10968_,28.84µm
_19300_,28.84µm
_01616_,28.82µm
_09576_,28.82µm
_12468_,28.82µm
_14016_,28.82µm
_17524_,28.82µm
_00198_,28.81µm
_01992_,28.81µm
_20602_,28.805µm
_08372_,28.8µm
_11627_,28.8µm
_13394_,28.8µm
_17636_,28.8µm
_18048_,28.8µm
_05191_,28.78µm
_06626_,28.78µm
_07750_,28.78µm
_15946_,28.78µm
_18131_,28.78µm
_17238_,28.76µm
_01345_,28.74µm
_10260_,28.74µm
_14561_,28.74µm
_16101_,28.74µm
_17282_,28.74µm
_17812_,28.74µm
_03965_,28.72µm
_08506_,28.72µm
_14770_,28.72µm
_15690_,28.72µm
_16803_,28.72µm
_20211_,28.72µm
_06664_,28.71µm
_15458_,28.71µm
_01152_,28.7µm
_01464_,28.7µm
_04812_,28.7µm
_14079_,28.7µm
_10883_,28.68µm
_05037_,28.66µm
_05285_,28.66µm
_05826_,28.66µm
_07458_,28.66µm
_08612_,28.66µm
_08895_,28.66µm
_12580_,28.66µm
_16226_,28.66µm
_17348_,28.66µm
_05563_,28.65µm
_05689_,28.64µm
_13831_,28.64µm
_17848_,28.64µm
_20238_,28.64µm
_00937_,28.62µm
_01423_,28.62µm
_01666_,28.62µm
_02988_,28.62µm
_10125_,28.62µm
_10646_,28.62µm
_12472_,28.62µm
_18190_,28.62µm
_19431_,28.62µm
_00035_,28.6µm
_04978_,28.6µm
_15149_,28.6µm
_01143_,28.58µm
_10166_,28.58µm
_12887_,28.58µm
_16587_,28.58µm
_00320_,28.57µm
_09788_,28.56µm
_13947_,28.56µm
_05715_,28.54µm
_13207_,28.54µm
_14521_,28.53µm
_01476_,28.52µm
_02333_,28.52µm
_10832_,28.52µm
_17373_,28.52µm
_19956_,28.52µm
_20235_,28.52µm
_05459_,28.5µm
_14582_,28.5µm
_18221_,28.5µm
_02520_,28.49µm
_03172_,28.48µm
_03382_,28.48µm
_08468_,28.48µm
_12389_,28.48µm
_15724_,28.48µm
_06674_,28.46µm
_06940_,28.46µm
_07029_,28.46µm
_15787_,28.46µm
_16662_,28.46µm
_02212_,28.44µm
_02905_,28.44µm
_13058_,28.44µm
_18466_,28.44µm
_19921_,28.44µm
_09001_,28.42µm
_18312_,28.42µm
_01912_,28.4µm
_02001_,28.4µm
_02615_,28.4µm
_05626_,28.4µm
_08796_,28.4µm
_11432_,28.4µm
_18128_,28.4µm
_03162_,28.38µm
_07552_,28.38µm
_14728_,28.38µm
_09581_,28.375µm
_05308_,28.37µm
_01373_,28.36µm
_05117_,28.36µm
_12084_,28.36µm
_14027_,28.36µm
_20492_,28.36µm
_17590_,28.355µm
_09790_,28.35µm
_07472_,28.34µm
_15348_,28.34µm
_05457_,28.32µm
_06857_,28.32µm
_12880_,28.32µm
_14274_,28.32µm
_18293_,28.32µm
_20470_,28.32µm
_00323_,28.3µm
_04191_,28.3µm
_04998_,28.3µm
_06389_,28.3µm
input_data[97],28.3µm
net266,28.3µm
_03276_,28.29µm
_07227_,28.29µm
_00294_,28.28µm
_03552_,28.28µm
_12571_,28.28µm
_13392_,28.28µm
_13420_,28.28µm
_16484_,28.28µm
_17966_,28.28µm
_18870_,28.28µm
_20699_,28.28µm
_04529_,28.26µm
_10709_,28.26µm
_15539_,28.26µm
_16528_,28.26µm
_18021_,28.25µm
_08065_,28.24µm
_08324_,28.24µm
_10365_,28.24µm
_13222_,28.24µm
_16542_,28.24µm
_17637_,28.24µm
_14512_,28.22µm
_20709_,28.22µm
_02344_,28.2µm
_04265_,28.2µm
_04816_,28.2µm
_07725_,28.2µm
_10064_,28.2µm
_11682_,28.2µm
_07417_,28.195µm
_00282_,28.18µm
_05768_,28.18µm
_06229_,28.18µm
_08255_,28.18µm
_20763_,28.18µm
_09077_,28.17µm
_07395_,28.16µm
_12062_,28.16µm
_13162_,28.16µm
_13421_,28.16µm
_05720_,28.14µm
_10031_,28.14µm
_02061_,28.12µm
_09458_,28.12µm
_16487_,28.12µm
_17186_,28.12µm
_19567_,28.12µm
_03776_,28.105µm
_12420_,28.1µm
_13910_,28.1µm
_16589_,28.1µm
_19576_,28.1µm
_00135_,28.08µm
_05284_,28.08µm
_06618_,28.08µm
_07661_,28.08µm
_12933_,28.08µm
_12955_,28.08µm
_17189_,28.08µm
_20031_,28.08µm
_09815_,28.06µm
_15505_,28.06µm
_03153_,28.05µm
_02587_,28.04µm
_02881_,28.04µm
_05470_,28.04µm
_11984_,28.04µm
_18355_,28.04µm
_01703_,28.02µm
_04535_,28.02µm
_06534_,28.02µm
_08153_,28.02µm
_06797_,28µm
_07239_,28µm
_07855_,28µm
_18426_,28µm
_19325_,28µm
_04522_,27.995µm
_00187_,27.98µm
_02358_,27.98µm
_15665_,27.975µm
_11599_,27.96µm
_13193_,27.96µm
_15712_,27.96µm
_00397_,27.94µm
_02848_,27.94µm
_02918_,27.94µm
_09770_,27.94µm
_10774_,27.94µm
_10926_,27.94µm
_13082_,27.94µm
_16956_,27.94µm
_18368_,27.94µm
_18688_,27.94µm
_20538_,27.94µm
_09473_,27.92µm
_14385_,27.91µm
_00395_,27.9µm
_04036_,27.9µm
_04258_,27.9µm
_06327_,27.9µm
_08000_,27.9µm
_10876_,27.9µm
_14216_,27.9µm
_18493_,27.9µm
_20483_,27.9µm
_00128_,27.88µm
_03549_,27.88µm
_04696_,27.88µm
_09915_,27.88µm
_14853_,27.88µm
_02461_,27.86µm
_05557_,27.86µm
_18403_,27.86µm
_00559_,27.84µm
_05451_,27.84µm
_12373_,27.84µm
_00706_,27.82µm
_05735_,27.82µm
_06820_,27.82µm
_17171_,27.82µm
_00535_,27.8µm
_05149_,27.8µm
_07978_,27.8µm
_11957_,27.8µm
_02503_,27.78µm
_03859_,27.78µm
_07510_,27.78µm
_08809_,27.78µm
_09156_,27.78µm
_09829_,27.78µm
_10317_,27.78µm
_14463_,27.78µm
_18771_,27.78µm
_19527_,27.78µm
_17645_,27.77µm
_04304_,27.76µm
_06727_,27.76µm
_09457_,27.76µm
_18640_,27.76µm
_20374_,27.76µm
_20471_,27.76µm
_04458_,27.74µm
_05008_,27.74µm
_08863_,27.74µm
_10063_,27.74µm
_18372_,27.74µm
_20660_,27.74µm
_06298_,27.72µm
_07979_,27.72µm
_15200_,27.72µm
_19230_,27.72µm
_05501_,27.71µm
_19165_,27.71µm
_00927_,27.7µm
_02617_,27.7µm
_04024_,27.7µm
net262,27.7µm
_04253_,27.68µm
_06833_,27.68µm
_06909_,27.68µm
_11054_,27.68µm
_12366_,27.68µm
_20714_,27.68µm
_09294_,27.675µm
_08836_,27.66µm
_09065_,27.66µm
_12976_,27.66µm
_19035_,27.66µm
_00417_,27.64µm
_08278_,27.64µm
_09342_,27.64µm
_14300_,27.64µm
_18742_,27.64µm
_00291_,27.63µm
_03260_,27.62µm
_04410_,27.62µm
_06375_,27.62µm
_17946_,27.62µm
_18204_,27.62µm
_20156_,27.615µm
_05885_,27.6µm
_09108_,27.6µm
_09652_,27.6µm
_10098_,27.6µm
_00318_,27.58µm
_01122_,27.58µm
_08812_,27.58µm
_11378_,27.58µm
_06105_,27.57µm
_13574_,27.57µm
_00065_,27.56µm
_08432_,27.56µm
_15921_,27.56µm
_17196_,27.56µm
_18283_,27.54µm
_03161_,27.52µm
_06347_,27.52µm
_08496_,27.52µm
_10359_,27.52µm
_17239_,27.52µm
_01767_,27.51µm
_00160_,27.5µm
_18427_,27.5µm
_02860_,27.48µm
_04931_,27.48µm
_12654_,27.48µm
_14351_,27.46µm
_15774_,27.46µm
_18913_,27.46µm
_20613_,27.46µm
_18231_,27.455µm
_04289_,27.45µm
_01739_,27.44µm
_03082_,27.44µm
_10254_,27.44µm
_12982_,27.44µm
_08763_,27.42µm
_20450_,27.42µm
_20677_,27.42µm
_13033_,27.415µm
_20482_,27.41µm
_15328_,27.405µm
_01466_,27.4µm
_03622_,27.4µm
_08576_,27.4µm
_10714_,27.4µm
_20250_,27.4µm
_10244_,27.38µm
_16747_,27.375µm
_00954_,27.36µm
_03289_,27.36µm
_03819_,27.36µm
_05426_,27.36µm
_06625_,27.36µm
_07947_,27.36µm
_18254_,27.36µm
_18785_,27.36µm
_02724_,27.35µm
_01934_,27.34µm
_14513_,27.34µm
_02534_,27.32µm
_12647_,27.32µm
_12703_,27.32µm
_12962_,27.32µm
_14774_,27.32µm
_02196_,27.3µm
_07500_,27.3µm
_10409_,27.3µm
_12136_,27.3µm
_16028_,27.3µm
_18874_,27.3µm
_06324_,27.285µm
_14688_,27.285µm
_12768_,27.28µm
_16311_,27.28µm
_18710_,27.28µm
_07398_,27.27µm
_03854_,27.26µm
_12675_,27.26µm
_12801_,27.26µm
_15694_,27.26µm
_16096_,27.26µm
_00164_,27.24µm
_01096_,27.24µm
_06568_,27.24µm
_14360_,27.24µm
_17000_,27.24µm
_05974_,27.23µm
_00642_,27.22µm
_00704_,27.22µm
_02335_,27.22µm
_03229_,27.22µm
_10061_,27.22µm
_12301_,27.22µm
_12921_,27.22µm
_12960_,27.22µm
_13965_,27.22µm
_15732_,27.22µm
_15170_,27.2µm
_15370_,27.2µm
_01132_,27.18µm
_04996_,27.18µm
_07563_,27.18µm
_08004_,27.18µm
_11381_,27.18µm
_12069_,27.18µm
_18244_,27.18µm
_20463_,27.18µm
_08367_,27.17µm
_11262_,27.16µm
_12296_,27.16µm
_12510_,27.16µm
_17723_,27.16µm
_20648_,27.16µm
_04005_,27.14µm
_04855_,27.14µm
_16717_,27.14µm
_18503_,27.14µm
_02453_,27.11µm
_19346_,27.105µm
_04619_,27.1µm
_16629_,27.1µm
_17128_,27.1µm
_19864_,27.1µm
_20361_,27.1µm
_03744_,27.09µm
_04307_,27.08µm
_10337_,27.08µm
_14292_,27.08µm
_04081_,27.06µm
_07936_,27.06µm
_14106_,27.06µm
_15393_,27.06µm
_18497_,27.06µm
_20078_,27.06µm
_09403_,27.055µm
_20487_,27.05µm
_09898_,27.03µm
_01124_,27.02µm
_01649_,27.02µm
_02192_,27.02µm
_02243_,27.02µm
_06652_,27.02µm
_07331_,27.02µm
_09724_,27.02µm
_10664_,27.02µm
_12574_,27.02µm
_13467_,27.02µm
_15933_,27.02µm
_20147_,27.02µm
_01671_,27µm
_03205_,27µm
_06856_,27µm
_19201_,27µm
_04731_,26.99µm
_01242_,26.98µm
_04463_,26.98µm
_10662_,26.98µm
_13560_,26.98µm
_15740_,26.98µm
_19173_,26.98µm
_20199_,26.975µm
_01479_,26.96µm
_13255_,26.96µm
_14283_,26.96µm
_00452_,26.94µm
_01586_,26.94µm
_10500_,26.94µm
_12364_,26.94µm
_12712_,26.94µm
_19223_,26.94µm
_15250_,26.92µm
_16769_,26.92µm
_05591_,26.9µm
_17597_,26.9µm
_02148_,26.88µm
_03028_,26.88µm
_07572_,26.88µm
_09067_,26.88µm
_20591_,26.88µm
_00421_,26.87µm
_05971_,26.87µm
_12711_,26.87µm
_12811_,26.86µm
_14317_,26.86µm
_16042_,26.86µm
_17374_,26.86µm
_20036_,26.86µm
_15819_,26.84µm
_18823_,26.84µm
_08158_,26.835µm
_18712_,26.835µm
_02958_,26.82µm
_06864_,26.82µm
_08753_,26.82µm
_13228_,26.82µm
_20094_,26.82µm
_20152_,26.82µm
_06528_,26.815µm
_03689_,26.8µm
_18481_,26.8µm
_20132_,26.8µm
_20423_,26.8µm
_00124_,26.78µm
_02586_,26.78µm
_04394_,26.78µm
_10341_,26.78µm
_19789_,26.78µm
_00945_,26.76µm
_05764_,26.74µm
_12475_,26.74µm
_14275_,26.74µm
_16372_,26.74µm
_17624_,26.74µm
_20091_,26.74µm
_00039_,26.72µm
_05402_,26.72µm
_08455_,26.72µm
_13716_,26.72µm
_17852_,26.72µm
_00433_,26.7µm
_00570_,26.7µm
_02289_,26.7µm
_04626_,26.7µm
_05617_,26.7µm
_15081_,26.7µm
_19205_,26.7µm
_20219_,26.7µm
_13274_,26.69µm
_08128_,26.685µm
_01025_,26.68µm
_01307_,26.68µm
_06021_,26.68µm
_11620_,26.68µm
_16684_,26.68µm
_20481_,26.68µm
_06433_,26.66µm
_13015_,26.66µm
_20608_,26.66µm
_13650_,26.65µm
_10158_,26.645µm
_05293_,26.64µm
_12492_,26.64µm
_17240_,26.64µm
_00952_,26.62µm
_01290_,26.62µm
_16399_,26.62µm
net146,26.62µm
_00056_,26.6µm
_01594_,26.6µm
_01953_,26.6µm
_08816_,26.6µm
_10616_,26.6µm
_13609_,26.6µm
_14002_,26.6µm
_16163_,26.6µm
_16928_,26.6µm
_17556_,26.6µm
_19522_,26.6µm
_17609_,26.595µm
_09241_,26.58µm
_18398_,26.58µm
_19069_,26.58µm
_01546_,26.56µm
_02259_,26.56µm
_08090_,26.56µm
_12523_,26.56µm
_17184_,26.56µm
_18317_,26.56µm
_20149_,26.56µm
_02795_,26.54µm
_05995_,26.54µm
_18199_,26.54µm
_19211_,26.54µm
_03539_,26.52µm
_05164_,26.52µm
_19441_,26.52µm
_06860_,26.515µm
_08942_,26.515µm
_00687_,26.5µm
_01691_,26.5µm
_18571_,26.5µm
_08253_,26.48µm
_09015_,26.48µm
_12076_,26.48µm
_12667_,26.48µm
_15333_,26.48µm
_05835_,26.465µm
_01588_,26.46µm
_06384_,26.46µm
_17603_,26.46µm
_00508_,26.445µm
_00804_,26.44µm
_02085_,26.44µm
_05313_,26.44µm
_08033_,26.44µm
_08818_,26.44µm
_16444_,26.44µm
_00074_,26.42µm
_01042_,26.42µm
_12367_,26.42µm
_12378_,26.42µm
_19203_,26.42µm
_06358_,26.41µm
_01151_,26.4µm
_01831_,26.4µm
_02751_,26.4µm
_04938_,26.4µm
_09095_,26.4µm
_11586_,26.4µm
_12954_,26.4µm
_12957_,26.4µm
_14310_,26.4µm
_16046_,26.4µm
_00089_,26.38µm
_01250_,26.37µm
_00684_,26.36µm
_01429_,26.36µm
_03232_,26.36µm
_03686_,26.36µm
_03701_,26.36µm
_12516_,26.36µm
_17144_,26.36µm
_01056_,26.355µm
_14849_,26.355µm
_03901_,26.34µm
_05541_,26.34µm
_08104_,26.34µm
_16688_,26.34µm
_19775_,26.34µm
_00100_,26.32µm
_04087_,26.32µm
_09369_,26.32µm
_11117_,26.32µm
_14949_,26.32µm
_16994_,26.32µm
_12632_,26.3µm
_17145_,26.3µm
_18798_,26.3µm
_01830_,26.28µm
_04279_,26.28µm
_05239_,26.28µm
_13515_,26.28µm
_15438_,26.28µm
_17222_,26.28µm
_01968_,26.26µm
_09467_,26.26µm
_14480_,26.26µm
_00127_,26.24µm
_00468_,26.24µm
_00864_,26.24µm
_01998_,26.24µm
_13148_,26.24µm
_18107_,26.24µm
_13163_,26.225µm
_01317_,26.22µm
_11016_,26.22µm
_13185_,26.22µm
_14021_,26.22µm
_14236_,26.22µm
_19317_,26.22µm
_00962_,26.2µm
_04208_,26.2µm
_07897_,26.2µm
_17392_,26.2µm
_19125_,26.2µm
_20135_,26.2µm
_12851_,26.19µm
_00633_,26.18µm
_02704_,26.18µm
_05198_,26.18µm
_06367_,26.18µm
_11496_,26.18µm
_15000_,26.18µm
_15134_,26.18µm
_19002_,26.18µm
_01909_,26.16µm
_03060_,26.16µm
_11318_,26.16µm
_01589_,26.14µm
_05278_,26.14µm
_15681_,26.14µm
_17869_,26.14µm
_20562_,26.13µm
_08476_,26.12µm
_18081_,26.12µm
_19147_,26.12µm
_20703_,26.12µm
_01410_,26.115µm
_01740_,26.1µm
_04968_,26.1µm
_06017_,26.1µm
_09424_,26.1µm
_11892_,26.1µm
_14712_,26.1µm
_14996_,26.1µm
_17331_,26.1µm
_17623_,26.1µm
_05910_,26.08µm
_15058_,26.08µm
_16406_,26.08µm
_18432_,26.08µm
_04301_,26.07µm
_01148_,26.06µm
_05696_,26.06µm
_06257_,26.06µm
_10833_,26.06µm
_12231_,26.06µm
_12601_,26.06µm
_18421_,26.06µm
_19497_,26.06µm
_09013_,26.04µm
_11264_,26.04µm
_12050_,26.04µm
_14228_,26.04µm
_19452_,26.04µm
_17805_,26.03µm
_00703_,26.02µm
_01574_,26.02µm
_04946_,26.02µm
_15082_,26.02µm
_19446_,26.02µm
_13031_,26µm
_06956_,25.99µm
_15920_,25.98µm
_03675_,25.97µm
_07991_,25.96µm
_10918_,25.96µm
_04856_,25.95µm
_00836_,25.94µm
_01002_,25.94µm
_05142_,25.94µm
_09828_,25.94µm
_13745_,25.94µm
_14418_,25.94µm
_17835_,25.92µm
_18783_,25.92µm
_03018_,25.9µm
_03480_,25.9µm
_08761_,25.9µm
_15855_,25.9µm
_00858_,25.89µm
_10193_,25.88µm
_12637_,25.88µm
_13448_,25.88µm
_20577_,25.88µm
net121,25.86µm
_11827_,25.84µm
_14554_,25.84µm
_14751_,25.83µm
_07968_,25.82µm
_10391_,25.82µm
_15150_,25.82µm
_18157_,25.82µm
_08351_,25.805µm
_04607_,25.8µm
_08562_,25.8µm
_12534_,25.8µm
_12627_,25.79µm
_01796_,25.78µm
_01823_,25.78µm
_11954_,25.78µm
_17527_,25.78µm
_00635_,25.76µm
_01804_,25.76µm
_02069_,25.76µm
_06123_,25.76µm
_11212_,25.76µm
_14877_,25.76µm
_17748_,25.76µm
_18718_,25.76µm
_19500_,25.76µm
_20208_,25.76µm
_20634_,25.76µm
_09766_,25.74µm
_13294_,25.74µm
_14805_,25.74µm
_00659_,25.72µm
_01001_,25.72µm
_01707_,25.72µm
_16223_,25.72µm
_20107_,25.72µm
_08978_,25.71µm
_03017_,25.7µm
_07933_,25.7µm
_08165_,25.7µm
_08820_,25.7µm
_18382_,25.685µm
_00168_,25.68µm
_01160_,25.68µm
_04159_,25.68µm
_07448_,25.68µm
_07751_,25.68µm
_13601_,25.68µm
_15242_,25.68µm
_17403_,25.68µm
_18361_,25.68µm
_01045_,25.66µm
_07423_,25.66µm
_08477_,25.66µm
_09478_,25.66µm
_10727_,25.66µm
_10756_,25.66µm
_18784_,25.66µm
_19163_,25.66µm
_00170_,25.64µm
_05739_,25.64µm
_09949_,25.64µm
_15226_,25.64µm
_11072_,25.635µm
_19951_,25.63µm
_07338_,25.62µm
_08020_,25.62µm
_08749_,25.62µm
_18211_,25.62µm
_20631_,25.6µm
_00486_,25.59µm
_00413_,25.58µm
_01653_,25.57µm
_03814_,25.56µm
_06263_,25.56µm
_19637_,25.56µm
_20727_,25.56µm
_07035_,25.545µm
_09295_,25.54µm
_09814_,25.54µm
_19622_,25.54µm
_07812_,25.52µm
_19645_,25.52µm
_19872_,25.52µm
_19936_,25.52µm
_12447_,25.505µm
_08502_,25.5µm
_17772_,25.5µm
_14064_,25.49µm
_07768_,25.48µm
_16010_,25.48µm
_17563_,25.48µm
_17961_,25.48µm
_05890_,25.46µm
_18534_,25.46µm
_15779_,25.45µm
_01228_,25.44µm
_02419_,25.44µm
_07623_,25.44µm
_08375_,25.44µm
_18746_,25.44µm
_19688_,25.44µm
_19966_,25.44µm
_01282_,25.42µm
_03898_,25.42µm
_11598_,25.42µm
_18485_,25.42µm
_16817_,25.41µm
_03844_,25.4µm
_12380_,25.4µm
_14986_,25.4µm
_01411_,25.38µm
_08750_,25.38µm
_10715_,25.38µm
_16862_,25.38µm
_05063_,25.36µm
_06449_,25.36µm
_14204_,25.36µm
_14951_,25.36µm
_15439_,25.35µm
_05754_,25.345µm
_00681_,25.34µm
_03960_,25.34µm
_04029_,25.34µm
_20657_,25.34µm
_20586_,25.33µm
_04137_,25.32µm
_14120_,25.32µm
_14532_,25.32µm
_06716_,25.315µm
_06272_,25.3µm
_14410_,25.3µm
_17716_,25.3µm
_18762_,25.3µm
_01087_,25.28µm
_03545_,25.28µm
_19647_,25.28µm
_08268_,25.265µm
_10857_,25.265µm
_00763_,25.26µm
_01568_,25.26µm
_03198_,25.26µm
_09806_,25.26µm
_10687_,25.26µm
_16986_,25.26µm
_19928_,25.26µm
_15502_,25.255µm
_01975_,25.24µm
_05321_,25.24µm
_07519_,25.24µm
_16809_,25.24µm
_19480_,25.24µm
_10617_,25.225µm
_06072_,25.22µm
_12845_,25.22µm
_14033_,25.22µm
_18158_,25.22µm
_02154_,25.2µm
_02928_,25.2µm
_05867_,25.2µm
_06796_,25.2µm
_08803_,25.2µm
_09254_,25.2µm
_17463_,25.2µm
_03208_,25.185µm
_06932_,25.18µm
_07069_,25.18µm
_07617_,25.18µm
_07722_,25.18µm
_15230_,25.18µm
_15812_,25.18µm
_17695_,25.18µm
_18068_,25.18µm
_19859_,25.18µm
_00842_,25.16µm
_06640_,25.16µm
_06907_,25.16µm
_09582_,25.16µm
_10132_,25.16µm
_11826_,25.16µm
_12677_,25.16µm
_16812_,25.16µm
_17519_,25.16µm
_00175_,25.14µm
_01747_,25.14µm
_02284_,25.14µm
_04059_,25.14µm
_05766_,25.14µm
_14651_,25.14µm
_15533_,25.14µm
_16798_,25.14µm
_05641_,25.13µm
_05960_,25.12µm
_07093_,25.12µm
_19075_,25.105µm
_00461_,25.1µm
_03674_,25.1µm
_06791_,25.1µm
_16324_,25.1µm
_16430_,25.1µm
_18675_,25.1µm
_12596_,25.075µm
_01331_,25.06µm
_03305_,25.06µm
_04789_,25.06µm
_06080_,25.06µm
_07344_,25.06µm
_07431_,25.06µm
_07523_,25.06µm
_17337_,25.06µm
_18473_,25.06µm
_02588_,25.04µm
_15369_,25.03µm
_06124_,25.02µm
_06935_,25.02µm
_07340_,25.02µm
_07987_,25.02µm
_16378_,25.02µm
_17861_,25.01µm
_02180_,25µm
_06205_,25µm
_09659_,25µm
_12672_,25µm
_09133_,24.99µm
_02342_,24.98µm
_05676_,24.98µm
_06256_,24.98µm
_09941_,24.98µm
_19104_,24.98µm
_19738_,24.98µm
_20376_,24.98µm
_00118_,24.96µm
_10644_,24.96µm
_10927_,24.96µm
_12142_,24.96µm
_15085_,24.96µm
_19704_,24.96µm
_01592_,24.94µm
_16299_,24.94µm
_00623_,24.92µm
_02937_,24.92µm
_05085_,24.92µm
_09850_,24.92µm
_14116_,24.92µm
_16734_,24.92µm
_17599_,24.92µm
_00088_,24.9µm
_05566_,24.9µm
_07840_,24.9µm
_09414_,24.9µm
_12595_,24.89µm
_02239_,24.885µm
_00155_,24.88µm
_03895_,24.88µm
_05013_,24.88µm
_06095_,24.88µm
_12859_,24.88µm
_15398_,24.88µm
_16086_,24.88µm
_18255_,24.88µm
