net,length_um
_03972_,48.88µm
_12336_,48.88µm
_15642_,48.79µm
_08471_,48.78µm
_08914_,48.76µm
_04697_,48.74µm
_07913_,48.74µm
_14564_,48.74µm
_17182_,48.72µm
_18971_,48.7µm
_07406_,48.68µm
_18553_,48.68µm
_13941_,48.675µm
_03103_,48.67µm
_03261_,48.66µm
_04520_,48.62µm
_06689_,48.62µm
_14987_,48.57µm
_04582_,48.54µm
_00833_,48.52µm
_09985_,48.52µm
_13931_,48.52µm
_15558_,48.48µm
_01319_,48.46µm
_20249_,48.46µm
_12103_,48.45µm
_10980_,48.44µm
_17097_,48.44µm
_03281_,48.39µm
_08088_,48.36µm
_13530_,48.34µm
_00467_,48.3µm
_19022_,48.3µm
_10674_,48.26µm
_11668_,48.24µm
_18488_,48.24µm
_15438_,48.22µm
_00751_,48.12µm
_12581_,48.12µm
_03997_,48.1µm
_07157_,48.09µm
_13696_,48.08µm
_11031_,48.04µm
_14885_,48.04µm
_17591_,48.04µm
_19910_,48.02µm
_09294_,47.995µm
_11959_,47.98µm
_01151_,47.96µm
_14933_,47.94µm
_10936_,47.92µm
_14589_,47.9µm
_00622_,47.86µm
_05740_,47.86µm
_13379_,47.86µm
_07152_,47.8µm
_07172_,47.8µm
_19885_,47.66µm
_12036_,47.64µm
_01815_,47.52µm
_15302_,47.48µm
_16365_,47.46µm
_05940_,47.44µm
_20497_,47.44µm
_07297_,47.415µm
_19556_,47.36µm
clknet_0_clk,47.32µm
_17788_,47.31µm
_06460_,47.25µm
_08324_,47.22µm
_14726_,47.22µm
_01155_,47.19µm
_04145_,47.18µm
_00892_,47.12µm
_20346_,47.12µm
net449,47.1µm
_15145_,47.08µm
_19064_,47.08µm
_19611_,47.08µm
_11922_,47.06µm
_13606_,47.06µm
_16055_,46.98µm
_20124_,46.98µm
_13995_,46.96µm
_17088_,46.93µm
_07749_,46.9µm
_16246_,46.86µm
_04658_,46.84µm
_03575_,46.8µm
_09415_,46.72µm
net143,46.65µm
_02100_,46.62µm
_01839_,46.6µm
_15996_,46.6µm
_15993_,46.58µm
_07422_,46.56µm
_10463_,46.56µm
_13277_,46.56µm
_18977_,46.56µm
_08119_,46.54µm
_08620_,46.52µm
_17583_,46.5µm
_06373_,46.44µm
_04500_,46.42µm
_09102_,46.42µm
_04587_,46.4µm
_13220_,46.4µm
_20362_,46.38µm
_04027_,46.36µm
_19617_,46.36µm
_10086_,46.32µm
_20487_,46.32µm
_18847_,46.28µm
_00437_,46.24µm
_02179_,46.24µm
_06253_,46.24µm
_08279_,46.22µm
_08666_,46.22µm
_03314_,46.14µm
_13860_,46.14µm
_12703_,46.08µm
_18561_,46.08µm
_03072_,46.04µm
_18214_,46.02µm
_16875_,45.98µm
net332,45.98µm
net658,45.98µm
_11136_,45.92µm
_18817_,45.92µm
_15749_,45.91µm
_10158_,45.85µm
_10483_,45.84µm
_03374_,45.83µm
_14142_,45.82µm
_16459_,45.81µm
_18972_,45.8µm
_11419_,45.78µm
_00257_,45.74µm
_10527_,45.68µm
_12181_,45.68µm
_18855_,45.68µm
_06290_,45.66µm
_13207_,45.65µm
_06257_,45.64µm
_07031_,45.64µm
_03488_,45.58µm
_15613_,45.58µm
_13949_,45.55µm
_17722_,45.4µm
_20517_,45.38µm
_06407_,45.34µm
_16067_,45.31µm
net70,45.24µm
_10147_,45.2µm
_09371_,45.19µm
_00176_,45.18µm
_02714_,45.18µm
_07904_,45.16µm
_00087_,45.14µm
_04717_,45.13µm
_00416_,45.1µm
_11117_,45.1µm
_13163_,45.05µm
_17331_,45.04µm
_17102_,45.02µm
_04689_,45µm
_18615_,44.98µm
_20370_,44.98µm
net964,44.98µm
_01442_,44.94µm
_06821_,44.94µm
_08629_,44.94µm
_15886_,44.94µm
_00369_,44.915µm
_05442_,44.905µm
_05191_,44.88µm
_09567_,44.84µm
_12156_,44.82µm
_02859_,44.8µm
_07315_,44.79µm
_03090_,44.78µm
_05188_,44.78µm
_06732_,44.78µm
_00184_,44.76µm
_03099_,44.745µm
_13537_,44.74µm
_10778_,44.72µm
_10968_,44.72µm
_13052_,44.72µm
_02135_,44.705µm
_16232_,44.68µm
_09522_,44.65µm
_15711_,44.64µm
_13082_,44.6µm
_06727_,44.58µm
_06996_,44.54µm
_04839_,44.48µm
_01922_,44.44µm
_19888_,44.42µm
_09536_,44.4µm
_12501_,44.36µm
_15222_,44.32µm
_12963_,44.28µm
_15661_,44.24µm
_05706_,44.2µm
_11301_,44.2µm
_09273_,44.16µm
_00206_,44.155µm
_12442_,44.135µm
_06941_,44.02µm
_01921_,43.995µm
_02187_,43.99µm
_12745_,43.96µm
_12786_,43.95µm
_00056_,43.94µm
_05239_,43.94µm
_17375_,43.94µm
_14707_,43.92µm
net204,43.92µm
_13049_,43.9µm
_00326_,43.86µm
_01446_,43.86µm
_16136_,43.86µm
_07635_,43.82µm
_17047_,43.82µm
_15323_,43.8µm
_08423_,43.78µm
_00676_,43.76µm
_01356_,43.76µm
_03231_,43.76µm
_17972_,43.74µm
_01953_,43.735µm
_09062_,43.735µm
_05274_,43.72µm
_19701_,43.68µm
_20422_,43.66µm
_01847_,43.635µm
_09369_,43.62µm
_15814_,43.62µm
_13442_,43.6µm
_06072_,43.56µm
_00026_,43.46µm
_12705_,43.44µm
_11420_,43.42µm
_13952_,43.4µm
_05702_,43.38µm
_16474_,43.38µm
_18244_,43.36µm
_05626_,43.34µm
_07226_,43.34µm
_11544_,43.32µm
_07818_,43.31µm
_10488_,43.28µm
_00434_,43.24µm
_02370_,43.18µm
_11202_,43.16µm
_15402_,43.16µm
_00502_,43.14µm
_10979_,43.14µm
_19700_,43.135µm
net645,43.12µm
_00522_,43.11µm
_06899_,43.1µm
_00449_,43.08µm
_01655_,43.08µm
_17797_,43.06µm
_16142_,43.04µm
_11207_,43.02µm
_20097_,42.98µm
_10781_,42.96µm
_18702_,42.96µm
_14036_,42.92µm
net333,42.92µm
_04907_,42.88µm
_11010_,42.88µm
_17077_,42.88µm
_19752_,42.88µm
_05538_,42.86µm
_11020_,42.86µm
_20643_,42.84µm
_10816_,42.74µm
_15304_,42.73µm
_01383_,42.72µm
_14541_,42.68µm
_17078_,42.68µm
_03239_,42.66µm
_08432_,42.66µm
_02333_,42.62µm
_14975_,42.6µm
_08117_,42.545µm
_07843_,42.54µm
_14320_,42.54µm
_17031_,42.54µm
_08746_,42.52µm
_19261_,42.48µm
net76,42.48µm
_03725_,42.44µm
_10188_,42.37µm
_02137_,42.36µm
_01588_,42.34µm
_14544_,42.34µm
_13369_,42.335µm
_12600_,42.32µm
_15724_,42.24µm
_18929_,42.23µm
_05368_,42.22µm
_19222_,42.22µm
_11002_,42.2µm
_01088_,42.18µm
_04616_,42.16µm
_15054_,42.12µm
_15209_,42.12µm
_06287_,42.1µm
_13224_,42.1µm
_17867_,42.1µm
_16706_,42.08µm
_02958_,42.07µm
_09974_,42.06µm
_12325_,42.04µm
_20658_,42.04µm
_15612_,42.015µm
_12617_,42.01µm
_03544_,42µm
_13169_,42µm
_00301_,41.98µm
_12728_,41.98µm
_06187_,41.965µm
_01286_,41.84µm
_00860_,41.8µm
_01123_,41.8µm
_15624_,41.76µm
_17243_,41.66µm
_02359_,41.64µm
_12761_,41.62µm
_00368_,41.6µm
_14248_,41.58µm
_02615_,41.56µm
_08092_,41.52µm
_18712_,41.47µm
_13257_,41.46µm
_13001_,41.4µm
_06837_,41.38µm
_00850_,41.36µm
_20258_,41.3µm
_10303_,41.28µm
_15434_,41.28µm
_04047_,41.26µm
_09198_,41.25µm
_15678_,41.24µm
_06791_,41.22µm
_13394_,41.22µm
_13722_,41.22µm
_00580_,41.2µm
_12826_,41.2µm
_00822_,41.18µm
_00350_,41.1µm
_07667_,41.1µm
_07882_,41.1µm
_00436_,41.08µm
_12597_,41µm
_15138_,41µm
_06108_,40.88µm
_08531_,40.88µm
_06099_,40.84µm
_14384_,40.84µm
_17040_,40.84µm
_06382_,40.82µm
_20047_,40.82µm
_03859_,40.8µm
_11149_,40.8µm
_03396_,40.78µm
_02962_,40.775µm
_17791_,40.76µm
_01455_,40.7µm
_04968_,40.7µm
_16546_,40.6µm
_08759_,40.58µm
_15243_,40.58µm
_00402_,40.56µm
_17789_,40.55µm
_08454_,40.54µm
_13222_,40.54µm
_18046_,40.54µm
_11441_,40.5µm
_11817_,40.5µm
_12473_,40.48µm
_04463_,40.46µm
_16319_,40.46µm
_07612_,40.44µm
_11265_,40.44µm
_20123_,40.44µm
_03833_,40.42µm
_08297_,40.42µm
_08521_,40.405µm
_12982_,40.38µm
_08783_,40.34µm
_02001_,40.24µm
_10966_,40.22µm
_10932_,40.21µm
_19153_,40.195µm
_06567_,40.16µm
_08314_,40.16µm
_19857_,40.16µm
net634,40.12µm
_07730_,40.08µm
_18535_,40.06µm
_16602_,40.02µm
_15839_,40.01µm
_10852_,40µm
_13592_,40µm
_02013_,39.96µm
_01510_,39.94µm
_19099_,39.94µm
_18229_,39.92µm
_01098_,39.85µm
_19103_,39.84µm
_14451_,39.83µm
_17530_,39.82µm
_14001_,39.79µm
_08667_,39.78µm
_12606_,39.78µm
_20471_,39.76µm
_12471_,39.755µm
_11168_,39.74µm
_14488_,39.72µm
_13162_,39.7µm
_12451_,39.64µm
_20741_,39.64µm
_05306_,39.62µm
_12848_,39.62µm
_03457_,39.58µm
net142,39.58µm
_13966_,39.56µm
_03017_,39.54µm
_19644_,39.54µm
_03633_,39.52µm
_05134_,39.52µm
_05329_,39.51µm
_02427_,39.5µm
_09156_,39.5µm
_15026_,39.48µm
_00907_,39.46µm
_00417_,39.44µm
_15425_,39.42µm
_03662_,39.41µm
_13876_,39.4µm
_11647_,39.38µm
_01187_,39.3µm
_00823_,39.28µm
_04677_,39.2µm
_18399_,39.18µm
_18496_,39.17µm
_20140_,39.16µm
net78,39.14µm
_00670_,39.1µm
_17584_,39.085µm
net234,39.08µm
_06004_,39.04µm
_13948_,39.04µm
_15811_,39.04µm
_11147_,39µm
_02671_,38.96µm
_12890_,38.96µm
_11325_,38.94µm
_17185_,38.94µm
_01094_,38.92µm
_07928_,38.92µm
_09863_,38.9µm
_10504_,38.9µm
_03440_,38.88µm
_00635_,38.8µm
_03534_,38.78µm
_05066_,38.78µm
_09280_,38.78µm
_12071_,38.78µm
_12762_,38.76µm
_00365_,38.74µm
_03238_,38.74µm
_11052_,38.74µm
_16147_,38.72µm
_06071_,38.7µm
_16653_,38.7µm
_18130_,38.7µm
_19315_,38.68µm
_03672_,38.66µm
_14196_,38.66µm
_18577_,38.66µm
_15092_,38.62µm
_07023_,38.61µm
_12133_,38.6µm
_07868_,38.58µm
_06452_,38.56µm
_12213_,38.54µm
_12775_,38.52µm
_14262_,38.5µm
_17238_,38.5µm
_00554_,38.48µm
_01301_,38.48µm
_01525_,38.48µm
_07591_,38.48µm
_19016_,38.48µm
_14626_,38.44µm
_15600_,38.38µm
_15466_,38.36µm
_02494_,38.35µm
_00460_,38.34µm
_00935_,38.34µm
_14065_,38.32µm
net135,38.32µm
_15482_,38.3µm
_07075_,38.26µm
_03675_,38.24µm
_14480_,38.24µm
_16141_,38.24µm
_17996_,38.23µm
_08580_,38.205µm
_20430_,38.18µm
_01089_,38.17µm
_15728_,38.16µm
_13089_,38.14µm
_07579_,38.12µm
_17337_,38.1µm
_17837_,38.08µm
_13553_,38.06µm
_01331_,38.02µm
_13047_,38.02µm
_14429_,38.02µm
_20147_,38.02µm
_11329_,38µm
_15530_,38µm
_07160_,37.995µm
_04203_,37.98µm
_04301_,37.92µm
_06686_,37.8µm
_14118_,37.8µm
_13566_,37.78µm
_14630_,37.78µm
_18973_,37.78µm
_02345_,37.76µm
_13155_,37.74µm
_14985_,37.74µm
_09586_,37.72µm
_19243_,37.7µm
_19876_,37.7µm
_11873_,37.66µm
_14659_,37.66µm
_15037_,37.66µm
_15230_,37.66µm
_13809_,37.62µm
net145,37.6µm
_00611_,37.56µm
_04574_,37.56µm
_18851_,37.56µm
_10053_,37.55µm
_15895_,37.54µm
_02574_,37.52µm
_11804_,37.52µm
_17141_,37.515µm
_08431_,37.48µm
_10376_,37.48µm
_15571_,37.42µm
_09019_,37.4µm
_04886_,37.38µm
_05372_,37.375µm
_17569_,37.36µm
_04026_,37.32µm
_13020_,37.32µm
_16822_,37.32µm
_10919_,37.3µm
_02932_,37.28µm
_15904_,37.28µm
_18927_,37.24µm
_19630_,37.24µm
_18175_,37.22µm
_03292_,37.2µm
_06537_,37.2µm
_03656_,37.18µm
net205,37.18µm
_04661_,37.16µm
_08256_,37.14µm
_01283_,37.12µm
_00861_,37.1µm
_13910_,37.1µm
_00977_,37.09µm
_02488_,37.04µm
_07269_,37.04µm
_00808_,37.02µm
_10831_,37.02µm
_04675_,36.94µm
_17326_,36.94µm
_20234_,36.94µm
_07469_,36.92µm
_10617_,36.92µm
_12393_,36.92µm
_15638_,36.92µm
_01058_,36.9µm
_04570_,36.86µm
_08502_,36.82µm
_04792_,36.8µm
_13526_,36.8µm
_00505_,36.78µm
_17928_,36.78µm
_08504_,36.77µm
_03172_,36.76µm
_08487_,36.76µm
_16258_,36.76µm
_10337_,36.66µm
_13650_,36.62µm
_06204_,36.6µm
_15946_,36.6µm
_12239_,36.55µm
_09003_,36.54µm
_02530_,36.52µm
_04509_,36.52µm
_00340_,36.5µm
_03200_,36.5µm
_04436_,36.5µm
_19710_,36.5µm
_09168_,36.46µm
_09443_,36.42µm
_16411_,36.42µm
_16677_,36.405µm
_17208_,36.4µm
_18438_,36.4µm
_08205_,36.38µm
_12171_,36.36µm
_14521_,36.33µm
_03543_,36.325µm
_04718_,36.32µm
_08476_,36.27µm
_09139_,36.26µm
_20149_,36.26µm
_01374_,36.24µm
_19429_,36.22µm
_19727_,36.22µm
_00552_,36.18µm
_13688_,36.18µm
_04794_,36.15µm
_00059_,36.14µm
_04569_,36.14µm
_07548_,36.14µm
_06088_,36.1µm
_08684_,36.1µm
_15429_,36.1µm
_12017_,36.06µm
_18201_,36.06µm
_11713_,36.04µm
_17746_,36.04µm
_00109_,35.99µm
_06794_,35.98µm
_00323_,35.95µm
_08058_,35.94µm
_08904_,35.92µm
_06611_,35.9µm
_00450_,35.84µm
_12095_,35.82µm
_10814_,35.8µm
_00891_,35.72µm
_11196_,35.7µm
_12849_,35.7µm
_19327_,35.7µm
_15747_,35.68µm
_16891_,35.65µm
_01517_,35.62µm
_10528_,35.62µm
_16463_,35.62µm
_04551_,35.6µm
_09321_,35.6µm
_10549_,35.6µm
_15480_,35.6µm
_06183_,35.59µm
_04855_,35.56µm
_11106_,35.56µm
_20226_,35.56µm
_18239_,35.54µm
_10790_,35.52µm
_15363_,35.52µm
_17468_,35.515µm
_04848_,35.445µm
_14010_,35.44µm
_14059_,35.42µm
_14459_,35.39µm
_04271_,35.385µm
_14249_,35.38µm
_18170_,35.38µm
_19818_,35.38µm
_08184_,35.36µm
_09957_,35.34µm
_09915_,35.32µm
_19208_,35.32µm
_15075_,35.3µm
_17879_,35.28µm
_10687_,35.26µm
_18852_,35.26µm
_06314_,35.24µm
_18995_,35.19µm
_19699_,35.16µm
_06325_,35.14µm
_20352_,35.13µm
_19977_,35.1µm
_03818_,35.08µm
_07000_,35.07µm
_01722_,35.06µm
_12620_,35.06µm
_13464_,35.05µm
_14257_,35.05µm
_00018_,35.02µm
_13820_,35µm
_02353_,34.98µm
_09135_,34.98µm
_11660_,34.98µm
_15720_,34.965µm
_09331_,34.92µm
_20514_,34.92µm
_00818_,34.915µm
_15086_,34.9µm
_16101_,34.9µm
_14892_,34.85µm
_10301_,34.84µm
_16947_,34.84µm
_07984_,34.82µm
net342,34.82µm
_15084_,34.815µm
_09986_,34.8µm
_11866_,34.8µm
net24,34.8µm
_02526_,34.775µm
_06780_,34.76µm
_00765_,34.75µm
_06069_,34.72µm
_18975_,34.66µm
_01181_,34.64µm
_08477_,34.64µm
_10041_,34.625µm
_14420_,34.61µm
_05271_,34.6µm
_00397_,34.56µm
_16893_,34.56µm
_18220_,34.54µm
_00934_,34.52µm
_14617_,34.52µm
_14891_,34.52µm
_03395_,34.5µm
_07447_,34.5µm
_16934_,34.48µm
_19325_,34.48µm
_02812_,34.46µm
_02252_,34.455µm
_05879_,34.44µm
_04229_,34.42µm
_05515_,34.42µm
_06230_,34.42µm
_16333_,34.42µm
_01379_,34.4µm
_17842_,34.4µm
_04561_,34.385µm
_00366_,34.38µm
_01784_,34.38µm
_09364_,34.38µm
_08206_,34.36µm
_07416_,34.34µm
_08489_,34.34µm
_13552_,34.34µm
_07212_,34.32µm
_17609_,34.32µm
_20453_,34.32µm
_19974_,34.3µm
_08271_,34.26µm
_18068_,34.26µm
_02351_,34.24µm
_04458_,34.24µm
_06095_,34.22µm
_06159_,34.22µm
_12195_,34.22µm
_08162_,34.2µm
_09185_,34.2µm
_16507_,34.2µm
_19628_,34.18µm
_14728_,34.15µm
_07352_,34.14µm
_16523_,34.14µm
_06412_,34.115µm
_16475_,34.1µm
_16807_,34.1µm
_11102_,34.08µm
_18200_,34.08µm
_16004_,34.06µm
_13843_,34.04µm
_15036_,34.02µm
_18009_,34.02µm
_16228_,34µm
_12460_,33.98µm
_00763_,33.94µm
_01772_,33.94µm
_03403_,33.94µm
_07933_,33.94µm
_11225_,33.9µm
_15544_,33.9µm
_16328_,33.9µm
_17128_,33.89µm
_03077_,33.88µm
_08416_,33.88µm
_16690_,33.88µm
_20715_,33.88µm
_00274_,33.84µm
_13299_,33.84µm
_20407_,33.84µm
_10913_,33.82µm
_20101_,33.81µm
_17939_,33.8µm
_20409_,33.78µm
_16879_,33.76µm
_12594_,33.745µm
_06866_,33.69µm
_08990_,33.68µm
_08064_,33.66µm
_08096_,33.66µm
_06345_,33.6µm
_07698_,33.58µm
_12902_,33.58µm
_18425_,33.535µm
_05876_,33.52µm
_17250_,33.52µm
_04062_,33.5µm
_11535_,33.48µm
_04334_,33.46µm
_04807_,33.44µm
_17381_,33.405µm
_11883_,33.38µm
_08964_,33.32µm
_01563_,33.275µm
_09034_,33.255µm
_18592_,33.245µm
_12363_,33.24µm
_06889_,33.22µm
_14867_,33.22µm
_20464_,33.21µm
_16748_,33.2µm
_04256_,33.18µm
_02948_,33.16µm
_12718_,33.16µm
_17851_,33.16µm
_17154_,33.14µm
_11682_,33.1µm
_01300_,33.08µm
_03699_,33.08µm
_03199_,33.06µm
_11781_,33.06µm
_09060_,33.04µm
_10029_,33.04µm
_20259_,33.04µm
_04523_,33.035µm
_05146_,33.02µm
_00475_,33.005µm
_14594_,33.005µm
_20070_,33µm
_04770_,32.99µm
_11432_,32.98µm
_16650_,32.98µm
_12502_,32.96µm
_15785_,32.96µm
_03827_,32.94µm
_04398_,32.94µm
_00129_,32.905µm
_16656_,32.9µm
_17693_,32.88µm
_06415_,32.86µm
_18134_,32.86µm
_01165_,32.84µm
_09141_,32.825µm
_10757_,32.82µm
_04134_,32.8µm
_07740_,32.8µm
_17665_,32.8µm
_18752_,32.8µm
_01367_,32.78µm
_15910_,32.78µm
_03751_,32.76µm
_14879_,32.76µm
_15614_,32.76µm
_17107_,32.76µm
_20345_,32.76µm
_03154_,32.75µm
_06869_,32.75µm
_03398_,32.72µm
_13159_,32.72µm
_18993_,32.72µm
_12475_,32.68µm
_02257_,32.64µm
_16684_,32.64µm
_10963_,32.62µm
_02069_,32.56µm
_04304_,32.56µm
_13073_,32.56µm
_15647_,32.56µm
_01855_,32.54µm
_14221_,32.52µm
_05064_,32.5µm
_09454_,32.5µm
_10618_,32.49µm
_02490_,32.48µm
_01708_,32.46µm
_15988_,32.46µm
_16740_,32.44µm
_19167_,32.44µm
_11824_,32.42µm
_18857_,32.42µm
_14116_,32.38µm
_20458_,32.36µm
_03654_,32.34µm
_16247_,32.34µm
_00182_,32.3µm
_03938_,32.3µm
_16426_,32.28µm
_18550_,32.28µm
_00905_,32.25µm
_06168_,32.22µm
_07273_,32.22µm
_10199_,32.2µm
_12074_,32.18µm
_07486_,32.16µm
_06015_,32.14µm
_13896_,32.14µm
_19291_,32.14µm
_02677_,32.13µm
_00568_,32.125µm
_10007_,32.12µm
_11537_,32.12µm
_13646_,32.12µm
_18779_,32.12µm
_18326_,32.08µm
net255,32.08µm
_02086_,32.06µm
_11154_,32.06µm
_01152_,32.04µm
_07731_,32.04µm
_18029_,32.04µm
_04522_,32.03µm
_06016_,32.005µm
_02713_,32µm
_19736_,31.98µm
_03946_,31.96µm
_12459_,31.96µm
_15385_,31.96µm
_07503_,31.92µm
_14979_,31.92µm
_16618_,31.92µm
_01801_,31.9µm
_09464_,31.9µm
_19108_,31.9µm
_08239_,31.88µm
_20350_,31.88µm
_11130_,31.8µm
_11661_,31.8µm
_07753_,31.76µm
_09263_,31.76µm
_07547_,31.7µm
_20220_,31.7µm
_00099_,31.66µm
_07484_,31.66µm
_11699_,31.66µm
_20253_,31.65µm
_07039_,31.64µm
_08266_,31.64µm
_09362_,31.64µm
_13039_,31.64µm
_11477_,31.6µm
_18277_,31.6µm
_01734_,31.58µm
_03502_,31.58µm
_05202_,31.58µm
_06433_,31.58µm
_07674_,31.58µm
_07754_,31.58µm
_10292_,31.58µm
_13469_,31.58µm
_02164_,31.56µm
_00883_,31.54µm
_18376_,31.5µm
_15143_,31.48µm
_16663_,31.48µm
_02898_,31.46µm
_18317_,31.42µm
_00187_,31.375µm
_01006_,31.34µm
_16669_,31.34µm
_06993_,31.3µm
_20087_,31.3µm
_20073_,31.28µm
_01540_,31.26µm
_18242_,31.26µm
_08341_,31.24µm
_20450_,31.24µm
_05720_,31.21µm
_12223_,31.2µm
_05351_,31.18µm
_00748_,31.17µm
_07732_,31.16µm
_15167_,31.16µm
_05865_,31.12µm
_06480_,31.12µm
_17676_,31.08µm
_00882_,31.05µm
_15340_,31.02µm
_15828_,31.02µm
_02991_,31µm
_20634_,30.95µm
_04110_,30.94µm
_09956_,30.92µm
_10802_,30.92µm
_03605_,30.88µm
_05680_,30.88µm
_07267_,30.88µm
_19083_,30.88µm
_04113_,30.84µm
_12917_,30.83µm
_00570_,30.8µm
_13254_,30.8µm
_20292_,30.8µm
_05696_,30.78µm
_13795_,30.78µm
_16537_,30.775µm
_07642_,30.74µm
_10921_,30.74µm
_17582_,30.74µm
_01771_,30.72µm
_02348_,30.72µm
_02378_,30.72µm
_19206_,30.72µm
_03854_,30.7µm
_05322_,30.7µm
_00855_,30.66µm
_03995_,30.66µm
_16816_,30.66µm
_20208_,30.66µm
_20233_,30.66µm
_17512_,30.64µm
_06825_,30.62µm
_08822_,30.62µm
_02279_,30.6µm
_11128_,30.58µm
_15655_,30.56µm
_09961_,30.54µm
_18396_,30.52µm
_15564_,30.5µm
_01122_,30.46µm
_01039_,30.44µm
_04432_,30.44µm
_10644_,30.44µm
_03912_,30.4µm
_08106_,30.4µm
_17434_,30.38µm
_19159_,30.38µm
_19632_,30.36µm
_19921_,30.36µm
_08176_,30.345µm
_12944_,30.34µm
_01016_,30.32µm
_01445_,30.32µm
_01737_,30.32µm
_03116_,30.32µm
_08967_,30.3µm
_11156_,30.3µm
_14736_,30.3µm
_04087_,30.28µm
_04455_,30.28µm
_05391_,30.28µm
_03512_,30.26µm
_12295_,30.26µm
_15149_,30.26µm
_11129_,30.24µm
_11788_,30.24µm
_09050_,30.23µm
_00231_,30.22µm
_03280_,30.22µm
_13317_,30.22µm
_14800_,30.2µm
_15781_,30.18µm
_10021_,30.17µm
_04030_,30.16µm
_07744_,30.16µm
_00002_,30.14µm
_12576_,30.14µm
_13745_,30.14µm
_09496_,30.12µm
_19884_,30.12µm
_00819_,30.1µm
_08242_,30.055µm
_00164_,30.04µm
_04472_,30.04µm
_05506_,30.035µm
_02983_,30.02µm
_19363_,30.02µm
_03756_,30µm
_07144_,30µm
_15673_,29.96µm
_02320_,29.95µm
_04294_,29.94µm
_19781_,29.94µm
_12672_,29.92µm
_01430_,29.9µm
_01662_,29.88µm
_09913_,29.88µm
_06706_,29.84µm
_17835_,29.84µm
_15291_,29.82µm
_02428_,29.8µm
_14883_,29.8µm
_17345_,29.79µm
_10788_,29.78µm
_18152_,29.78µm
_15181_,29.77µm
_16183_,29.76µm
_10954_,29.74µm
_11944_,29.74µm
_17551_,29.74µm
_01714_,29.72µm
_06134_,29.72µm
_18991_,29.7µm
_01783_,29.68µm
_14093_,29.68µm
_10238_,29.66µm
_13767_,29.66µm
_18901_,29.63µm
_09948_,29.62µm
_14056_,29.62µm
_19119_,29.62µm
_16041_,29.6µm
_17553_,29.6µm
_01164_,29.54µm
_05224_,29.54µm
net144,29.54µm
_11503_,29.52µm
_08290_,29.495µm
_15851_,29.495µm
_05111_,29.44µm
_05482_,29.44µm
_12827_,29.44µm
_16895_,29.44µm
_12811_,29.42µm
_09669_,29.41µm
_15555_,29.39µm
_01416_,29.38µm
_20660_,29.38µm
_11783_,29.36µm
_16521_,29.36µm
_20597_,29.36µm
_01954_,29.34µm
_17240_,29.32µm
_02589_,29.3µm
_03895_,29.3µm
_04268_,29.28µm
_08754_,29.28µm
_10520_,29.28µm
_12010_,29.28µm
_12292_,29.28µm
_14994_,29.28µm
_10573_,29.26µm
_15420_,29.26µm
_12129_,29.24µm
_12844_,29.24µm
_20094_,29.23µm
_02841_,29.22µm
_10792_,29.18µm
_16191_,29.18µm
_07938_,29.175µm
_05158_,29.16µm
_12535_,29.16µm
_12625_,29.16µm
_13563_,29.16µm
_15083_,29.16µm
_07939_,29.155µm
_10464_,29.15µm
_09442_,29.14µm
_04457_,29.12µm
_05953_,29.12µm
_07282_,29.105µm
_20624_,29.095µm
_06309_,29.09µm
_14304_,29.08µm
_20521_,29.07µm
_08550_,29.06µm
_10398_,29.06µm
_13569_,29.06µm
_13855_,29.06µm
_17431_,29.06µm
_01589_,29.05µm
_12628_,29.04µm
_20449_,29.04µm
_06699_,29µm
_11171_,29µm
_00395_,28.98µm
_06080_,28.98µm
_17674_,28.98µm
_08067_,28.945µm
_01616_,28.94µm
_06911_,28.94µm
_10832_,28.94µm
_15338_,28.94µm
_01688_,28.92µm
_09497_,28.92µm
_16448_,28.92µm
_08623_,28.89µm
_05771_,28.88µm
_09107_,28.88µm
_14068_,28.875µm
_20068_,28.86µm
_19203_,28.85µm
_05334_,28.84µm
_07540_,28.84µm
_11453_,28.84µm
_14557_,28.84µm
_05022_,28.82µm
_15683_,28.82µm
_02098_,28.8µm
_07066_,28.8µm
_13067_,28.8µm
_18863_,28.8µm
_08541_,28.78µm
_06223_,28.76µm
_15242_,28.76µm
_19480_,28.74µm
net206,28.72µm
_02132_,28.7µm
_14106_,28.7µm
_15918_,28.7µm
_12467_,28.66µm
_18397_,28.64µm
_06058_,28.62µm
_20261_,28.62µm
_02188_,28.6µm
_05452_,28.6µm
_12689_,28.58µm
_14703_,28.58µm
_07590_,28.56µm
_12822_,28.55µm
_06652_,28.54µm
_16887_,28.54µm
_05617_,28.52µm
_09341_,28.52µm
_14234_,28.515µm
_14495_,28.51µm
_08879_,28.5µm
_11725_,28.5µm
_15584_,28.5µm
_17373_,28.5µm
_03387_,28.48µm
_13960_,28.48µm
_12274_,28.47µm
_15738_,28.46µm
_18822_,28.46µm
_02534_,28.45µm
_07078_,28.45µm
_04109_,28.42µm
_06746_,28.4µm
_13291_,28.4µm
_20768_,28.4µm
_18159_,28.39µm
_04001_,28.38µm
_03951_,28.36µm
_06022_,28.36µm
_08217_,28.36µm
_11421_,28.36µm
_12004_,28.36µm
_18720_,28.36µm
net199,28.36µm
_13835_,28.355µm
_12326_,28.34µm
_19307_,28.34µm
_05051_,28.32µm
_05194_,28.32µm
_15460_,28.295µm
_20772_,28.28µm
_20109_,28.255µm
_16510_,28.24µm
_17902_,28.24µm
_03713_,28.2µm
_18638_,28.2µm
_20589_,28.18µm
