net,length_um
_04271_,27.87µm
_02212_,27.86µm
_05393_,27.86µm
_17184_,27.86µm
_06353_,27.84µm
_08571_,27.84µm
_04996_,27.82µm
_06569_,27.82µm
_08828_,27.82µm
_14999_,27.82µm
_01466_,27.8µm
_04995_,27.8µm
_10113_,27.8µm
_10978_,27.8µm
_19211_,27.8µm
_19750_,27.8µm
_01148_,27.78µm
_03903_,27.78µm
_10192_,27.78µm
_13818_,27.78µm
_14304_,27.78µm
_00116_,27.76µm
_00416_,27.76µm
_00823_,27.76µm
_07212_,27.76µm
_00975_,27.74µm
_01516_,27.74µm
_13254_,27.74µm
_13402_,27.74µm
_13797_,27.74µm
_17943_,27.74µm
_19370_,27.74µm
_20137_,27.74µm
_01312_,27.72µm
_10503_,27.72µm
_20149_,27.72µm
_11218_,27.705µm
_06124_,27.7µm
_07153_,27.7µm
_15521_,27.7µm
net206,27.7µm
_17684_,27.68µm
_05960_,27.66µm
_15681_,27.66µm
_17782_,27.66µm
_00164_,27.64µm
_01123_,27.64µm
_11951_,27.64µm
_14145_,27.64µm
_16736_,27.64µm
_18746_,27.64µm
_00618_,27.62µm
_07300_,27.62µm
_10143_,27.62µm
_12654_,27.62µm
_18417_,27.62µm
_20709_,27.62µm
_17480_,27.6µm
_18621_,27.6µm
_01436_,27.58µm
_02587_,27.58µm
_06911_,27.58µm
_01729_,27.56µm
_03739_,27.56µm
_08631_,27.56µm
_16589_,27.56µm
_16854_,27.56µm
_17527_,27.56µm
_00143_,27.52µm
_00198_,27.52µm
_02001_,27.52µm
_02586_,27.52µm
_08004_,27.52µm
_08105_,27.52µm
_09111_,27.52µm
_10025_,27.52µm
_16296_,27.52µm
_20195_,27.52µm
_04789_,27.5µm
_07000_,27.5µm
_09522_,27.5µm
_03814_,27.48µm
_10525_,27.48µm
_11300_,27.48µm
_13710_,27.48µm
_15740_,27.48µm
_15893_,27.48µm
_20036_,27.48µm
_09664_,27.46µm
_10754_,27.46µm
_13796_,27.46µm
_03251_,27.44µm
_07331_,27.44µm
_11094_,27.44µm
_16798_,27.44µm
_01737_,27.43µm
_06132_,27.42µm
_09745_,27.42µm
_17845_,27.42µm
_19813_,27.42µm
_20361_,27.42µm
_07957_,27.41µm
_00138_,27.4µm
_05949_,27.4µm
_07661_,27.4µm
_08122_,27.4µm
_12190_,27.4µm
_16322_,27.4µm
_17091_,27.4µm
_02285_,27.38µm
_14413_,27.38µm
_00313_,27.36µm
_02353_,27.36µm
_03572_,27.36µm
_04219_,27.36µm
_12516_,27.36µm
_13502_,27.36µm
_08502_,27.34µm
net880,27.34µm
_06298_,27.325µm
_04080_,27.32µm
_13622_,27.32µm
_13650_,27.32µm
_06281_,27.3µm
_07437_,27.3µm
_13011_,27.3µm
_14106_,27.3µm
_02703_,27.28µm
_04257_,27.28µm
_05657_,27.28µm
_16756_,27.28µm
_17870_,27.28µm
_20576_,27.28µm
_20688_,27.28µm
_09015_,27.26µm
_14008_,27.26µm
_19314_,27.26µm
_19497_,27.26µm
_02396_,27.24µm
_06486_,27.24µm
_10341_,27.24µm
_11124_,27.24µm
_12776_,27.24µm
_13287_,27.24µm
_01226_,27.22µm
_03695_,27.22µm
_06640_,27.22µm
_09765_,27.22µm
_17695_,27.22µm
_20177_,27.22µm
_00636_,27.2µm
_04946_,27.2µm
_03480_,27.18µm
_03618_,27.18µm
_05920_,27.18µm
_06654_,27.18µm
_19783_,27.18µm
_02887_,27.16µm
_08868_,27.16µm
_12773_,27.16µm
_12880_,27.16µm
_20399_,27.16µm
_01767_,27.14µm
_03502_,27.14µm
_05174_,27.14µm
_06263_,27.14µm
_07305_,27.14µm
_11175_,27.14µm
_17959_,27.14µm
_01804_,27.12µm
_07182_,27.12µm
_08481_,27.12µm
_03074_,27.1µm
_04036_,27.1µm
_08000_,27.1µm
_08569_,27.1µm
_17900_,27.1µm
_03333_,27.095µm
_05900_,27.09µm
_04199_,27.08µm
_15428_,27.08µm
_18158_,27.08µm
_20669_,27.08µm
_07961_,27.07µm
_00996_,27.06µm
_03136_,27.06µm
_08762_,27.06µm
_13827_,27.06µm
_14208_,27.06µm
_15577_,27.06µm
_17044_,27.04µm
_20140_,27.04µm
_01045_,27.02µm
_06021_,27.02µm
_06276_,27.02µm
_06670_,27.02µm
_07398_,27.02µm
_08114_,27.02µm
_11740_,27.02µm
_16497_,27.02µm
_05011_,27.01µm
_08761_,27.01µm
_15742_,27µm
_18627_,27µm
_19453_,27µm
_20460_,27µm
_13181_,26.99µm
_06528_,26.985µm
_13488_,26.985µm
_01943_,26.98µm
_03539_,26.98µm
_05506_,26.98µm
_10704_,26.98µm
_13894_,26.98µm
_16626_,26.98µm
_17970_,26.98µm
_12505_,26.97µm
_18870_,26.96µm
_02072_,26.94µm
_03382_,26.94µm
_08256_,26.94µm
_19026_,26.94µm
_05341_,26.925µm
_05243_,26.92µm
_06648_,26.92µm
_10409_,26.92µm
_12595_,26.92µm
_18398_,26.92µm
_05194_,26.9µm
_05710_,26.9µm
_05978_,26.9µm
_10302_,26.9µm
_10876_,26.9µm
_19528_,26.9µm
_07886_,26.88µm
_08320_,26.88µm
_16733_,26.88µm
_08942_,26.875µm
_01740_,26.86µm
_04173_,26.86µm
_17196_,26.86µm
_02145_,26.84µm
_10141_,26.82µm
_11515_,26.82µm
_12136_,26.82µm
_12859_,26.82µm
_20378_,26.82µm
_05876_,26.8µm
_10573_,26.8µm
_14951_,26.79µm
_08010_,26.785µm
_07061_,26.78µm
_12468_,26.78µm
_14356_,26.78µm
_14469_,26.775µm
_17374_,26.76µm
_13562_,26.75µm
_03260_,26.74µm
_06437_,26.74µm
_16094_,26.74µm
_16166_,26.74µm
_16223_,26.74µm
_17766_,26.74µm
_18351_,26.725µm
_01005_,26.72µm
_01524_,26.72µm
_07050_,26.72µm
_10655_,26.72µm
_11615_,26.72µm
_17023_,26.72µm
_17812_,26.72µm
_01940_,26.7µm
_05241_,26.7µm
_07874_,26.7µm
_10063_,26.7µm
_13420_,26.7µm
_13602_,26.7µm
_17027_,26.7µm
_12481_,26.68µm
_15961_,26.68µm
_20383_,26.68µm
_06160_,26.67µm
_00667_,26.66µm
_04371_,26.66µm
_08995_,26.66µm
_16480_,26.66µm
_16675_,26.66µm
_03803_,26.64µm
_13771_,26.64µm
_15922_,26.64µm
_17432_,26.64µm
_01294_,26.62µm
_01423_,26.62µm
_03527_,26.62µm
_14292_,26.62µm
_19339_,26.62µm
_19358_,26.62µm
_00570_,26.6µm
_01469_,26.6µm
_11262_,26.6µm
_17221_,26.6µm
_17944_,26.6µm
_18583_,26.6µm
_18680_,26.6µm
_20262_,26.6µm
_03137_,26.595µm
_04570_,26.59µm
_01574_,26.58µm
_03549_,26.58µm
_15775_,26.58µm
_17848_,26.58µm
_20611_,26.58µm
_00540_,26.56µm
_01589_,26.56µm
_03063_,26.56µm
_06995_,26.56µm
_12570_,26.56µm
_14794_,26.56µm
_16994_,26.56µm
_00701_,26.54µm
_06987_,26.54µm
_14635_,26.54µm
_13702_,26.53µm
_20482_,26.53µm
_00659_,26.52µm
_02549_,26.52µm
_09724_,26.52µm
_12736_,26.52µm
_18702_,26.52µm
_19619_,26.52µm
_20714_,26.52µm
_04306_,26.5µm
_06243_,26.5µm
_06256_,26.5µm
_14428_,26.49µm
_05078_,26.48µm
_05301_,26.48µm
_07510_,26.48µm
_08363_,26.48µm
_16055_,26.48µm
_18905_,26.48µm
_09477_,26.46µm
_09404_,26.45µm
_04500_,26.44µm
_05479_,26.44µm
_11185_,26.44µm
_20562_,26.44µm
_14354_,26.42µm
_14612_,26.42µm
input_data[227],26.42µm
_17925_,26.415µm
_18322_,26.415µm
_01803_,26.4µm
_03038_,26.4µm
_04671_,26.4µm
_06967_,26.4µm
_05890_,26.38µm
_07817_,26.38µm
_19116_,26.38µm
_00568_,26.36µm
_01373_,26.36µm
_07395_,26.36µm
_10778_,26.36µm
_13733_,26.36µm
_16147_,26.36µm
_16979_,26.355µm
_00786_,26.34µm
_10638_,26.34µm
_14980_,26.34µm
_18964_,26.34µm
_20447_,26.34µm
_18505_,26.33µm
_03107_,26.32µm
_06534_,26.32µm
_09066_,26.32µm
_17135_,26.32µm
_19200_,26.32µm
_18869_,26.305µm
_11394_,26.3µm
_08089_,26.28µm
_08566_,26.28µm
_08696_,26.28µm
_13248_,26.28µm
_19884_,26.28µm
_20440_,26.28µm
_02962_,26.26µm
_11492_,26.26µm
_15082_,26.26µm
_17300_,26.26µm
_18495_,26.26µm
_20762_,26.26µm
_15996_,26.25µm
_03398_,26.24µm
_03589_,26.24µm
_20078_,26.24µm
_04561_,26.235µm
_00412_,26.22µm
_03439_,26.22µm
_03547_,26.22µm
_07568_,26.22µm
_08787_,26.22µm
_17995_,26.22µm
_19785_,26.22µm
_00888_,26.2µm
_04619_,26.2µm
_07750_,26.2µm
_12939_,26.2µm
_19033_,26.2µm
_19660_,26.2µm
_12492_,26.195µm
_18231_,26.19µm
_05803_,26.18µm
_10698_,26.18µm
_17176_,26.18µm
_18133_,26.18µm
_19527_,26.18µm
_09024_,26.175µm
_06205_,26.16µm
_14436_,26.16µm
_02684_,26.14µm
_03895_,26.14µm
_05714_,26.14µm
_06155_,26.14µm
_07653_,26.14µm
_07936_,26.14µm
_12176_,26.14µm
_18894_,26.14µm
_07928_,26.135µm
_03042_,26.12µm
_03713_,26.12µm
_04316_,26.12µm
_07765_,26.12µm
_11712_,26.12µm
_05044_,26.11µm
_02751_,26.105µm
_01244_,26.1µm
_02920_,26.1µm
_11541_,26.1µm
_13170_,26.1µm
_19992_,26.1µm
_03819_,26.09µm
_20540_,26.08µm
_15119_,26.07µm
_18781_,26.07µm
_01345_,26.06µm
_02534_,26.06µm
_02860_,26.06µm
_06760_,26.06µm
_13960_,26.06µm
_17786_,26.06µm
_02348_,26.04µm
_04366_,26.04µm
_07558_,26.04µm
_19435_,26.04µm
_05641_,26.035µm
_18277_,26.03µm
_16933_,26.025µm
_02478_,26.02µm
_04961_,26.02µm
_07269_,26.02µm
_07352_,26.02µm
_07851_,26.02µm
_11878_,26.02µm
_17080_,26.005µm
_18066_,26µm
_01282_,25.98µm
_02413_,25.98µm
_04567_,25.98µm
_05372_,25.98µm
_12811_,25.98µm
_12876_,25.98µm
_12922_,25.98µm
_13845_,25.98µm
_17118_,25.98µm
_18785_,25.98µm
_09983_,25.96µm
_16587_,25.96µm
_17861_,25.96µm
_18030_,25.96µm
_01331_,25.94µm
_05312_,25.94µm
_08984_,25.94µm
_10214_,25.94µm
_10619_,25.94µm
_12262_,25.94µm
_12647_,25.94µm
_16228_,25.94µm
_16300_,25.94µm
_18994_,25.94µm
_03172_,25.92µm
_06121_,25.92µm
_15935_,25.92µm
_19551_,25.92µm
_00072_,25.9µm
_00666_,25.9µm
_15340_,25.9µm
_19220_,25.9µm
_20162_,25.9µm
_18971_,25.895µm
_01761_,25.885µm
_01688_,25.88µm
_02457_,25.88µm
_02842_,25.88µm
_04542_,25.88µm
_13692_,25.875µm
_16260_,25.875µm
_07674_,25.86µm
_10720_,25.86µm
_13525_,25.86µm
input_data[220],25.86µm
_07351_,25.84µm
_07984_,25.84µm
_17387_,25.84µm
_13421_,25.83µm
_15021_,25.82µm
_00703_,25.81µm
_07933_,25.81µm
_00009_,25.805µm
_03311_,25.8µm
_04844_,25.8µm
_09245_,25.8µm
_11213_,25.8µm
input_data[229],25.8µm
_14849_,25.79µm
_08676_,25.78µm
_11461_,25.78µm
_13713_,25.78µm
_19645_,25.78µm
_19689_,25.78µm
_13494_,25.77µm
_01787_,25.76µm
_03289_,25.76µm
_06223_,25.76µm
_06395_,25.76µm
_06766_,25.76µm
_11301_,25.76µm
_16796_,25.76µm
_19413_,25.76µm
_07567_,25.74µm
_08001_,25.74µm
_10235_,25.74µm
_16266_,25.74µm
_17199_,25.74µm
_01068_,25.72µm
_03309_,25.72µm
_04574_,25.72µm
_06608_,25.72µm
_06909_,25.72µm
_08092_,25.72µm
_08296_,25.72µm
_08820_,25.72µm
_10500_,25.72µm
_12021_,25.72µm
_08115_,25.705µm
_02521_,25.7µm
_06081_,25.7µm
_06683_,25.7µm
_16463_,25.7µm
_00804_,25.68µm
_02293_,25.68µm
_05781_,25.68µm
_16850_,25.68µm
_16862_,25.68µm
_17596_,25.68µm
_18624_,25.68µm
_06233_,25.675µm
_00881_,25.66µm
_01531_,25.66µm
_07623_,25.66µm
_16601_,25.66µm
_19057_,25.66µm
_17392_,25.65µm
_02192_,25.64µm
_04877_,25.64µm
_16889_,25.64µm
_17836_,25.64µm
_18947_,25.62µm
_02588_,25.6µm
_06891_,25.6µm
_10306_,25.6µm
_12199_,25.6µm
_12860_,25.6µm
_17600_,25.6µm
_01508_,25.58µm
_01734_,25.58µm
_13065_,25.58µm
_13295_,25.58µm
_15418_,25.58µm
_19665_,25.58µm
_13952_,25.57µm
_00163_,25.56µm
_03752_,25.56µm
_07151_,25.56µm
_08796_,25.56µm
_09135_,25.56µm
_14274_,25.56µm
_14906_,25.56µm
_14997_,25.56µm
_16122_,25.56µm
_18026_,25.56µm
_20468_,25.56µm
_00706_,25.55µm
_13709_,25.545µm
_14438_,25.54µm
_01638_,25.52µm
_05213_,25.52µm
_18426_,25.52µm
_19953_,25.52µm
_03754_,25.5µm
_04026_,25.5µm
_05197_,25.5µm
_15194_,25.5µm
_18712_,25.485µm
_09144_,25.48µm
_12705_,25.48µm
_17482_,25.48µm
_01977_,25.475µm
_12433_,25.475µm
_01075_,25.46µm
_20366_,25.46µm
_13423_,25.44µm
_13966_,25.44µm
_14866_,25.44µm
_14969_,25.44µm
_17749_,25.44µm
_04663_,25.42µm
_16406_,25.42µm
_18695_,25.42µm
_06647_,25.41µm
_14941_,25.41µm
_00817_,25.4µm
_02130_,25.4µm
_02841_,25.4µm
_03524_,25.4µm
_10883_,25.4µm
_12526_,25.4µm
_15423_,25.4µm
_20405_,25.4µm
_02569_,25.38µm
_07786_,25.38µm
_10502_,25.38µm
_16098_,25.38µm
_18242_,25.38µm
_18726_,25.38µm
_02575_,25.36µm
_09635_,25.36µm
_17011_,25.36µm
_18736_,25.36µm
_00316_,25.35µm
_01594_,25.34µm
_04209_,25.34µm
_10359_,25.34µm
_13266_,25.34µm
_18190_,25.34µm
_01219_,25.32µm
_03010_,25.32µm
_04629_,25.32µm
_16319_,25.32µm
_20575_,25.32µm
_10317_,25.31µm
_06269_,25.3µm
_10664_,25.3µm
_16324_,25.3µm
_17272_,25.3µm
_19053_,25.3µm
_20317_,25.3µm
_20374_,25.3µm
_16088_,25.295µm
_04868_,25.29µm
_19326_,25.285µm
_00539_,25.28µm
_04816_,25.28µm
_06570_,25.28µm
_18432_,25.28µm
_19203_,25.27µm
_00919_,25.26µm
_01002_,25.26µm
_09941_,25.26µm
_10902_,25.26µm
_11589_,25.26µm
_14339_,25.26µm
_20135_,25.26µm
_20423_,25.26µm
_07722_,25.25µm
_02942_,25.24µm
_07545_,25.24µm
_18534_,25.24µm
_01502_,25.22µm
_07430_,25.22µm
_07879_,25.22µm
_10863_,25.22µm
_12735_,25.22µm
_17745_,25.22µm
_05322_,25.2µm
_09963_,25.2µm
_13052_,25.2µm
_02572_,25.18µm
_06373_,25.18µm
_07856_,25.18µm
_07907_,25.18µm
_10659_,25.18µm
_10703_,25.18µm
_15665_,25.18µm
_15779_,25.17µm
_05345_,25.16µm
_12564_,25.16µm
_06623_,25.14µm
_07925_,25.14µm
_14736_,25.14µm
_18115_,25.14µm
_06404_,25.135µm
_02132_,25.12µm
_18640_,25.12µm
_10144_,25.115µm
_09098_,25.11µm
_14778_,25.11µm
_02898_,25.1µm
_03066_,25.1µm
_13769_,25.1µm
_15966_,25.1µm
_16226_,25.1µm
_18581_,25.1µm
_08474_,25.095µm
_11114_,25.09µm
_12669_,25.08µm
_14927_,25.08µm
_01372_,25.06µm
_03334_,25.06µm
_05762_,25.06µm
_17215_,25.06µm
_18912_,25.06µm
_14253_,25.05µm
_05908_,25.04µm
_10123_,25.04µm
_11072_,25.04µm
_16191_,25.04µm
_16997_,25.04µm
_20271_,25.04µm
_03861_,25.02µm
_06653_,25.02µm
_19928_,25.02µm
_20041_,25.02µm
_02697_,25µm
_03129_,25µm
_07043_,25µm
_07703_,25µm
_08247_,25µm
_12637_,25µm
_00318_,24.98µm
_04509_,24.98µm
_07761_,24.98µm
_10592_,24.98µm
_16876_,24.98µm
_18380_,24.98µm
_19147_,24.98µm
_19168_,24.98µm
_19700_,24.98µm
_07163_,24.97µm
_01296_,24.96µm
_04667_,24.96µm
_08035_,24.96µm
_19956_,24.96µm
_01520_,24.94µm
_01957_,24.94µm
_03574_,24.94µm
_05043_,24.94µm
_05997_,24.94µm
_06284_,24.94µm
_10735_,24.94µm
_13204_,24.93µm
_02335_,24.92µm
_05457_,24.92µm
_06907_,24.92µm
_09818_,24.92µm
_10814_,24.92µm
_13374_,24.92µm
_19575_,24.92µm
_16181_,24.915µm
_13284_,24.91µm
_02761_,24.9µm
_03609_,24.9µm
_04242_,24.9µm
_05107_,24.9µm
_11164_,24.9µm
_13793_,24.9µm
_13852_,24.9µm
_17662_,24.9µm
_20277_,24.9µm
_00625_,24.88µm
_03652_,24.88µm
_04810_,24.88µm
_05239_,24.88µm
_05581_,24.88µm
_06750_,24.88µm
_12887_,24.88µm
_13722_,24.88µm
_13849_,24.88µm
_14688_,24.88µm
_14949_,24.88µm
_16451_,24.87µm
_04187_,24.86µm
_14388_,24.86µm
_09193_,24.85µm
_10832_,24.84µm
_11173_,24.84µm
_14043_,24.84µm
_18197_,24.84µm
_01124_,24.82µm
_06432_,24.82µm
_13364_,24.82µm
_13451_,24.82µm
_15311_,24.82µm
_01651_,24.81µm
_08033_,24.8µm
_09195_,24.8µm
_03081_,24.79µm
_09847_,24.78µm
_12675_,24.78µm
_00365_,24.76µm
_03651_,24.76µm
_03960_,24.76µm
_05181_,24.76µm
_10315_,24.76µm
_13592_,24.76µm
_16377_,24.76µm
_16741_,24.76µm
_17986_,24.76µm
_19796_,24.76µm
_02948_,24.74µm
_06573_,24.74µm
_10966_,24.74µm
_18585_,24.74µm
_17082_,24.73µm
_00261_,24.72µm
_01248_,24.72µm
_05451_,24.72µm
_06483_,24.72µm
_11117_,24.72µm
_15812_,24.72µm
_16717_,24.72µm
_18602_,24.72µm
_19637_,24.72µm
_18697_,24.71µm
_01545_,24.7µm
_03165_,24.7µm
_08753_,24.7µm
_08916_,24.7µm
_14928_,24.7µm
_16525_,24.7µm
_17977_,24.695µm
_18792_,24.695µm
_00479_,24.68µm
_00821_,24.68µm
_04981_,24.68µm
_05327_,24.68µm
_06217_,24.68µm
_06637_,24.68µm
_08555_,24.68µm
_12091_,24.68µm
_15438_,24.68µm
_16747_,24.68µm
_20768_,24.68µm
_05754_,24.665µm
_18890_,24.665µm
_00287_,24.66µm
_16803_,24.66µm
_17711_,24.66µm
_01339_,24.65µm
_01111_,24.64µm
_05511_,24.64µm
_06627_,24.64µm
_07940_,24.64µm
_09450_,24.64µm
_12882_,24.64µm
_15284_,24.64µm
_15385_,24.64µm
_17282_,24.64µm
_17975_,24.64µm
_19125_,24.64µm
_19540_,24.64µm
_01771_,24.62µm
_03269_,24.62µm
_04369_,24.62µm
_05545_,24.62µm
_13216_,24.62µm
_13269_,24.62µm
_19002_,24.62µm
_17251_,24.61µm
_01633_,24.6µm
_02645_,24.6µm
_05052_,24.6µm
_05142_,24.6µm
_06069_,24.6µm
_06367_,24.6µm
_10819_,24.6µm
_11825_,24.6µm
_15906_,24.6µm
_17301_,24.6µm
net135,24.6µm
_06071_,24.58µm
_15425_,24.575µm
_04613_,24.57µm
_07819_,24.57µm
_06405_,24.56µm
_16375_,24.56µm
_16772_,24.56µm
_15654_,24.55µm
_17345_,24.55µm
_05050_,24.54µm
_18430_,24.54µm
_03749_,24.52µm
_10840_,24.52µm
_18807_,24.52µm
_20091_,24.52µm
_20514_,24.52µm
_00564_,24.5µm
_03945_,24.5µm
_04903_,24.5µm
_07175_,24.5µm
_11885_,24.5µm
_18289_,24.5µm
_02846_,24.48µm
_03166_,24.48µm
_05234_,24.48µm
_06400_,24.48µm
_18937_,24.48µm
_19295_,24.48µm
_06497_,24.46µm
_09646_,24.46µm
input_data[196],24.46µm
_07016_,24.45µm
_03981_,24.44µm
_05629_,24.44µm
_08037_,24.44µm
_10866_,24.44µm
_13211_,24.44µm
_17012_,24.44µm
_19499_,24.44µm
_06650_,24.43µm
_06652_,24.43µm
_03143_,24.42µm
_04793_,24.42µm
_06508_,24.42µm
_07367_,24.42µm
_10381_,24.42µm
_15029_,24.42µm
_17611_,24.42µm
_20005_,24.42µm
_01450_,24.41µm
_02726_,24.4µm
_06116_,24.4µm
_07329_,24.4µm
_07581_,24.4µm
_09944_,24.4µm
_10125_,24.4µm
_13185_,24.4µm
_14366_,24.4µm
_17659_,24.4µm
_19685_,24.4µm
_19976_,24.4µm
_03307_,24.39µm
_02994_,24.38µm
_04978_,24.38µm
_06758_,24.38µm
_09424_,24.38µm
_14275_,24.38µm
_15176_,24.38µm
_15243_,24.38µm
_17851_,24.38µm
_18497_,24.38µm
_18992_,24.38µm
_19906_,24.38µm
_20221_,24.38µm
_04318_,24.36µm
_18571_,24.36µm
net227,24.36µm
_02704_,24.34µm
_04255_,24.34µm
_05127_,24.34µm
_05455_,24.34µm
_10837_,24.34µm
_14317_,24.34µm
_15033_,24.34µm
_00219_,24.32µm
_00944_,24.32µm
_01634_,24.32µm
_06174_,24.32µm
_12449_,24.32µm
_16769_,24.32µm
_17563_,24.32µm
_20586_,24.32µm
_15413_,24.315µm
_01429_,24.3µm
_02909_,24.3µm
_04968_,24.3µm
_05009_,24.3µm
_06673_,24.3µm
_08512_,24.3µm
_14361_,24.3µm
_17997_,24.3µm
_18542_,24.3µm
_20643_,24.3µm
_20491_,24.295µm
_03912_,24.28µm
_04104_,24.28µm
_06568_,24.28µm
_18427_,24.28µm
_15688_,24.275µm
_00950_,24.265µm
_00832_,24.26µm
_02843_,24.26µm
_05202_,24.26µm
_05512_,24.26µm
_06935_,24.26µm
_11052_,24.26µm
_11672_,24.26µm
_18568_,24.26µm
_03671_,24.25µm
_00684_,24.24µm
_00854_,24.24µm
_02350_,24.24µm
_15705_,24.24µm
_16855_,24.24µm
_19501_,24.24µm
_14865_,24.23µm
_03229_,24.22µm
_03545_,24.22µm
_05291_,24.22µm
_05414_,24.22µm
_07754_,24.22µm
_12418_,24.22µm
_13965_,24.22µm
_14651_,24.22µm
_15656_,24.2µm
_16945_,24.2µm
_19317_,24.2µm
_00471_,24.195µm
_00580_,24.18µm
_04676_,24.18µm
_05875_,24.18µm
_11750_,24.18µm
_16787_,24.18µm
_16996_,24.18µm
_19393_,24.18µm
_01817_,24.16µm
_01953_,24.16µm
_07475_,24.16µm
_19764_,24.16µm
_20243_,24.16µm
_13629_,24.15µm
_00303_,24.14µm
_00481_,24.14µm
_00763_,24.14µm
_03995_,24.14µm
_06790_,24.14µm
_06864_,24.14µm
_07226_,24.14µm
_16484_,24.14µm
_17303_,24.14µm
_17612_,24.14µm
_18758_,24.14µm
_19596_,24.14µm
_16826_,24.13µm
_13634_,24.12µm
_12913_,24.115µm
_01434_,24.11µm
_06383_,24.1µm
_06674_,24.1µm
_07386_,24.1µm
_18138_,24.1µm
_19165_,24.1µm
_20660_,24.1µm
_01152_,24.095µm
_10188_,24.095µm
_10159_,24.09µm
_05075_,24.08µm
_07812_,24.08µm
_12663_,24.08µm
_14819_,24.08µm
_18847_,24.08µm
_13704_,24.07µm
_03470_,24.06µm
_10617_,24.06µm
_12400_,24.06µm
_12454_,24.06µm
_15369_,24.06µm
_18658_,24.06µm
_20526_,24.045µm
_00208_,24.04µm
_03238_,24.04µm
_03276_,24.04µm
_11490_,24.04µm
_12672_,24.04µm
_13618_,24.04µm
_16732_,24.04µm
_18739_,24.04µm
_20742_,24.04µm
_01042_,24.02µm
_04731_,24.02µm
_04794_,24.02µm
_08728_,24.02µm
_09576_,24.02µm
_12894_,24.02µm
_13178_,24.02µm
_16719_,24.02µm
_20703_,24.02µm
_08172_,24.015µm
_03408_,24µm
_03633_,24µm
_03985_,24µm
_07291_,24µm
_09065_,24µm
_10957_,24µm
_12635_,24µm
_14105_,24µm
_08060_,23.995µm
_01066_,23.98µm
_01830_,23.98µm
_02476_,23.98µm
_07274_,23.98µm
_10133_,23.98µm
_11103_,23.98µm
_13415_,23.98µm
_17678_,23.98µm
_20031_,23.98µm
_07629_,23.96µm
_07770_,23.96µm
_08047_,23.96µm
_09580_,23.96µm
_10532_,23.96µm
_12792_,23.96µm
_14522_,23.96µm
_14801_,23.96µm
_16492_,23.96µm
_20625_,23.96µm
_20737_,23.96µm
net25,23.96µm
_15931_,23.945µm
_17693_,23.945µm
_00126_,23.94µm
_02188_,23.94µm
_04917_,23.94µm
_07992_,23.94µm
_08434_,23.94µm
_15020_,23.94µm
_18884_,23.94µm
_01079_,23.935µm
_04862_,23.92µm
_06273_,23.92µm
_08249_,23.92µm
_15297_,23.92µm
_16683_,23.92µm
_20077_,23.92µm
_04033_,23.9µm
_13478_,23.9µm
_18952_,23.9µm
_03117_,23.89µm
_00333_,23.88µm
_00914_,23.88µm
_06664_,23.88µm
_06770_,23.88µm
_08999_,23.88µm
_11679_,23.88µm
_15846_,23.88µm
_18271_,23.88µm
_19586_,23.88µm
_01732_,23.87µm
_01091_,23.86µm
_02133_,23.86µm
_07911_,23.86µm
_19543_,23.86µm
_20060_,23.85µm
_06865_,23.84µm
_07974_,23.84µm
_09339_,23.84µm
_10756_,23.84µm
_13294_,23.84µm
_15934_,23.84µm
_17525_,23.84µm
_20376_,23.84µm
_04823_,23.835µm
_03284_,23.82µm
_07529_,23.82µm
_09583_,23.82µm
_12924_,23.82µm
_12929_,23.82µm
_14834_,23.82µm
_16083_,23.82µm
_20745_,23.82µm
input_data[236],23.82µm
_12881_,23.805µm
_05433_,23.8µm
_06645_,23.8µm
_07990_,23.8µm
_10647_,23.8µm
_11388_,23.8µm
_18843_,23.8µm
_20211_,23.8µm
_10329_,23.79µm
_00641_,23.78µm
_06308_,23.78µm
_10674_,23.78µm
_00466_,23.76µm
_04621_,23.76µm
_05111_,23.76µm
_08576_,23.76µm
_09014_,23.76µm
_09401_,23.76µm
_12076_,23.76µm
_12472_,23.76µm
_13777_,23.76µm
_20538_,23.76µm
_20695_,23.76µm
_15230_,23.755µm
_10134_,23.74µm
_11267_,23.74µm
_13674_,23.74µm
_17911_,23.74µm
_18107_,23.74µm
_19722_,23.74µm
_00357_,23.735µm
_03403_,23.735µm
_05799_,23.725µm
_03394_,23.72µm
_06239_,23.72µm
_06946_,23.72µm
_09748_,23.72µm
_12069_,23.72µm
_15885_,23.72µm
_19476_,23.72µm
_19492_,23.72µm
_19880_,23.72µm
_16644_,23.7µm
_18354_,23.7µm
_19161_,23.7µm
_04145_,23.69µm
_06414_,23.685µm
_00319_,23.68µm
_02506_,23.68µm
_03211_,23.68µm
_03323_,23.68µm
_04142_,23.68µm
_04433_,23.68µm
_06072_,23.68µm
_07407_,23.68µm
_09716_,23.68µm
_10022_,23.68µm
_10337_,23.68µm
_10816_,23.68µm
_12898_,23.68µm
_14851_,23.68µm
_19313_,23.68µm
_19519_,23.68µm
_01973_,23.66µm
_10764_,23.66µm
_12287_,23.66µm
_13135_,23.66µm
_13688_,23.66µm
_20455_,23.66µm
_17528_,23.65µm
_05767_,23.64µm
_10724_,23.64µm
_14664_,23.64µm
_16042_,23.64µm
_16142_,23.64µm
_18283_,23.64µm
_08580_,23.635µm
_00842_,23.62µm
_01026_,23.62µm
_08237_,23.62µm
_10126_,23.62µm
_10199_,23.62µm
_13527_,23.62µm
_07726_,23.61µm
_12851_,23.61µm
_13815_,23.605µm
