net,length_um
_06171_,17.9µm
_06635_,17.9µm
_08326_,17.9µm
_09865_,17.9µm
_13505_,17.9µm
_17466_,17.9µm
input_data[158],17.9µm
input_data[222],17.9µm
_10329_,17.89µm
_19229_,17.89µm
_01075_,17.88µm
_06638_,17.88µm
_15140_,17.88µm
_18808_,17.88µm
_18925_,17.88µm
_19917_,17.88µm
_20611_,17.88µm
input_data[132],17.88µm
_14576_,17.87µm
_05914_,17.865µm
_03352_,17.86µm
_03909_,17.86µm
_04832_,17.86µm
_05175_,17.86µm
_06790_,17.86µm
_07383_,17.86µm
_08433_,17.86µm
_14405_,17.86µm
_14839_,17.86µm
_15147_,17.86µm
_17538_,17.86µm
_00649_,17.84µm
_03423_,17.84µm
_07372_,17.84µm
_08276_,17.84µm
_13280_,17.84µm
_14151_,17.84µm
_00079_,17.82µm
_01901_,17.82µm
_02146_,17.82µm
_04312_,17.82µm
_06403_,17.82µm
_07288_,17.82µm
_08867_,17.82µm
_10573_,17.82µm
_13234_,17.82µm
_14415_,17.82µm
_16402_,17.82µm
_16772_,17.82µm
_17118_,17.82µm
_17853_,17.82µm
_02079_,17.8µm
_04415_,17.8µm
_07754_,17.8µm
_08270_,17.8µm
_15685_,17.8µm
_00050_,17.78µm
_00992_,17.78µm
_03659_,17.78µm
_07734_,17.78µm
_07930_,17.78µm
_08014_,17.78µm
_09038_,17.78µm
_09976_,17.78µm
_11764_,17.78µm
_14675_,17.78µm
_18965_,17.78µm
_20496_,17.78µm
_07819_,17.775µm
_10327_,17.77µm
_01126_,17.76µm
_01338_,17.76µm
_01367_,17.76µm
_03180_,17.76µm
_05619_,17.76µm
_06520_,17.76µm
_07312_,17.76µm
_09138_,17.76µm
_13316_,17.76µm
_14154_,17.76µm
_14865_,17.76µm
_16001_,17.76µm
_16602_,17.75µm
_01971_,17.74µm
_02592_,17.74µm
_03380_,17.74µm
_05631_,17.74µm
_07459_,17.74µm
_07618_,17.74µm
_08565_,17.74µm
_08876_,17.74µm
_09641_,17.74µm
_12220_,17.74µm
_12870_,17.74µm
_14189_,17.74µm
_14417_,17.74µm
_15511_,17.74µm
_19311_,17.74µm
_19424_,17.74µm
_05270_,17.72µm
_10895_,17.72µm
_14337_,17.72µm
_14558_,17.72µm
_15599_,17.72µm
_18575_,17.72µm
input_data[93],17.72µm
_05405_,17.71µm
_00617_,17.7µm
_02778_,17.7µm
_07437_,17.7µm
_07625_,17.7µm
_09816_,17.7µm
_12710_,17.7µm
_13025_,17.7µm
_13890_,17.7µm
_14403_,17.7µm
_15015_,17.7µm
_16647_,17.7µm
_16743_,17.7µm
_17965_,17.7µm
_16418_,17.695µm
_00389_,17.68µm
_01313_,17.68µm
_04712_,17.68µm
_05536_,17.68µm
_05855_,17.68µm
_06561_,17.68µm
_07247_,17.68µm
_08478_,17.68µm
_09869_,17.68µm
_11544_,17.68µm
_11642_,17.68µm
_13761_,17.68µm
_17329_,17.68µm
_17387_,17.68µm
_19586_,17.68µm
input_data[210],17.68µm
input_data[214],17.68µm
_01118_,17.66µm
_05932_,17.66µm
_08236_,17.66µm
_09562_,17.66µm
_09980_,17.66µm
_11646_,17.66µm
_16667_,17.66µm
_11812_,17.65µm
_00879_,17.64µm
_04511_,17.64µm
_05288_,17.64µm
_06779_,17.64µm
_07133_,17.64µm
_09306_,17.64µm
_11018_,17.64µm
_11401_,17.64µm
_11513_,17.64µm
_14652_,17.64µm
_17855_,17.64µm
_19433_,17.64µm
_00564_,17.62µm
_03304_,17.62µm
_04254_,17.62µm
_07305_,17.62µm
_09732_,17.62µm
_14202_,17.62µm
_16846_,17.62µm
_17995_,17.62µm
_18442_,17.615µm
_00442_,17.6µm
_00960_,17.6µm
_02481_,17.6µm
_04594_,17.6µm
_04620_,17.6µm
_06103_,17.6µm
_07300_,17.6µm
_12493_,17.6µm
_12566_,17.6µm
_14490_,17.6µm
_16117_,17.6µm
_17883_,17.6µm
_18329_,17.6µm
_20688_,17.6µm
_08196_,17.59µm
_14618_,17.585µm
_03367_,17.58µm
_04827_,17.58µm
_08640_,17.58µm
_09096_,17.58µm
_09256_,17.58µm
_13295_,17.58µm
_15924_,17.58µm
_03274_,17.575µm
_00115_,17.56µm
_00970_,17.56µm
_01276_,17.56µm
_01325_,17.56µm
_01434_,17.56µm
_03203_,17.56µm
_03645_,17.56µm
_03648_,17.56µm
_04153_,17.56µm
_07316_,17.56µm
_10134_,17.56µm
_10350_,17.56µm
_11832_,17.56µm
_12262_,17.56µm
_13998_,17.56µm
_15585_,17.56µm
_16121_,17.56µm
_16553_,17.56µm
_17480_,17.56µm
_18657_,17.56µm
_19767_,17.56µm
input_data[203],17.56µm
input_data[95],17.56µm
_00724_,17.54µm
_20667_,17.54µm
_09184_,17.53µm
_12664_,17.525µm
_01205_,17.52µm
_01957_,17.52µm
_03343_,17.52µm
_04151_,17.52µm
_04227_,17.52µm
_04400_,17.52µm
_04676_,17.52µm
_06530_,17.52µm
_06893_,17.52µm
_07674_,17.52µm
_07848_,17.52µm
_09593_,17.52µm
_10016_,17.52µm
_10989_,17.52µm
_15332_,17.52µm
_16193_,17.52µm
_16605_,17.52µm
_16950_,17.52µm
_19889_,17.52µm
_01353_,17.5µm
_02046_,17.5µm
_02062_,17.5µm
_02830_,17.5µm
_05183_,17.5µm
_08012_,17.5µm
_10210_,17.5µm
_19756_,17.5µm
_20451_,17.5µm
_09119_,17.495µm
_12884_,17.49µm
_01190_,17.48µm
_01530_,17.48µm
_02781_,17.48µm
_04491_,17.48µm
_08601_,17.48µm
_08628_,17.48µm
_09848_,17.48µm
_10256_,17.48µm
_10462_,17.48µm
_10929_,17.48µm
_11427_,17.48µm
_14225_,17.48µm
_14448_,17.48µm
_15102_,17.48µm
_16876_,17.48µm
_20281_,17.48µm
_02767_,17.465µm
_02086_,17.46µm
_02398_,17.46µm
_03761_,17.46µm
_04267_,17.46µm
_04337_,17.46µm
_05397_,17.46µm
_06206_,17.46µm
_06563_,17.46µm
_06748_,17.46µm
_06800_,17.46µm
_07799_,17.46µm
_09296_,17.46µm
_09716_,17.46µm
_11622_,17.46µm
_13395_,17.46µm
_13832_,17.46µm
_14370_,17.46µm
_14945_,17.46µm
_18032_,17.46µm
_00407_,17.445µm
_00416_,17.44µm
_02413_,17.44µm
_03234_,17.44µm
_03694_,17.44µm
_04521_,17.44µm
_04997_,17.44µm
_05041_,17.44µm
_07715_,17.44µm
_08660_,17.44µm
_08725_,17.44µm
_11605_,17.44µm
_14144_,17.44µm
_00484_,17.42µm
_03772_,17.42µm
_08172_,17.42µm
_16711_,17.415µm
_05413_,17.405µm
_03228_,17.4µm
_03568_,17.4µm
_04528_,17.4µm
_05069_,17.4µm
_06156_,17.4µm
_06770_,17.4µm
_12733_,17.4µm
_13200_,17.4µm
_13328_,17.4µm
_14393_,17.4µm
_16885_,17.4µm
_00608_,17.38µm
_06883_,17.38µm
_07228_,17.38µm
_08234_,17.38µm
_13668_,17.38µm
_14847_,17.38µm
_18729_,17.38µm
input_data[115],17.38µm
_01348_,17.36µm
_02638_,17.36µm
_03924_,17.36µm
_05480_,17.36µm
_05651_,17.36µm
_05714_,17.36µm
_05904_,17.36µm
_07718_,17.36µm
_11350_,17.36µm
_15668_,17.36µm
_16908_,17.36µm
_18097_,17.36µm
_19700_,17.36µm
_01193_,17.355µm
_07246_,17.355µm
_01029_,17.34µm
_08487_,17.34µm
_16645_,17.34µm
_18616_,17.34µm
input_data[234],17.34µm
_06761_,17.33µm
_09072_,17.33µm
_00844_,17.32µm
_01768_,17.32µm
_02589_,17.32µm
_03010_,17.32µm
_03763_,17.32µm
_03838_,17.32µm
_05670_,17.32µm
_07843_,17.32µm
_09799_,17.32µm
_10502_,17.32µm
_12183_,17.32µm
_13123_,17.32µm
_13789_,17.32µm
_06757_,17.315µm
_12981_,17.31µm
_00966_,17.3µm
_04887_,17.3µm
_05279_,17.3µm
_05345_,17.3µm
_06480_,17.3µm
_14096_,17.3µm
_14482_,17.29µm
_13021_,17.285µm
_06559_,17.28µm
_06840_,17.28µm
_08785_,17.28µm
_09153_,17.28µm
_11751_,17.28µm
_11838_,17.28µm
_13038_,17.28µm
_13783_,17.28µm
_14956_,17.28µm
_17612_,17.28µm
_19963_,17.28µm
_01038_,17.26µm
_01811_,17.26µm
_05756_,17.26µm
_06028_,17.26µm
_07368_,17.26µm
_08245_,17.26µm
_12393_,17.26µm
_15906_,17.26µm
_08180_,17.25µm
_01496_,17.245µm
_01375_,17.24µm
_01908_,17.24µm
_01944_,17.24µm
_02863_,17.24µm
_03476_,17.24µm
_05825_,17.24µm
_08676_,17.24µm
_09268_,17.24µm
_14697_,17.24µm
_14866_,17.24µm
_16733_,17.24µm
_19564_,17.24µm
_19765_,17.24µm
_00729_,17.22µm
_03991_,17.22µm
_04411_,17.22µm
_05351_,17.22µm
_06697_,17.22µm
_07036_,17.22µm
_08567_,17.22µm
_11164_,17.22µm
_11608_,17.22µm
_12720_,17.22µm
_13595_,17.22µm
_14329_,17.22µm
_14528_,17.22µm
_00645_,17.21µm
_06145_,17.205µm
_07242_,17.205µm
_02473_,17.2µm
_08553_,17.2µm
_08900_,17.2µm
_09376_,17.2µm
_10183_,17.2µm
_11398_,17.2µm
_12866_,17.2µm
_13017_,17.2µm
_14909_,17.2µm
_15133_,17.2µm
_19568_,17.2µm
_01812_,17.185µm
_00594_,17.18µm
_00780_,17.18µm
_00784_,17.18µm
_07488_,17.18µm
_07597_,17.18µm
_08680_,17.18µm
_14335_,17.18µm
_15520_,17.18µm
_16779_,17.18µm
_17558_,17.18µm
_20525_,17.18µm
_20775_,17.18µm
_05403_,17.175µm
_07189_,17.17µm
_13844_,17.17µm
_17288_,17.17µm
_13124_,17.165µm
_00309_,17.16µm
_02990_,17.16µm
_04384_,17.16µm
_05261_,17.16µm
_08987_,17.16µm
_14082_,17.16µm
_15727_,17.16µm
_16114_,17.16µm
_17066_,17.16µm
_19722_,17.16µm
_01669_,17.14µm
_01783_,17.14µm
_01964_,17.14µm
_02147_,17.14µm
_02772_,17.14µm
_02997_,17.14µm
_03485_,17.14µm
_06239_,17.14µm
_07350_,17.14µm
_07566_,17.14µm
_07611_,17.14µm
_08720_,17.14µm
_11849_,17.14µm
_12665_,17.14µm
_13118_,17.14µm
_18400_,17.14µm
_19620_,17.14µm
_00370_,17.12µm
_08021_,17.12µm
_08693_,17.12µm
_10599_,17.12µm
_10791_,17.12µm
_11733_,17.12µm
_11744_,17.12µm
_14567_,17.12µm
_15264_,17.12µm
_15296_,17.12µm
_19837_,17.12µm
_07648_,17.11µm
_10589_,17.105µm
_01101_,17.1µm
_04409_,17.1µm
_05245_,17.1µm
_06509_,17.1µm
_07699_,17.1µm
_08343_,17.1µm
_08848_,17.1µm
_09491_,17.1µm
_09779_,17.1µm
_10935_,17.1µm
_14699_,17.1µm
_15820_,17.1µm
_17162_,17.1µm
_18057_,17.1µm
_19295_,17.1µm
_03950_,17.08µm
_04986_,17.08µm
_05294_,17.08µm
_06775_,17.08µm
_10530_,17.08µm
_20429_,17.08µm
_05497_,17.075µm
_00579_,17.06µm
_00933_,17.06µm
_01619_,17.06µm
_02855_,17.06µm
_05391_,17.06µm
_05637_,17.06µm
_07060_,17.06µm
_07281_,17.06µm
_07515_,17.06µm
_07935_,17.06µm
_08344_,17.06µm
_08980_,17.06µm
_10199_,17.06µm
_10319_,17.06µm
_10928_,17.06µm
_15201_,17.06µm
_15536_,17.06µm
_15902_,17.06µm
_18587_,17.06µm
_19082_,17.06µm
_19421_,17.06µm
_20041_,17.06µm
_04340_,17.05µm
_05331_,17.04µm
_10971_,17.04µm
_13177_,17.04µm
_16784_,17.04µm
_18064_,17.04µm
_19383_,17.04µm
_03493_,17.025µm
_01394_,17.02µm
_02276_,17.02µm
_02762_,17.02µm
_04921_,17.02µm
_10077_,17.02µm
_10107_,17.02µm
_10118_,17.02µm
_10228_,17.02µm
_10704_,17.02µm
_14042_,17.02µm
_17129_,17.02µm
_17449_,17.02µm
_18457_,17.02µm
_19161_,17.02µm
_20146_,17.02µm
_20767_,17.02µm
_03490_,17µm
_06487_,17µm
_08112_,17µm
_10005_,17µm
_11745_,17µm
_15867_,17µm
_15944_,17µm
_16782_,17µm
_19485_,17µm
_09436_,16.995µm
_00292_,16.98µm
_01772_,16.98µm
_04169_,16.98µm
_06254_,16.98µm
_07612_,16.98µm
_08315_,16.98µm
_08879_,16.98µm
_11879_,16.98µm
_12159_,16.98µm
_13822_,16.98µm
_16644_,16.98µm
_17027_,16.98µm
_17102_,16.98µm
_17928_,16.98µm
_18647_,16.98µm
_19123_,16.98µm
_19566_,16.98µm
input_data[92],16.98µm
_20167_,16.975µm
_02844_,16.96µm
_04983_,16.96µm
_05176_,16.96µm
_05406_,16.96µm
_05812_,16.96µm
_08708_,16.96µm
_09380_,16.96µm
_10112_,16.96µm
_20581_,16.96µm
input_data[135],16.96µm
input_data[209],16.96µm
_00855_,16.95µm
_00936_,16.94µm
_02974_,16.94µm
_03815_,16.94µm
_04039_,16.94µm
_05803_,16.94µm
_06483_,16.94µm
_06661_,16.94µm
_07601_,16.94µm
_08320_,16.94µm
_09257_,16.94µm
_09736_,16.94µm
_09782_,16.94µm
_17371_,16.94µm
_18386_,16.94µm
_05791_,16.935µm
_01454_,16.92µm
_01895_,16.92µm
_02122_,16.92µm
_03748_,16.92µm
_13345_,16.92µm
_03020_,16.9µm
_05102_,16.9µm
_05894_,16.9µm
_06341_,16.9µm
_06440_,16.9µm
_06699_,16.9µm
_07553_,16.9µm
_08633_,16.9µm
_08969_,16.9µm
_09907_,16.9µm
_11817_,16.9µm
_14586_,16.9µm
_18583_,16.9µm
_20301_,16.895µm
_00261_,16.88µm
_02368_,16.88µm
_02648_,16.88µm
_06189_,16.88µm
_09289_,16.88µm
_11388_,16.88µm
_13897_,16.88µm
input_data[45],16.88µm
_04819_,16.875µm
_03448_,16.86µm
_06132_,16.86µm
_07168_,16.86µm
_08616_,16.86µm
_09617_,16.86µm
_10189_,16.86µm
_12166_,16.86µm
_12382_,16.86µm
_13852_,16.86µm
_15241_,16.86µm
_16443_,16.86µm
_17132_,16.86µm
_17497_,16.86µm
_18228_,16.86µm
_05923_,16.85µm
_20692_,16.85µm
_00741_,16.84µm
_03033_,16.84µm
_07357_,16.84µm
_10241_,16.84µm
_10780_,16.84µm
_13399_,16.84µm
_14957_,16.84µm
_19931_,16.84µm
_01377_,16.82µm
_03650_,16.82µm
_05353_,16.82µm
_06251_,16.82µm
_06258_,16.82µm
_06444_,16.82µm
_08474_,16.82µm
_09386_,16.82µm
_11705_,16.82µm
_12423_,16.82µm
_13178_,16.82µm
_14873_,16.82µm
_15351_,16.82µm
_16247_,16.82µm
_16977_,16.82µm
_18024_,16.82µm
_18117_,16.82µm
_02238_,16.8µm
_04979_,16.8µm
_10516_,16.8µm
_13299_,16.8µm
_14219_,16.8µm
_16133_,16.8µm
_18166_,16.8µm
_08978_,16.79µm
_00521_,16.78µm
_03717_,16.78µm
_05509_,16.78µm
_06594_,16.78µm
_08251_,16.78µm
_10268_,16.78µm
_13104_,16.78µm
_13132_,16.78µm
_16853_,16.78µm
_17078_,16.78µm
_17179_,16.78µm
_18722_,16.78µm
_18834_,16.78µm
_02014_,16.76µm
_03632_,16.76µm
_04872_,16.76µm
_05030_,16.76µm
_06351_,16.76µm
_06552_,16.76µm
_07712_,16.76µm
_08063_,16.76µm
_11191_,16.76µm
_15059_,16.76µm
_16358_,16.76µm
_16930_,16.76µm
_17010_,16.76µm
_17226_,16.76µm
_20056_,16.76µm
_20445_,16.76µm
_01743_,16.74µm
_02641_,16.74µm
_02808_,16.74µm
_05089_,16.74µm
_07258_,16.74µm
_09823_,16.74µm
_12103_,16.74µm
_17381_,16.725µm
_00661_,16.72µm
_04566_,16.72µm
_06879_,16.72µm
_07363_,16.72µm
_07678_,16.72µm
_08966_,16.72µm
_10344_,16.72µm
_10903_,16.72µm
_11942_,16.72µm
_14318_,16.72µm
_17127_,16.72µm
_17156_,16.72µm
_17662_,16.72µm
_18535_,16.72µm
_19188_,16.72µm
_20262_,16.72µm
_17967_,16.71µm
_12344_,16.705µm
_00432_,16.7µm
_00674_,16.7µm
_01303_,16.7µm
_02572_,16.7µm
_04266_,16.7µm
_07533_,16.7µm
_11941_,16.7µm
_13032_,16.7µm
_13701_,16.7µm
_16184_,16.7µm
_16922_,16.7µm
_17210_,16.7µm
_20681_,16.7µm
_01327_,16.68µm
_04843_,16.68µm
_04896_,16.68µm
_05838_,16.68µm
_06655_,16.68µm
_07087_,16.68µm
_08775_,16.68µm
_08806_,16.68µm
_09326_,16.68µm
_10115_,16.68µm
_10523_,16.68µm
_10583_,16.68µm
_11591_,16.68µm
_12719_,16.68µm
_12777_,16.68µm
_13685_,16.68µm
_13849_,16.68µm
_14834_,16.68µm
_17301_,16.68µm
_17442_,16.68µm
_20320_,16.68µm
_15108_,16.67µm
_01813_,16.66µm
_02752_,16.66µm
_10569_,16.66µm
_11160_,16.66µm
_12565_,16.66µm
_14367_,16.66µm
_14384_,16.66µm
_15660_,16.66µm
_16996_,16.66µm
_18273_,16.66µm
_01198_,16.64µm
_02441_,16.64µm
_03157_,16.64µm
_07114_,16.64µm
_08649_,16.64µm
_09242_,16.64µm
_10308_,16.64µm
_13627_,16.64µm
_14551_,16.64µm
_17091_,16.64µm
_18028_,16.64µm
_14952_,16.63µm
_13411_,16.625µm
_00630_,16.62µm
_00801_,16.62µm
_03030_,16.62µm
_03079_,16.62µm
_03742_,16.62µm
_04013_,16.62µm
_05027_,16.62µm
_08439_,16.62µm
_09630_,16.62µm
_15112_,16.62µm
_15461_,16.62µm
_18469_,16.62µm
_19339_,16.62µm
_19542_,16.62µm
_07322_,16.61µm
_02336_,16.6µm
_04490_,16.6µm
_04793_,16.6µm
_04861_,16.6µm
_05620_,16.6µm
_05797_,16.6µm
_06362_,16.6µm
_06422_,16.6µm
_07609_,16.6µm
_08426_,16.6µm
_09363_,16.6µm
_09855_,16.6µm
_11373_,16.6µm
_11977_,16.6µm
_13842_,16.6µm
_13960_,16.6µm
_14117_,16.6µm
_14783_,16.6µm
_14948_,16.6µm
_15325_,16.6µm
_15960_,16.6µm
_17094_,16.6µm
_17190_,16.6µm
_20614_,16.6µm
_15842_,16.59µm
_02295_,16.58µm
_05828_,16.58µm
_11435_,16.58µm
_12610_,16.58µm
_14220_,16.58µm
_15070_,16.58µm
_16084_,16.58µm
_17225_,16.58µm
_18341_,16.58µm
_19978_,16.58µm
_01936_,16.57µm
_00231_,16.56µm
_00582_,16.56µm
_02077_,16.56µm
_02264_,16.56µm
_03261_,16.56µm
_04749_,16.56µm
_07776_,16.56µm
_08465_,16.56µm
_08592_,16.56µm
_09693_,16.56µm
_10978_,16.56µm
_11920_,16.56µm
_14431_,16.56µm
_16686_,16.56µm
_17007_,16.56µm
_17362_,16.56µm
_17404_,16.56µm
_17742_,16.56µm
_18115_,16.56µm
_18694_,16.56µm
_18745_,16.56µm
_01579_,16.54µm
_03911_,16.54µm
_05179_,16.54µm
_05314_,16.54µm
_15995_,16.54µm
_19575_,16.54µm
_20733_,16.54µm
_02843_,16.52µm
_03458_,16.52µm
_04560_,16.52µm
_06702_,16.52µm
_10202_,16.52µm
_11141_,16.52µm
_12194_,16.52µm
_13810_,16.52µm
_13876_,16.52µm
_14897_,16.52µm
_16877_,16.52µm
_17426_,16.52µm
_18288_,16.52µm
_19058_,16.52µm
_19328_,16.52µm
_00475_,16.51µm
_02451_,16.51µm
_19003_,16.51µm
_04688_,16.5µm
_06853_,16.5µm
_07911_,16.5µm
_12529_,16.5µm
_12958_,16.5µm
_16692_,16.5µm
_14942_,16.485µm
_02633_,16.48µm
_03001_,16.48µm
_05020_,16.48µm
_05880_,16.48µm
_06270_,16.48µm
_06705_,16.48µm
_08883_,16.48µm
_09421_,16.48µm
_09528_,16.48µm
_10165_,16.48µm
_11391_,16.48µm
_11455_,16.48µm
_12150_,16.48µm
_12173_,16.48µm
_12343_,16.48µm
_15322_,16.48µm
_15459_,16.48µm
_18531_,16.48µm
_18764_,16.48µm
_18794_,16.48µm
_19278_,16.48µm
_19509_,16.48µm
_20569_,16.48µm
_01131_,16.475µm
_02406_,16.46µm
_03214_,16.46µm
_04453_,16.46µm
_05916_,16.46µm
_07393_,16.46µm
_18621_,16.46µm
input_data[207],16.46µm
_03520_,16.445µm
_05291_,16.445µm
_00364_,16.44µm
_00500_,16.44µm
_00838_,16.44µm
_01142_,16.44µm
_01238_,16.44µm
_01249_,16.44µm
_06504_,16.44µm
_06571_,16.44µm
_10386_,16.44µm
_14296_,16.44µm
_16771_,16.44µm
_16923_,16.44µm
_17271_,16.44µm
_18572_,16.44µm
_19789_,16.44µm
_20753_,16.44µm
net23,16.44µm
_01947_,16.42µm
_01961_,16.42µm
_02512_,16.42µm
_06474_,16.42µm
_08072_,16.42µm
_14851_,16.42µm
_15713_,16.42µm
input_data[230],16.42µm
_01329_,16.4µm
_01399_,16.4µm
_01769_,16.4µm
_04590_,16.4µm
_05845_,16.4µm
_07105_,16.4µm
_07412_,16.4µm
_08244_,16.4µm
_09721_,16.4µm
_10214_,16.4µm
_12673_,16.4µm
_16279_,16.4µm
_17650_,16.4µm
_19709_,16.4µm
_20670_,16.4µm
_00722_,16.39µm
_00247_,16.38µm
_01383_,16.38µm
_01465_,16.38µm
_03152_,16.38µm
_05965_,16.38µm
_06034_,16.38µm
_06312_,16.38µm
_06314_,16.38µm
_08622_,16.38µm
_10460_,16.38µm
_11187_,16.38µm
_18660_,16.38µm
_19456_,16.38µm
_00483_,16.37µm
_00253_,16.36µm
_02321_,16.36µm
_04439_,16.36µm
_05060_,16.36µm
_05189_,16.36µm
_05276_,16.36µm
_06275_,16.36µm
_07301_,16.36µm
_09183_,16.36µm
_10333_,16.36µm
_10694_,16.36µm
_12098_,16.36µm
_12695_,16.36µm
_14780_,16.36µm
_16498_,16.36µm
_18086_,16.36µm
_18530_,16.36µm
_18656_,16.36µm
_19146_,16.36µm
_00204_,16.34µm
_02104_,16.34µm
_03910_,16.34µm
_05129_,16.34µm
_06607_,16.34µm
_08944_,16.34µm
_12360_,16.34µm
_12514_,16.34µm
_13155_,16.34µm
_16674_,16.34µm
_17041_,16.34µm
_00263_,16.32µm
_03613_,16.32µm
_07259_,16.32µm
_07291_,16.32µm
_08765_,16.32µm
_09307_,16.32µm
_11337_,16.32µm
_11771_,16.32µm
_13605_,16.32µm
_13942_,16.32µm
_14746_,16.32µm
_20639_,16.32µm
_03862_,16.31µm
_05059_,16.31µm
_00782_,16.3µm
_01449_,16.3µm
_01678_,16.3µm
_01765_,16.3µm
_02906_,16.3µm
_06393_,16.3µm
_06798_,16.3µm
_06799_,16.3µm
_07012_,16.3µm
_09357_,16.3µm
_12007_,16.3µm
_13380_,16.3µm
_14430_,16.3µm
_15947_,16.3µm
_16171_,16.3µm
_16543_,16.3µm
_17685_,16.3µm
_04356_,16.29µm
_14240_,16.29µm
_17780_,16.29µm
_00061_,16.28µm
_01567_,16.28µm
_02271_,16.28µm
_04794_,16.28µm
_06683_,16.28µm
_11731_,16.28µm
_11770_,16.28µm
_14256_,16.28µm
_16166_,16.28µm
_18646_,16.28µm
_19047_,16.28µm
_20454_,16.28µm
_20596_,16.27µm
_01512_,16.26µm
_03995_,16.26µm
_04180_,16.26µm
_06280_,16.26µm
_09490_,16.26µm
_11130_,16.26µm
_11932_,16.26µm
_12500_,16.26µm
_14488_,16.26µm
_19099_,16.26µm
_19426_,16.25µm
_01271_,16.24µm
_02080_,16.24µm
_03313_,16.24µm
_03721_,16.24µm
_05552_,16.24µm
_06076_,16.24µm
_07250_,16.24µm
_08472_,16.24µm
_08894_,16.24µm
_09918_,16.24µm
_15829_,16.24µm
_19741_,16.24µm
net308,16.24µm
_03432_,16.22µm
_07462_,16.22µm
_09485_,16.22µm
_11943_,16.22µm
_13992_,16.22µm
_17332_,16.22µm
_17960_,16.22µm
_19239_,16.22µm
_19479_,16.22µm
_20663_,16.22µm
_13493_,16.21µm
_02227_,16.2µm
_03766_,16.2µm
_08027_,16.2µm
_13168_,16.2µm
_14817_,16.2µm
_15491_,16.2µm
_19189_,16.2µm
_20524_,16.2µm
_16505_,16.195µm
_19192_,16.19µm
_01757_,16.18µm
_02111_,16.18µm
_02337_,16.18µm
_02914_,16.18µm
_02931_,16.18µm
_03851_,16.18µm
_04308_,16.18µm
_04474_,16.18µm
_05073_,16.18µm
_05749_,16.18µm
_06406_,16.18µm
_06872_,16.18µm
_07451_,16.18µm
_08345_,16.18µm
_09200_,16.18µm
_09432_,16.18µm
_11012_,16.18µm
_11170_,16.18µm
_13901_,16.18µm
_14583_,16.18µm
_15019_,16.18µm
_15064_,16.18µm
_16486_,16.18µm
_16646_,16.18µm
_20760_,16.18µm
_09868_,16.17µm
_01413_,16.16µm
_01459_,16.16µm
_03206_,16.16µm
_03366_,16.16µm
_06895_,16.16µm
_07377_,16.16µm
_07764_,16.16µm
_11502_,16.16µm
_12506_,16.16µm
_19715_,16.16µm
input_data[50],16.16µm
_00688_,16.155µm
_08430_,16.145µm
_01930_,16.14µm
_03243_,16.14µm
_03335_,16.14µm
_03369_,16.14µm
_03709_,16.14µm
_03800_,16.14µm
_04100_,16.14µm
_04234_,16.14µm
_04824_,16.14µm
_05753_,16.14µm
_06198_,16.14µm
_07531_,16.14µm
_09014_,16.14µm
_09991_,16.14µm
_11071_,16.14µm
_11572_,16.14µm
_11698_,16.14µm
_12564_,16.14µm
_14305_,16.14µm
_15375_,16.14µm
_16377_,16.14µm
_16481_,16.14µm
_16903_,16.14µm
_17970_,16.14µm
_18876_,16.14µm
_18915_,16.14µm
_18978_,16.14µm
_20141_,16.14µm
input_data[22],16.14µm
input_data[48],16.14µm
_18627_,16.13µm
_00266_,16.12µm
_01637_,16.12µm
_07941_,16.12µm
_10175_,16.12µm
_11403_,16.12µm
_13019_,16.12µm
_17914_,16.12µm
_00577_,16.1µm
_01758_,16.1µm
_03453_,16.1µm
_03920_,16.1µm
_05967_,16.1µm
_06695_,16.1µm
_06786_,16.1µm
_07276_,16.1µm
_07660_,16.1µm
_09032_,16.1µm
_10051_,16.1µm
_10160_,16.1µm
_10390_,16.1µm
_11847_,16.1µm
_12081_,16.1µm
_17986_,16.1µm
_18353_,16.1µm
_19293_,16.1µm
_20334_,16.1µm
_01347_,16.09µm
_03075_,16.08µm
_03447_,16.08µm
_10783_,16.08µm
_11506_,16.08µm
_12778_,16.08µm
_16586_,16.08µm
_00580_,16.06µm
_00769_,16.06µm
_01218_,16.06µm
_02552_,16.06µm
_03638_,16.06µm
_04110_,16.06µm
_06159_,16.06µm
_06434_,16.06µm
_11746_,16.06µm
_13088_,16.06µm
_13484_,16.06µm
_14815_,16.06µm
_14832_,16.06µm
_16056_,16.06µm
_17036_,16.06µm
_17237_,16.06µm
_17993_,16.06µm
_18701_,16.06µm
_19089_,16.06µm
_00024_,16.04µm
_02013_,16.04µm
_13241_,16.04µm
_17646_,16.04µm
_20671_,16.04µm
_15075_,16.03µm
_01559_,16.02µm
_01577_,16.02µm
_02495_,16.02µm
_02845_,16.02µm
_04434_,16.02µm
_04959_,16.02µm
_05986_,16.02µm
_06352_,16.02µm
_06955_,16.02µm
_10007_,16.02µm
_12757_,16.02µm
_13197_,16.02µm
_14462_,16.02µm
_14479_,16.02µm
_14876_,16.02µm
_16777_,16.02µm
_18192_,16.02µm
_18697_,16.02µm
_01578_,16µm
_02262_,16µm
_02498_,16µm
_02580_,16µm
_03513_,16µm
_05067_,16µm
_08910_,16µm
_12485_,16µm
_15953_,16µm
_17143_,16µm
_18562_,16µm
_19610_,16µm
_20111_,16µm
_19158_,15.99µm
_00525_,15.98µm
