net,length_um
_05092_,20.24µm
_05504_,20.24µm
_10886_,20.22µm
_01994_,20.21µm
_07587_,20.2µm
_03418_,20.195µm
_02092_,20.18µm
_08616_,20.18µm
_06140_,20.16µm
_09800_,20.16µm
_05275_,20.12µm
_03208_,20.1µm
_08836_,20.1µm
_08568_,20.08µm
_10307_,20.06µm
_08558_,20.05µm
_02475_,20.04µm
_06472_,20.04µm
_06738_,20.04µm
_05808_,20.02µm
_06709_,20.02µm
_04405_,20.01µm
_01291_,20µm
_07312_,20µm
_09888_,20µm
_00146_,19.98µm
_01988_,19.98µm
net132,19.98µm
_03948_,19.965µm
_08051_,19.96µm
_09652_,19.96µm
_10588_,19.96µm
_03138_,19.94µm
_05632_,19.94µm
_06012_,19.94µm
_06603_,19.94µm
_10334_,19.94µm
_02729_,19.93µm
_05381_,19.93µm
_03802_,19.92µm
_10318_,19.92µm
_01812_,19.9µm
_02418_,19.9µm
_04363_,19.9µm
_08544_,19.9µm
_04624_,19.89µm
_01016_,19.88µm
_06759_,19.88µm
_08724_,19.88µm
_00565_,19.86µm
_04684_,19.86µm
_08559_,19.86µm
_10578_,19.86µm
input_data[28],19.86µm
_07039_,19.82µm
_09217_,19.82µm
_03791_,19.8µm
_07019_,19.8µm
_07410_,19.8µm
_00734_,19.78µm
_02522_,19.76µm
_05883_,19.76µm
_08354_,19.74µm
_09931_,19.74µm
_09976_,19.74µm
_02376_,19.72µm
_04541_,19.7µm
_04939_,19.7µm
_06034_,19.7µm
_08986_,19.69µm
_10144_,19.69µm
_10983_,19.68µm
_06829_,19.66µm
_01914_,19.63µm
_02181_,19.62µm
_03464_,19.62µm
_04604_,19.62µm
_07948_,19.62µm
_04353_,19.6µm
_10335_,19.54µm
_02157_,19.52µm
_07198_,19.52µm
_10273_,19.52µm
_00425_,19.5µm
_05039_,19.5µm
_02907_,19.48µm
_05414_,19.48µm
_06984_,19.48µm
_07215_,19.48µm
_08276_,19.48µm
_10762_,19.48µm
input_data[154],19.48µm
_07759_,19.47µm
_03931_,19.46µm
_10366_,19.46µm
_04304_,19.45µm
_01863_,19.44µm
_07065_,19.42µm
_08821_,19.42µm
_08960_,19.42µm
_01122_,19.4µm
_07896_,19.4µm
_03076_,19.385µm
_05184_,19.38µm
_07775_,19.36µm
_08687_,19.36µm
_08056_,19.34µm
_10856_,19.34µm
_05593_,19.32µm
_06716_,19.32µm
_07074_,19.32µm
_09673_,19.32µm
_03815_,19.315µm
_00302_,19.3µm
_06751_,19.3µm
_07534_,19.3µm
_09646_,19.3µm
_11149_,19.3µm
_01590_,19.28µm
input_data[231],19.28µm
_04929_,19.26µm
_10630_,19.255µm
_01807_,19.24µm
input_data[15],19.22µm
input_data[99],19.22µm
_00810_,19.2µm
_01237_,19.18µm
_09528_,19.18µm
_07133_,19.16µm
_10786_,19.16µm
_06304_,19.155µm
_03610_,19.14µm
_04666_,19.14µm
_06048_,19.14µm
_10862_,19.14µm
_05703_,19.13µm
_06145_,19.12µm
_06397_,19.12µm
_00828_,19.1µm
_05013_,19.1µm
_03073_,19.08µm
_10680_,19.08µm
_03385_,19.06µm
_03022_,19.05µm
_02959_,19.04µm
_03151_,19.04µm
_04766_,19.04µm
_07989_,19.04µm
_08280_,19.04µm
_10129_,19.04µm
_10640_,19.04µm
_11022_,19.035µm
_03079_,19.025µm
_03080_,19.02µm
_07219_,19.02µm
_09381_,19.02µm
_10279_,19.02µm
_09285_,19.005µm
_01951_,19µm
_05908_,19µm
_03118_,18.98µm
_08117_,18.975µm
_00752_,18.96µm
_08547_,18.96µm
_09249_,18.95µm
_00768_,18.94µm
_04371_,18.94µm
_10248_,18.94µm
input_data[232],18.94µm
input_data[33],18.94µm
input_data[36],18.94µm
_01883_,18.92µm
_07331_,18.92µm
_07791_,18.9µm
_03656_,18.89µm
_04581_,18.88µm
_00451_,18.86µm
_03369_,18.86µm
_04484_,18.86µm
_04500_,18.86µm
_07822_,18.86µm
_08153_,18.84µm
_09166_,18.84µm
_09328_,18.84µm
_04230_,18.82µm
_10720_,18.82µm
_05304_,18.8µm
_08040_,18.8µm
_03281_,18.78µm
_03944_,18.78µm
_02776_,18.775µm
_06046_,18.76µm
_10464_,18.76µm
_09077_,18.745µm
_00460_,18.74µm
_10877_,18.74µm
_02453_,18.735µm
_09940_,18.735µm
_03439_,18.72µm
_08493_,18.72µm
_08549_,18.71µm
_01891_,18.7µm
_02205_,18.7µm
_03432_,18.7µm
_10813_,18.66µm
_01733_,18.64µm
_03915_,18.64µm
_05903_,18.64µm
_06527_,18.64µm
_02204_,18.635µm
_04095_,18.625µm
_01665_,18.62µm
_05488_,18.62µm
_06004_,18.62µm
_08767_,18.62µm
_05721_,18.6µm
input_data[32],18.6µm
_08177_,18.58µm
_09275_,18.58µm
_11046_,18.58µm
_06056_,18.56µm
_10117_,18.56µm
_10153_,18.56µm
_04797_,18.55µm
_02779_,18.54µm
_03678_,18.54µm
_08797_,18.54µm
_09118_,18.52µm
_09271_,18.52µm
_10341_,18.52µm
_11117_,18.52µm
_10336_,18.51µm
_03202_,18.5µm
_04590_,18.5µm
_04651_,18.5µm
_02074_,18.48µm
_08655_,18.48µm
_09806_,18.48µm
input_data[142],18.48µm
input_data[162],18.48µm
input_data[235],18.48µm
_05978_,18.46µm
_08504_,18.42µm
_01303_,18.4µm
input_data[42],18.4µm
_04708_,18.38µm
_04981_,18.38µm
_07514_,18.38µm
_08372_,18.38µm
_08946_,18.38µm
_06960_,18.36µm
_07041_,18.34µm
_08995_,18.34µm
_09466_,18.34µm
_03783_,18.32µm
_07061_,18.3µm
_02606_,18.29µm
_03550_,18.28µm
_08829_,18.28µm
_01182_,18.26µm
_04111_,18.26µm
_05943_,18.26µm
_02548_,18.24µm
_10879_,18.24µm
_03381_,18.22µm
_10540_,18.22µm
_01629_,18.2µm
_02948_,18.2µm
_06433_,18.195µm
_03668_,18.18µm
_05366_,18.18µm
_06618_,18.18µm
_07370_,18.18µm
_00686_,18.15µm
_00592_,18.14µm
_01006_,18.14µm
_04399_,18.14µm
_05440_,18.14µm
_05966_,18.14µm
_07988_,18.14µm
_09773_,18.14µm
_07955_,18.12µm
_04258_,18.11µm
_03077_,18.1µm
_03412_,18.1µm
_06907_,18.1µm
_06999_,18.1µm
_08151_,18.1µm
_10906_,18.1µm
_04071_,18.08µm
_04374_,18.08µm
_05635_,18.08µm
_06418_,18.08µm
_08163_,18.08µm
_04159_,18.06µm
_06562_,18.06µm
_09892_,18.045µm
_10921_,18.045µm
_02299_,18.04µm
_09043_,18.04µm
_09717_,18.04µm
_10805_,18.04µm
_01221_,18.02µm
_02530_,18.02µm
_02624_,18.02µm
_02926_,18.02µm
input_data[236],18.02µm
input_data[75],18.02µm
input_data[76],18.02µm
_04520_,18µm
_06508_,18µm
_07870_,18µm
_09129_,18µm
_09155_,18µm
_06589_,17.985µm
_00382_,17.98µm
_03282_,17.98µm
_09299_,17.98µm
_10755_,17.98µm
_10792_,17.98µm
net64,17.98µm
_00226_,17.965µm
_10768_,17.965µm
_08133_,17.96µm
_03161_,17.94µm
_08146_,17.94µm
_09212_,17.92µm
_06405_,17.9µm
_10945_,17.9µm
_01151_,17.89µm
_04267_,17.88µm
_10402_,17.88µm
_03058_,17.86µm
_05571_,17.86µm
_06156_,17.86µm
_07032_,17.86µm
_07690_,17.86µm
_09221_,17.86µm
input_data[82],17.84µm
_03999_,17.82µm
_05492_,17.82µm
_09392_,17.82µm
_10899_,17.82µm
_06615_,17.8µm
_01924_,17.78µm
_03792_,17.78µm
_05558_,17.78µm
_05954_,17.78µm
_10605_,17.78µm
_00873_,17.76µm
input_data[46],17.76µm
_09918_,17.755µm
_00558_,17.74µm
_03461_,17.74µm
_10988_,17.74µm
_05534_,17.735µm
_07529_,17.72µm
_02016_,17.7µm
_02443_,17.7µm
_02972_,17.7µm
_07043_,17.68µm
_09073_,17.68µm
_09341_,17.68µm
_04336_,17.66µm
_05650_,17.66µm
_06865_,17.66µm
_10121_,17.66µm
_00738_,17.64µm
_06642_,17.64µm
_09570_,17.64µm
_09831_,17.64µm
_00225_,17.63µm
_00657_,17.62µm
_05180_,17.62µm
_07245_,17.62µm
_08377_,17.62µm
_10448_,17.62µm
_02767_,17.61µm
_03156_,17.6µm
_05617_,17.6µm
_06142_,17.6µm
_08097_,17.6µm
_08985_,17.6µm
_01273_,17.58µm
_01649_,17.58µm
_01907_,17.58µm
_03682_,17.58µm
_05918_,17.58µm
_06717_,17.58µm
_07124_,17.58µm
_04174_,17.56µm
_07828_,17.56µm
_10923_,17.56µm
_11001_,17.56µm
input_data[237],17.56µm
input_data[40],17.56µm
input_data[64],17.56µm
input_data[65],17.56µm
input_data[66],17.56µm
_03414_,17.54µm
_04767_,17.54µm
_05857_,17.54µm
_10912_,17.54µm
_02580_,17.52µm
_02895_,17.52µm
_03542_,17.52µm
_05778_,17.52µm
_05986_,17.52µm
_08752_,17.52µm
_10931_,17.52µm
_00137_,17.5µm
_00708_,17.5µm
_10368_,17.5µm
_02704_,17.485µm
_01685_,17.48µm
_04558_,17.48µm
_07004_,17.48µm
input_data[90],17.48µm
_04084_,17.47µm
_00277_,17.46µm
_03660_,17.46µm
_04448_,17.44µm
_07179_,17.44µm
_03963_,17.42µm
_04193_,17.42µm
_08893_,17.42µm
_01235_,17.4µm
_02309_,17.4µm
_05384_,17.4µm
_06882_,17.4µm
_02038_,17.38µm
_06657_,17.38µm
_03935_,17.36µm
_04414_,17.36µm
_04502_,17.36µm
_04611_,17.36µm
_07491_,17.36µm
_07719_,17.36µm
_07869_,17.36µm
_08203_,17.36µm
_08326_,17.36µm
_09017_,17.36µm
_00269_,17.34µm
_07192_,17.34µm
_09934_,17.34µm
_05991_,17.33µm
_02628_,17.32µm
_02765_,17.32µm
_06222_,17.32µm
_07408_,17.32µm
_08963_,17.32µm
_09877_,17.32µm
_07012_,17.3µm
net117,17.3µm
_05272_,17.28µm
_04846_,17.275µm
_07070_,17.27µm
_04001_,17.26µm
_09915_,17.26µm
_00079_,17.24µm
_05744_,17.22µm
_06138_,17.22µm
_07233_,17.22µm
_08974_,17.22µm
_05460_,17.2µm
_10446_,17.2µm
_03588_,17.18µm
_03768_,17.18µm
_05370_,17.18µm
input_data[141],17.18µm
_04495_,17.16µm
_05413_,17.16µm
_07402_,17.16µm
_00468_,17.14µm
_04507_,17.14µm
_07513_,17.14µm
_08620_,17.14µm
_00669_,17.12µm
_10592_,17.12µm
_05282_,17.1µm
_07015_,17.1µm
_11089_,17.1µm
_01516_,17.08µm
_06539_,17.08µm
_10708_,17.08µm
_01684_,17.06µm
_04528_,17.06µm
_07821_,17.06µm
_09036_,17.06µm
_00208_,17.04µm
_01222_,17.02µm
_01635_,17.02µm
_02601_,17.02µm
_05049_,17.02µm
_06388_,17.02µm
_10027_,17.02µm
_00421_,17µm
_06005_,17µm
_08119_,17µm
_02168_,16.985µm
_00258_,16.98µm
_04654_,16.98µm
_05252_,16.98µm
_05397_,16.98µm
_09415_,16.98µm
_02003_,16.96µm
_04364_,16.96µm
_05802_,16.96µm
_06459_,16.94µm
_06915_,16.94µm
_07576_,16.94µm
_07879_,16.94µm
_08608_,16.94µm
_10468_,16.94µm
_03532_,16.9µm
_03662_,16.9µm
_07701_,16.9µm
_08234_,16.9µm
_08982_,16.9µm
_05332_,16.88µm
_01852_,16.86µm
_03394_,16.86µm
_05574_,16.86µm
_06398_,16.86µm
_07972_,16.86µm
_10695_,16.86µm
_07144_,16.84µm
_07454_,16.84µm
_08641_,16.825µm
_04769_,16.82µm
_07599_,16.82µm
_07872_,16.82µm
_08076_,16.82µm
_09630_,16.82µm
_00436_,16.81µm
_07976_,16.81µm
_03664_,16.8µm
_11070_,16.8µm
_10798_,16.79µm
_06594_,16.78µm
_08182_,16.77µm
_07399_,16.76µm
_07806_,16.76µm
_10394_,16.76µm
_10498_,16.76µm
_00477_,16.755µm
_01605_,16.74µm
_02322_,16.74µm
_03527_,16.74µm
_08958_,16.74µm
_00679_,16.7µm
_01869_,16.7µm
_05770_,16.7µm
_08854_,16.7µm
_08901_,16.7µm
_00527_,16.68µm
_04444_,16.68µm
_04450_,16.68µm
_04559_,16.68µm
_04592_,16.68µm
_05961_,16.68µm
_08282_,16.68µm
_10154_,16.68µm
_04731_,16.66µm
_03016_,16.655µm
_01191_,16.64µm
input_data[138],16.64µm
input_data[166],16.64µm
_06084_,16.62µm
_08132_,16.62µm
_08308_,16.62µm
_02981_,16.6µm
_05577_,16.6µm
_05610_,16.6µm
_07962_,16.6µm
_09887_,16.6µm
_10118_,16.6µm
_10180_,16.6µm
_11061_,16.6µm
_00800_,16.58µm
_05759_,16.58µm
_00618_,16.565µm
_01839_,16.56µm
_04602_,16.56µm
_05297_,16.56µm
_05600_,16.56µm
_04000_,16.555µm
_06831_,16.54µm
_08576_,16.54µm
_00351_,16.52µm
_01895_,16.52µm
_10593_,16.52µm
_03949_,16.5µm
_09843_,16.5µm
_10352_,16.5µm
_05907_,16.48µm
_06599_,16.48µm
_07302_,16.48µm
_06115_,16.46µm
_07016_,16.46µm
_06519_,16.44µm
_07876_,16.44µm
_07884_,16.44µm
_01387_,16.42µm
_07225_,16.41µm
_08508_,16.4µm
_09464_,16.4µm
_11053_,16.39µm
_03683_,16.38µm
_05814_,16.38µm
_08903_,16.38µm
_07707_,16.36µm
_07788_,16.36µm
_02415_,16.34µm
_04491_,16.34µm
_07556_,16.34µm
_09692_,16.34µm
_08050_,16.325µm
_01885_,16.32µm
_02941_,16.32µm
_04709_,16.32µm
_06054_,16.32µm
_08082_,16.32µm
_05223_,16.3µm
_00420_,16.28µm
_01787_,16.28µm
_04482_,16.28µm
_07617_,16.28µm
_09389_,16.28µm
_11021_,16.28µm
_00662_,16.26µm
_03992_,16.26µm
_05403_,16.26µm
_11064_,16.26µm
input_data[140],16.26µm
input_data[14],16.26µm
input_data[158],16.26µm
_06062_,16.255µm
_02510_,16.24µm
_04701_,16.24µm
_06490_,16.24µm
_07018_,16.24µm
_08702_,16.24µm
_00667_,16.22µm
_00771_,16.22µm
_07737_,16.22µm
_08426_,16.22µm
_09558_,16.22µm
_01636_,16.215µm
_01851_,16.2µm
_02537_,16.2µm
_00763_,16.18µm
_09059_,16.18µm
_11169_,16.18µm
_04874_,16.165µm
_03517_,16.16µm
_04995_,16.16µm
_06177_,16.16µm
_07182_,16.16µm
_04781_,16.15µm
_01557_,16.14µm
_07340_,16.14µm
_09611_,16.13µm
_04282_,16.12µm
_05683_,16.12µm
_09069_,16.12µm
_09262_,16.12µm
_10518_,16.12µm
_06099_,16.105µm
_00556_,16.1µm
_01314_,16.1µm
_01841_,16.1µm
_03276_,16.1µm
_08713_,16.1µm
_08955_,16.1µm
input_data[151],16.1µm
input_data[159],16.1µm
input_data[17],16.1µm
_05099_,16.08µm
_08968_,16.08µm
_02021_,16.06µm
_03254_,16.06µm
_04764_,16.06µm
_04768_,16.06µm
_05424_,16.06µm
_05781_,16.06µm
_10458_,16.06µm
_09493_,16.055µm
_06243_,16.05µm
_06327_,16.05µm
_07029_,16.045µm
_00448_,16.04µm
_03746_,16.04µm
_06258_,16.04µm
_06803_,16.02µm
_09181_,16.02µm
input_data[16],16.02µm
_01938_,16µm
_05361_,16µm
_00841_,15.98µm
_04627_,15.98µm
_05879_,15.98µm
_03530_,15.96µm
_10284_,15.96µm
_04459_,15.94µm
input_data[205],15.94µm
_04057_,15.92µm
_08908_,15.92µm
_04082_,15.9µm
_04409_,15.9µm
_02910_,15.88µm
_06124_,15.88µm
_10889_,15.88µm
_00220_,15.86µm
_02806_,15.86µm
_04269_,15.86µm
_06633_,15.86µm
_05752_,15.855µm
_08939_,15.84µm
_09822_,15.84µm
_10065_,15.84µm
_02432_,15.82µm
_03793_,15.82µm
_05980_,15.82µm
_06521_,15.82µm
_01074_,15.8µm
_01195_,15.8µm
_01925_,15.8µm
_09376_,15.8µm
_02039_,15.78µm
_02627_,15.78µm
_05261_,15.78µm
_06189_,15.78µm
_06725_,15.78µm
_07229_,15.78µm
_00038_,15.76µm
_06248_,15.76µm
_08314_,15.76µm
_09986_,15.76µm
_10024_,15.76µm
_02562_,15.74µm
_07317_,15.74µm
_09648_,15.74µm
_10407_,15.74µm
_01329_,15.72µm
_02676_,15.72µm
_07205_,15.72µm
_00521_,15.705µm
_10067_,15.705µm
_01681_,15.7µm
_02328_,15.7µm
_07857_,15.7µm
_08464_,15.7µm
_09112_,15.69µm
_03648_,15.68µm
_04372_,15.68µm
_04568_,15.68µm
_06379_,15.68µm
_07320_,15.68µm
_07996_,15.68µm
_08746_,15.68µm
_04167_,15.67µm
_09384_,15.66µm
_10563_,15.66µm
_04263_,15.655µm
_00439_,15.64µm
_00757_,15.64µm
_02359_,15.64µm
_06581_,15.64µm
_07573_,15.64µm
_01777_,15.62µm
_02126_,15.62µm
_03128_,15.62µm
_07834_,15.62µm
_08498_,15.62µm
_10188_,15.62µm
_01170_,15.6µm
_02138_,15.6µm
_02440_,15.6µm
_03911_,15.6µm
_03953_,15.6µm
_05971_,15.6µm
_09373_,15.6µm
_09947_,15.6µm
input_data[73],15.6µm
_03210_,15.58µm
_03261_,15.56µm
_04477_,15.56µm
_07277_,15.56µm
_07305_,15.56µm
_09214_,15.56µm
_09805_,15.56µm
_10398_,15.56µm
input_data[163],15.56µm
_03950_,15.54µm
_04152_,15.54µm
_07324_,15.54µm
_08245_,15.54µm
_06958_,15.52µm
_06967_,15.52µm
_08246_,15.52µm
_10752_,15.52µm
_03510_,15.51µm
_05523_,15.505µm
_07442_,15.5µm
_08418_,15.5µm
_04791_,15.48µm
_10029_,15.48µm
_10383_,15.48µm
input_data[204],15.48µm
_04143_,15.475µm
_10800_,15.47µm
_02844_,15.46µm
_09315_,15.46µm
input_data[144],15.46µm
input_data[157],15.46µm
_05452_,15.445µm
_02411_,15.44µm
_08631_,15.44µm
_09056_,15.44µm
_09536_,15.44µm
_03860_,15.42µm
_04260_,15.42µm
_04753_,15.42µm
_10938_,15.42µm
_10109_,15.41µm
_00097_,15.4µm
_08118_,15.4µm
_06805_,15.38µm
_01846_,15.36µm
_02673_,15.36µm
_07174_,15.36µm
_07481_,15.36µm
input_data[180],15.36µm
_01581_,15.34µm
_05100_,15.34µm
_08318_,15.34µm
_09601_,15.34µm
_02556_,15.335µm
_08775_,15.33µm
_00131_,15.32µm
_02029_,15.32µm
_07082_,15.32µm
_08299_,15.32µm
_02248_,15.315µm
_01716_,15.3µm
_02759_,15.3µm
_04073_,15.3µm
_09010_,15.3µm
_10961_,15.3µm
_05399_,15.295µm
_07994_,15.27µm
_03938_,15.26µm
_06607_,15.26µm
_08485_,15.26µm
_11115_,15.26µm
input_data[150],15.26µm
_00405_,15.24µm
_03447_,15.24µm
_07610_,15.24µm
_09424_,15.24µm
_10777_,15.24µm
_06102_,15.23µm
_02212_,15.22µm
_09827_,15.22µm
_10429_,15.22µm
_06991_,15.2µm
_08421_,15.2µm
_03814_,15.18µm
_04553_,15.18µm
_07181_,15.18µm
input_data[175],15.18µm
input_data[38],15.18µm
input_data[87],15.18µm
_03121_,15.16µm
_03673_,15.16µm
_06614_,15.16µm
_00612_,15.14µm
_05482_,15.14µm
_06184_,15.14µm
_07096_,15.14µm
_07839_,15.14µm
_08806_,15.14µm
_01855_,15.135µm
_02383_,15.12µm
_03642_,15.12µm
_05685_,15.12µm
_10740_,15.12µm
_10870_,15.12µm
_07187_,15.11µm
_00297_,15.1µm
_02460_,15.1µm
_08019_,15.1µm
_08865_,15.1µm
_10573_,15.1µm
_02414_,15.095µm
_08991_,15.08µm
_09417_,15.08µm
_09470_,15.08µm
_05767_,15.07µm
_02412_,15.06µm
_05380_,15.06µm
_05854_,15.06µm
_08029_,15.06µm
_05942_,15.04µm
_11002_,15.04µm
_09235_,15.035µm
_00195_,15.02µm
_00280_,15.02µm
_05621_,15.02µm
_06020_,15.02µm
_07525_,15.02µm
_07532_,15.02µm
_08527_,15.02µm
_11191_,15.02µm
_09269_,15.01µm
_02713_,15.005µm
_10085_,15µm
net13,15µm
_04670_,14.98µm
_11193_,14.98µm
_03220_,14.975µm
_00599_,14.96µm
_08742_,14.96µm
_09855_,14.95µm
_02261_,14.94µm
_03051_,14.94µm
_04855_,14.94µm
_05406_,14.94µm
_05554_,14.94µm
_07250_,14.94µm
_08470_,14.94µm
_10469_,14.94µm
_09204_,14.935µm
_03904_,14.92µm
_05869_,14.92µm
_02042_,14.9µm
_02746_,14.9µm
_04488_,14.9µm
_06025_,14.9µm
_06078_,14.9µm
_06416_,14.9µm
_06881_,14.9µm
_07649_,14.9µm
_00327_,14.88µm
_03338_,14.88µm
_05078_,14.88µm
_08505_,14.88µm
_08565_,14.88µm
_09344_,14.88µm
_00141_,14.86µm
_05483_,14.86µm
_05730_,14.86µm
_09320_,14.86µm
_10665_,14.86µm
_00447_,14.84µm
_00954_,14.84µm
_04918_,14.84µm
_09795_,14.84µm
_10714_,14.84µm
net7,14.84µm
_08374_,14.825µm
_02623_,14.82µm
_08835_,14.82µm
_01788_,14.8µm
_04028_,14.8µm
_07490_,14.8µm
_08378_,14.8µm
_08603_,14.8µm
_09731_,14.8µm
_09835_,14.8µm
_11127_,14.8µm
input_data[190],14.8µm
input_data[206],14.8µm
input_data[6],14.8µm
_04130_,14.78µm
_04997_,14.78µm
_07919_,14.78µm
_10611_,14.78µm
_01148_,14.76µm
_02998_,14.76µm
_04933_,14.76µm
_05229_,14.76µm
_06884_,14.76µm
_07503_,14.76µm
_00634_,14.74µm
_02370_,14.74µm
_02550_,14.74µm
_03558_,14.74µm
_05739_,14.74µm
_09710_,14.74µm
_03667_,14.72µm
_05472_,14.72µm
_06393_,14.72µm
_07453_,14.72µm
_10628_,14.72µm
_10994_,14.72µm
_08402_,14.71µm
_05476_,14.68µm
_10736_,14.68µm
_10932_,14.68µm
input_data[187],14.68µm
_05249_,14.66µm
_03101_,14.64µm
_03240_,14.64µm
_03603_,14.64µm
_06756_,14.64µm
_06895_,14.64µm
_07620_,14.64µm
input_data[146],14.64µm
_08145_,14.63µm
_05352_,14.62µm
_08912_,14.62µm
_02781_,14.6µm
_03693_,14.6µm
_06778_,14.6µm
_08916_,14.6µm
_08972_,14.6µm
_09087_,14.6µm
_05812_,14.58µm
_02811_,14.56µm
_05163_,14.56µm
_07855_,14.56µm
_09379_,14.54µm
input_data[54],14.54µm
_00988_,14.52µm
_04003_,14.52µm
_07218_,14.52µm
_07912_,14.52µm
_09419_,14.52µm
_10073_,14.52µm
_06452_,14.5µm
_07068_,14.5µm
_11067_,14.5µm
_11073_,14.5µm
_01824_,14.48µm
_03876_,14.48µm
_06987_,14.48µm
_07590_,14.48µm
_08096_,14.48µm
_08265_,14.48µm
_09061_,14.48µm
_09119_,14.48µm
_01945_,14.46µm
_03852_,14.46µm
_06695_,14.46µm
_06917_,14.445µm
_00774_,14.44µm
_02349_,14.44µm
_03780_,14.44µm
_04408_,14.44µm
_10386_,14.44µm
input_data[49],14.44µm
_02596_,14.42µm
_05541_,14.42µm
_06656_,14.42µm
_06773_,14.42µm
_08242_,14.42µm
_08766_,14.42µm
_11114_,14.42µm
input_data[169],14.42µm
_00352_,14.4µm
_03658_,14.4µm
_04236_,14.4µm
_06344_,14.4µm
_08929_,14.4µm
_00340_,14.38µm
_02827_,14.38µm
_05555_,14.38µm
_01098_,14.36µm
_03088_,14.36µm
_06269_,14.36µm
_10521_,14.36µm
_05791_,14.35µm
_01747_,14.34µm
_01868_,14.34µm
_03569_,14.34µm
_03878_,14.34µm
_07037_,14.34µm
_10254_,14.34µm
input_data[168],14.34µm
_00331_,14.32µm
_01060_,14.32µm
_01751_,14.32µm
_02462_,14.32µm
_03521_,14.32µm
_05982_,14.32µm
_07522_,14.32µm
_00427_,14.315µm
_01768_,14.315µm
_00767_,14.3µm
_02007_,14.3µm
_04850_,14.3µm
_05768_,14.3µm
_07236_,14.3µm
_07619_,14.3µm
_07915_,14.3µm
_07960_,14.3µm
_08003_,14.3µm
_01412_,14.28µm
_02672_,14.28µm
_04053_,14.28µm
_04742_,14.28µm
_06867_,14.28µm
_07073_,14.28µm
_07355_,14.28µm
_09462_,14.28µm
_10010_,14.28µm
_10134_,14.27µm
_02513_,14.26µm
_04924_,14.26µm
_06400_,14.26µm
_08106_,14.26µm
_09199_,14.26µm
_11093_,14.26µm
_03241_,14.25µm
_02409_,14.24µm
_02629_,14.24µm
_00361_,14.22µm
_01374_,14.22µm
_02756_,14.22µm
_04328_,14.22µm
_08342_,14.22µm
_05914_,14.2µm
_06748_,14.2µm
_07768_,14.2µm
_01799_,14.19µm
_01831_,14.18µm
_02292_,14.18µm
_03177_,14.18µm
_07377_,14.18µm
_08516_,14.18µm
_09272_,14.18µm
_09450_,14.18µm
input_data[147],14.18µm
_05616_,14.175µm
_02514_,14.16µm
_04366_,14.16µm
_06901_,14.16µm
_08667_,14.16µm
_02829_,14.14µm
_03690_,14.14µm
_06619_,14.14µm
_07623_,14.14µm
_10609_,14.14µm
_10846_,14.14µm
_07325_,14.135µm
_02132_,14.12µm
_02195_,14.12µm
_02868_,14.12µm
_10606_,14.12µm
_07646_,14.11µm
_07676_,14.11µm
_02495_,14.1µm
_06728_,14.1µm
_07295_,14.1µm
_08831_,14.1µm
input_data[61],14.1µm
_00135_,14.08µm
_02942_,14.08µm
_03219_,14.08µm
_05445_,14.08µm
_07603_,14.08µm
_11037_,14.08µm
_10613_,14.07µm
_03212_,14.06µm
_04454_,14.06µm
_05572_,14.06µm
_04392_,14.055µm
_03479_,14.05µm
_01288_,14.045µm
_00259_,14.04µm
_01104_,14.04µm
_02773_,14.04µm
_07130_,14.04µm
_07570_,14.04µm
_09525_,14.04µm
_10210_,14.04µm
_01921_,14.02µm
_02551_,14.02µm
_05097_,14.02µm
_07952_,14.02µm
_08789_,14.02µm
_00341_,14µm
_02845_,14µm
_03872_,14µm
_05786_,14µm
_06235_,14µm
_06713_,14µm
_07572_,14µm
_06584_,13.995µm
_02831_,13.98µm
_05199_,13.98µm
_06386_,13.98µm
_06604_,13.98µm
_08909_,13.98µm
_09497_,13.98µm
_01541_,13.96µm
_04631_,13.96µm
_05312_,13.96µm
_05437_,13.96µm
_06215_,13.96µm
_07373_,13.96µm
input_data[170],13.96µm
_00907_,13.94µm
_01725_,13.94µm
_03898_,13.94µm
_03905_,13.94µm
_04323_,13.94µm
_05124_,13.94µm
_06192_,13.94µm
_06941_,13.94µm
_03265_,13.92µm
_07666_,13.92µm
_08791_,13.92µm
_09990_,13.92µm
_10131_,13.92µm
_03163_,13.905µm
_02582_,13.9µm
_03293_,13.9µm
_04112_,13.9µm
_04890_,13.9µm
_07265_,13.9µm
_08320_,13.9µm
_09116_,13.9µm
_00900_,13.88µm
_03340_,13.88µm
_03574_,13.88µm
_03624_,13.88µm
_05478_,13.88µm
_06443_,13.88µm
_08475_,13.88µm
_10020_,13.88µm
_10257_,13.88µm
_10579_,13.88µm
input_data[188],13.88µm
input_data[189],13.88µm
input_data[19],13.88µm
input_data[230],13.88µm
input_data[29],13.88µm
input_data[97],13.88µm
net116,13.88µm
_04197_,13.87µm
_03828_,13.86µm
_05174_,13.86µm
_05429_,13.86µm
_06154_,13.86µm
_10536_,13.86µm
_03679_,13.84µm
_04694_,13.84µm
_05101_,13.84µm
_05268_,13.84µm
_01526_,13.82µm
_03475_,13.82µm
_03838_,13.8µm
_04693_,13.8µm
_06106_,13.8µm
_07772_,13.8µm
_08292_,13.8µm
_08581_,13.8µm
_00369_,13.78µm
_03663_,13.78µm
_06249_,13.77µm
_00359_,13.76µm
_02591_,13.76µm
_03355_,13.76µm
_03997_,13.76µm
_07504_,13.76µm
_08412_,13.76µm
_08833_,13.76µm
_08987_,13.76µm
