net,length_um
_08520_,17.54µm
_08632_,17.54µm
_11013_,17.54µm
_11040_,17.54µm
_00465_,17.52µm
_00650_,17.52µm
_00689_,17.52µm
_01666_,17.52µm
_03459_,17.52µm
_06428_,17.52µm
_07944_,17.52µm
_08892_,17.52µm
_10849_,17.52µm
_10863_,17.52µm
_10927_,17.52µm
input_data[133],17.52µm
_02280_,17.5µm
_00260_,17.48µm
_00768_,17.48µm
_00968_,17.48µm
_01191_,17.48µm
_02207_,17.48µm
_04883_,17.48µm
_05613_,17.48µm
_06852_,17.48µm
_07827_,17.48µm
_08247_,17.48µm
_08355_,17.48µm
_09488_,17.48µm
_10546_,17.48µm
_10880_,17.48µm
_05729_,17.47µm
_04266_,17.465µm
_11043_,17.465µm
_00366_,17.46µm
_00548_,17.46µm
_04344_,17.46µm
_06649_,17.46µm
_06903_,17.46µm
_02075_,17.44µm
_07687_,17.44µm
_08280_,17.44µm
_09507_,17.44µm
_09848_,17.44µm
_10051_,17.44µm
_10210_,17.44µm
_10609_,17.44µm
_10912_,17.44µm
_02736_,17.4µm
_03751_,17.4µm
_04211_,17.4µm
_06129_,17.4µm
_06486_,17.4µm
_08098_,17.4µm
_09850_,17.4µm
_08797_,17.395µm
_02015_,17.38µm
_04361_,17.38µm
_06452_,17.375µm
_02790_,17.36µm
_06305_,17.36µm
_06665_,17.36µm
_11010_,17.36µm
_04593_,17.355µm
_01151_,17.34µm
_01909_,17.34µm
_02978_,17.33µm
_01590_,17.32µm
_02087_,17.32µm
_04410_,17.32µm
_04538_,17.32µm
_05086_,17.32µm
_06855_,17.32µm
_11090_,17.32µm
_00155_,17.3µm
_00203_,17.3µm
_04692_,17.3µm
_10528_,17.3µm
_07227_,17.29µm
_00800_,17.28µm
_01701_,17.28µm
_02002_,17.28µm
_02586_,17.28µm
_05300_,17.28µm
_05495_,17.28µm
_08238_,17.28µm
_09764_,17.28µm
_10924_,17.28µm
_01444_,17.26µm
_01752_,17.26µm
_01976_,17.26µm
_02310_,17.26µm
_02708_,17.26µm
_03306_,17.26µm
_03949_,17.26µm
_05019_,17.26µm
_05386_,17.26µm
_07418_,17.26µm
_07642_,17.26µm
_11059_,17.26µm
_02747_,17.24µm
_05604_,17.24µm
_05628_,17.24µm
_09672_,17.24µm
_09842_,17.24µm
_10105_,17.24µm
input_data[83],17.24µm
_00314_,17.235µm
_00116_,17.22µm
_03778_,17.22µm
_04970_,17.22µm
_06275_,17.22µm
_06385_,17.22µm
_08472_,17.22µm
_08564_,17.22µm
_09856_,17.22µm
_02746_,17.2µm
_06819_,17.2µm
_00305_,17.18µm
_00914_,17.18µm
_03274_,17.18µm
_05038_,17.18µm
_05221_,17.18µm
_08786_,17.18µm
_09442_,17.18µm
_09636_,17.18µm
_09716_,17.18µm
_09765_,17.18µm
_10695_,17.18µm
_04139_,17.16µm
_04845_,17.16µm
_10430_,17.16µm
_10846_,17.16µm
_06572_,17.15µm
_10243_,17.15µm
_00613_,17.14µm
_00749_,17.14µm
_00812_,17.14µm
_03457_,17.14µm
_05176_,17.14µm
_05371_,17.14µm
_05690_,17.14µm
_08068_,17.14µm
_09013_,17.14µm
_09510_,17.14µm
_10803_,17.14µm
_07856_,17.13µm
_03411_,17.12µm
_05189_,17.12µm
_06327_,17.12µm
_09209_,17.12µm
_01922_,17.11µm
_02067_,17.1µm
_03133_,17.1µm
_03996_,17.1µm
_05597_,17.1µm
_06042_,17.1µm
_07016_,17.1µm
_08691_,17.1µm
_10168_,17.1µm
_01587_,17.095µm
_05096_,17.085µm
_00381_,17.08µm
_03475_,17.08µm
_03637_,17.08µm
_04226_,17.08µm
_05322_,17.08µm
_05525_,17.08µm
_06021_,17.08µm
_07481_,17.08µm
_08714_,17.08µm
_09759_,17.08µm
_00256_,17.06µm
_04664_,17.06µm
_05202_,17.06µm
_05963_,17.06µm
_06133_,17.06µm
_06441_,17.06µm
_07046_,17.06µm
_08525_,17.06µm
_08909_,17.06µm
_09306_,17.06µm
_10749_,17.06µm
_04660_,17.04µm
_07912_,17.04µm
_05655_,17.03µm
_00723_,17.02µm
_00843_,17.02µm
_04048_,17.02µm
_06015_,17.02µm
_07266_,17.02µm
_09868_,17.02µm
_10388_,17.02µm
_04158_,17.01µm
_04314_,17.01µm
_07206_,17.01µm
_01961_,17µm
_03676_,17µm
_04450_,17µm
_06825_,17µm
_07078_,17µm
_11132_,17µm
_07366_,16.995µm
_08510_,16.985µm
_00740_,16.98µm
_02414_,16.98µm
_05872_,16.98µm
_05944_,16.98µm
_09763_,16.98µm
_10410_,16.98µm
_10515_,16.98µm
input_data[82],16.98µm
_03219_,16.96µm
_05803_,16.96µm
_05896_,16.96µm
_08555_,16.96µm
_09769_,16.96µm
_10494_,16.96µm
_03542_,16.94µm
_03552_,16.94µm
_03819_,16.94µm
_05680_,16.94µm
_07312_,16.94µm
_07356_,16.94µm
_07830_,16.94µm
_08205_,16.94µm
_08812_,16.94µm
_09248_,16.94µm
_00348_,16.92µm
_04629_,16.92µm
_06957_,16.92µm
_07055_,16.92µm
_07189_,16.92µm
_10919_,16.92µm
_11048_,16.92µm
_03243_,16.91µm
_00770_,16.9µm
_02022_,16.9µm
_05742_,16.9µm
_06249_,16.9µm
_07278_,16.9µm
_07739_,16.9µm
_08390_,16.9µm
_08420_,16.9µm
_10335_,16.9µm
_10433_,16.9µm
_10784_,16.9µm
_08050_,16.885µm
_05187_,16.88µm
_11127_,16.88µm
_11012_,16.865µm
_00153_,16.86µm
_01815_,16.86µm
_05378_,16.86µm
_05608_,16.86µm
_06168_,16.86µm
_06695_,16.86µm
_07639_,16.86µm
_06771_,16.855µm
_10777_,16.855µm
_08132_,16.85µm
_01012_,16.84µm
_05262_,16.84µm
_05696_,16.84µm
_08379_,16.84µm
_01325_,16.83µm
_01682_,16.82µm
_04177_,16.82µm
_04414_,16.82µm
_05392_,16.82µm
_06156_,16.82µm
_07734_,16.82µm
_09623_,16.82µm
_09996_,16.82µm
_00493_,16.8µm
_01628_,16.8µm
_02171_,16.8µm
_04216_,16.8µm
_09142_,16.8µm
_11101_,16.8µm
_00997_,16.78µm
_03500_,16.78µm
_06234_,16.78µm
_10466_,16.78µm
_11067_,16.78µm
_11073_,16.78µm
_00795_,16.76µm
_01298_,16.76µm
_02915_,16.76µm
_03959_,16.76µm
_05955_,16.76µm
_08004_,16.76µm
_09246_,16.76µm
_09789_,16.76µm
_09900_,16.76µm
_02332_,16.755µm
_00311_,16.74µm
_04161_,16.74µm
_04224_,16.74µm
_08679_,16.74µm
_10785_,16.73µm
_00488_,16.72µm
_00781_,16.72µm
_00841_,16.72µm
_01254_,16.72µm
_02203_,16.72µm
_02867_,16.72µm
_02908_,16.72µm
_04454_,16.72µm
_05869_,16.72µm
_06188_,16.72µm
_08661_,16.72µm
_09335_,16.72µm
_10068_,16.72µm
_01684_,16.7µm
_02865_,16.7µm
_05782_,16.7µm
_07376_,16.7µm
_07866_,16.7µm
_08545_,16.7µm
_09841_,16.7µm
_10251_,16.7µm
_00547_,16.68µm
_02151_,16.68µm
_03305_,16.68µm
_03848_,16.68µm
_05368_,16.68µm
_06061_,16.68µm
_07552_,16.68µm
_07659_,16.68µm
_09329_,16.68µm
_10744_,16.68µm
_10836_,16.68µm
input_data[60],16.68µm
_04586_,16.67µm
_09200_,16.67µm
_08693_,16.66µm
_00600_,16.64µm
_01592_,16.64µm
_01600_,16.64µm
_02356_,16.64µm
_07194_,16.64µm
_08067_,16.64µm
_08146_,16.64µm
_08176_,16.64µm
_09203_,16.64µm
_10292_,16.64µm
_10913_,16.64µm
_03749_,16.62µm
_06139_,16.62µm
_07554_,16.62µm
_08087_,16.62µm
_09758_,16.62µm
_09851_,16.62µm
_00079_,16.6µm
_03055_,16.6µm
_04501_,16.6µm
_04972_,16.6µm
_06721_,16.6µm
_06876_,16.6µm
_06909_,16.6µm
_06970_,16.6µm
_07248_,16.6µm
_07431_,16.6µm
_09702_,16.6µm
_09884_,16.6µm
_10117_,16.6µm
_10294_,16.6µm
input_data[15],16.6µm
_06262_,16.585µm
_06563_,16.58µm
_08614_,16.58µm
_08929_,16.58µm
_11064_,16.58µm
_02112_,16.57µm
_07803_,16.565µm
_00453_,16.56µm
_01784_,16.56µm
_03511_,16.56µm
_03586_,16.56µm
_04594_,16.56µm
_05103_,16.56µm
_06269_,16.56µm
_08977_,16.56µm
_09122_,16.56µm
_09705_,16.56µm
_09749_,16.56µm
_03083_,16.54µm
_03491_,16.54µm
_06638_,16.54µm
_08670_,16.54µm
_01722_,16.52µm
_02186_,16.52µm
_03701_,16.52µm
_06114_,16.52µm
_06672_,16.52µm
_06739_,16.52µm
_07093_,16.52µm
_09331_,16.52µm
_09814_,16.52µm
_10829_,16.52µm
_11136_,16.52µm
_04385_,16.51µm
_09113_,16.51µm
_01538_,16.5µm
_01632_,16.5µm
_03532_,16.5µm
_05687_,16.5µm
_06287_,16.5µm
_08365_,16.5µm
_00482_,16.48µm
_02457_,16.48µm
_03248_,16.48µm
_06138_,16.48µm
_06667_,16.48µm
_07585_,16.48µm
_09375_,16.48µm
_09533_,16.48µm
input_data[24],16.48µm
_04063_,16.46µm
_09263_,16.46µm
_10075_,16.46µm
_06435_,16.455µm
_02329_,16.44µm
_02340_,16.44µm
_05219_,16.44µm
_07583_,16.44µm
_08533_,16.44µm
_10637_,16.44µm
_10941_,16.44µm
_10339_,16.435µm
_00528_,16.42µm
_01386_,16.42µm
_04777_,16.42µm
_04982_,16.42µm
_07441_,16.42µm
_09939_,16.42µm
_10209_,16.42µm
_10112_,16.405µm
_01354_,16.4µm
_01727_,16.4µm
_04144_,16.4µm
_05658_,16.4µm
_07290_,16.4µm
_10016_,16.4µm
_01971_,16.395µm
_00449_,16.38µm
_03005_,16.38µm
_06161_,16.38µm
_06506_,16.38µm
_07571_,16.38µm
_07998_,16.38µm
_10347_,16.38µm
_04876_,16.37µm
_06339_,16.365µm
_00425_,16.36µm
_01692_,16.36µm
_02855_,16.36µm
_03894_,16.36µm
_05919_,16.36µm
_11169_,16.36µm
_00526_,16.355µm
_10566_,16.35µm
_01627_,16.34µm
_03529_,16.34µm
_04622_,16.34µm
_07773_,16.34µm
_07969_,16.34µm
input_data[20],16.34µm
_10543_,16.33µm
_02047_,16.32µm
_02251_,16.32µm
_05147_,16.32µm
_05260_,16.32µm
_07030_,16.32µm
_10038_,16.32µm
_10946_,16.32µm
_06719_,16.315µm
_00925_,16.3µm
_01432_,16.3µm
_01626_,16.3µm
_02004_,16.3µm
_02120_,16.3µm
_03364_,16.3µm
_06955_,16.3µm
_07049_,16.3µm
_07218_,16.3µm
_07844_,16.3µm
_11180_,16.29µm
_00221_,16.28µm
_01183_,16.28µm
_01862_,16.28µm
_03560_,16.28µm
_05420_,16.28µm
_05734_,16.28µm
_08826_,16.28µm
_10212_,16.28µm
_10655_,16.28µm
_00352_,16.26µm
_00934_,16.26µm
_03328_,16.26µm
_04460_,16.26µm
_06750_,16.26µm
_07089_,16.26µm
_07920_,16.26µm
_08753_,16.26µm
_08870_,16.26µm
_09328_,16.26µm
_10186_,16.26µm
_09249_,16.25µm
_02222_,16.24µm
_09420_,16.24µm
_00362_,16.22µm
_01835_,16.22µm
_03033_,16.22µm
_04431_,16.22µm
_04878_,16.22µm
_06637_,16.22µm
_06779_,16.22µm
_07569_,16.22µm
_07764_,16.22µm
_08227_,16.22µm
_10308_,16.22µm
_10519_,16.22µm
input_data[28],16.22µm
net134,16.22µm
_05004_,16.21µm
_01101_,16.2µm
_02400_,16.2µm
_04509_,16.2µm
_06142_,16.2µm
_07132_,16.2µm
_02729_,16.185µm
_00975_,16.18µm
_01277_,16.18µm
_02159_,16.18µm
_02405_,16.18µm
_03130_,16.18µm
_03759_,16.18µm
_05165_,16.18µm
_05388_,16.18µm
_05552_,16.18µm
_06037_,16.18µm
_06359_,16.18µm
_10313_,16.18µm
_01379_,16.17µm
_06446_,16.16µm
_07292_,16.16µm
_08737_,16.16µm
_09239_,16.16µm
_09285_,16.16µm
_10567_,16.16µm
_06155_,16.15µm
_01783_,16.14µm
_02062_,16.14µm
_02305_,16.14µm
_02364_,16.14µm
_02980_,16.14µm
_03173_,16.14µm
_03262_,16.14µm
_07737_,16.14µm
_08060_,16.14µm
_08268_,16.14µm
_09458_,16.14µm
_10272_,16.14µm
_10276_,16.14µm
_10409_,16.14µm
input_data[12],16.14µm
input_data[16],16.14µm
_05801_,16.135µm
_10048_,16.13µm
_10667_,16.13µm
_02007_,16.12µm
_03430_,16.12µm
_06093_,16.12µm
_06523_,16.12µm
net245,16.12µm
_00301_,16.1µm
_01427_,16.1µm
_02327_,16.1µm
_02435_,16.1µm
_05433_,16.1µm
_06756_,16.1µm
_08475_,16.1µm
_08619_,16.1µm
_09644_,16.1µm
_09860_,16.1µm
_10343_,16.1µm
_10379_,16.1µm
_00927_,16.08µm
_06730_,16.08µm
_06863_,16.08µm
_10608_,16.08µm
_02820_,16.06µm
_04504_,16.06µm
_06581_,16.06µm
_08789_,16.06µm
_08981_,16.06µm
_09366_,16.06µm
_10246_,16.06µm
_11094_,16.06µm
_11115_,16.06µm
_02944_,16.05µm
_11063_,16.05µm
_00157_,16.04µm
_03299_,16.04µm
input_data[120],16.04µm
input_data[150],16.04µm
input_data[160],16.04µm
_05894_,16.035µm
_02540_,16.025µm
_01771_,16.02µm
_02198_,16.02µm
_02648_,16.02µm
_03734_,16.02µm
_06450_,16.02µm
_07020_,16.02µm
_07424_,16.02µm
_07628_,16.02µm
_07861_,16.02µm
_09527_,16.02µm
_09685_,16.02µm
_10155_,16.02µm
_02518_,16µm
_09162_,16µm
_02785_,15.99µm
_05848_,15.99µm
_07001_,15.985µm
_01647_,15.98µm
_03183_,15.98µm
_09653_,15.98µm
_10508_,15.98µm
_11055_,15.98µm
_08730_,15.97µm
_05319_,15.96µm
input_data[44],15.96µm
_00068_,15.955µm
_00165_,15.94µm
_02225_,15.94µm
_03438_,15.94µm
_04047_,15.94µm
_05282_,15.94µm
_06553_,15.94µm
_07425_,15.94µm
_08254_,15.935µm
_05480_,15.93µm
_07859_,15.93µm
_00353_,15.92µm
_00535_,15.92µm
_01205_,15.92µm
_01738_,15.92µm
_03510_,15.92µm
_04475_,15.92µm
_07439_,15.92µm
_10524_,15.92µm
_00141_,15.9µm
_01456_,15.9µm
_02046_,15.9µm
_02707_,15.9µm
_04966_,15.9µm
_06547_,15.9µm
_06980_,15.9µm
_04190_,15.895µm
_00373_,15.88µm
_05153_,15.88µm
_06296_,15.88µm
_06586_,15.88µm
_07409_,15.88µm
_10277_,15.88µm
_02214_,15.86µm
_04736_,15.86µm
_07221_,15.86µm
_09028_,15.86µm
_10296_,15.86µm
_07491_,15.855µm
_00720_,15.84µm
_01295_,15.84µm
_03371_,15.84µm
_04087_,15.84µm
_05062_,15.84µm
_07795_,15.84µm
_09199_,15.84µm
_10330_,15.84µm
_01016_,15.82µm
_03901_,15.82µm
_04955_,15.82µm
_05373_,15.82µm
_05666_,15.82µm
_07790_,15.82µm
_08017_,15.82µm
_00721_,15.8µm
_02048_,15.8µm
_03512_,15.8µm
_04938_,15.8µm
_04997_,15.8µm
_05376_,15.8µm
_05619_,15.8µm
_05797_,15.8µm
_05858_,15.8µm
_07231_,15.8µm
_07252_,15.8µm
_08012_,15.8µm
_08029_,15.8µm
_08183_,15.8µm
_09274_,15.8µm
_09776_,15.8µm
_10114_,15.8µm
_10539_,15.8µm
_02468_,15.78µm
_02543_,15.78µm
_03087_,15.78µm
_05223_,15.78µm
_06311_,15.78µm
_08658_,15.78µm
_00979_,15.76µm
_04786_,15.76µm
_05509_,15.76µm
_06190_,15.76µm
_06352_,15.76µm
_06361_,15.76µm
_07906_,15.76µm
_07940_,15.76µm
_10568_,15.76µm
_10600_,15.76µm
_00985_,15.74µm
_04135_,15.74µm
_07319_,15.74µm
_08305_,15.74µm
_11054_,15.74µm
_02772_,15.72µm
_02819_,15.72µm
_03935_,15.72µm
_04004_,15.72µm
_04604_,15.72µm
_05642_,15.72µm
_06038_,15.72µm
_06131_,15.72µm
_09646_,15.72µm
_00002_,15.705µm
_01622_,15.7µm
_08954_,15.7µm
_10217_,15.7µm
_00274_,15.68µm
_02926_,15.68µm
_03084_,15.68µm
_05361_,15.68µm
_05593_,15.68µm
_07736_,15.68µm
_07943_,15.68µm
_11083_,15.68µm
input_data[2],15.68µm
input_data[30],15.68µm
_02773_,15.66µm
_02946_,15.66µm
_03972_,15.66µm
_08199_,15.66µm
_08757_,15.66µm
_08862_,15.66µm
_00417_,15.64µm
_00819_,15.64µm
_00836_,15.64µm
_01216_,15.64µm
_02264_,15.64µm
_02276_,15.64µm
_03685_,15.64µm
_04596_,15.64µm
_05515_,15.64µm
_06044_,15.64µm
_06807_,15.64µm
_07957_,15.64µm
_08705_,15.64µm
_10044_,15.64µm
_10295_,15.64µm
_06598_,15.635µm
_07801_,15.63µm
_00132_,15.62µm
_02273_,15.62µm
_03943_,15.62µm
_01251_,15.6µm
_01280_,15.6µm
_02428_,15.6µm
_02500_,15.6µm
_02675_,15.6µm
_06406_,15.6µm
_07547_,15.6µm
_09345_,15.6µm
_10053_,15.6µm
_10722_,15.6µm
_09010_,15.595µm
_03736_,15.585µm
_00532_,15.58µm
_04926_,15.58µm
input_data[23],15.58µm
input_data[43],15.58µm
input_data[45],15.58µm
_05259_,15.575µm
_09616_,15.57µm
_02784_,15.56µm
_05918_,15.56µm
_07164_,15.56µm
_07556_,15.56µm
_07988_,15.56µm
_08155_,15.56µm
_08412_,15.56µm
_08575_,15.56µm
_10839_,15.56µm
_10045_,15.54µm
input_data[187],15.54µm
_01634_,15.52µm
_05095_,15.52µm
_05493_,15.52µm
_07613_,15.52µm
_08327_,15.52µm
_09275_,15.52µm
_09959_,15.52µm
_01188_,15.5µm
_02882_,15.5µm
_05583_,15.5µm
_08159_,15.5µm
_08491_,15.5µm
_01030_,15.48µm
_01435_,15.48µm
_02370_,15.48µm
_04269_,15.48µm
_05500_,15.48µm
_06991_,15.48µm
_07478_,15.48µm
_08721_,15.48µm
_09394_,15.48µm
_10189_,15.48µm
_04395_,15.46µm
_04535_,15.46µm
_05121_,15.46µm
_05786_,15.46µm
_06378_,15.46µm
_09559_,15.46µm
_00420_,15.44µm
_00421_,15.44µm
_07116_,15.44µm
_08015_,15.44µm
_08807_,15.44µm
_09629_,15.44µm
_10263_,15.44µm
_10342_,15.44µm
_09703_,15.435µm
_00004_,15.42µm
_00476_,15.42µm
_02206_,15.42µm
_05711_,15.42µm
_07576_,15.42µm
_05332_,15.415µm
_00161_,15.4µm
_05446_,15.4µm
_05904_,15.4µm
_06929_,15.4µm
_08378_,15.4µm
_09159_,15.4µm
_00867_,15.38µm
_01000_,15.38µm
_03833_,15.38µm
_05283_,15.38µm
_06474_,15.38µm
_07178_,15.38µm
_07835_,15.38µm
_10261_,15.38µm
_10429_,15.38µm
_01596_,15.36µm
_01844_,15.36µm
_02838_,15.36µm
_03151_,15.36µm
_03345_,15.36µm
_04804_,15.36µm
_05864_,15.36µm
_06285_,15.36µm
_07071_,15.36µm
_07510_,15.36µm
_07919_,15.36µm
_08608_,15.36µm
_00411_,15.34µm
_03140_,15.34µm
_03455_,15.34µm
_03753_,15.34µm
_03944_,15.34µm
_04117_,15.34µm
_04152_,15.34µm
_05672_,15.34µm
_06191_,15.34µm
_06355_,15.34µm
_06995_,15.34µm
_07489_,15.34µm
_07772_,15.34µm
_08097_,15.34µm
_09520_,15.34µm
_09846_,15.34µm
_09889_,15.34µm
_09989_,15.34µm
_01849_,15.32µm
_02063_,15.32µm
_03666_,15.32µm
_04200_,15.32µm
_06033_,15.32µm
_06722_,15.32µm
_07682_,15.32µm
_07928_,15.32µm
_08347_,15.32µm
_09730_,15.32µm
_00081_,15.3µm
_00127_,15.3µm
_00238_,15.3µm
_00287_,15.3µm
_00656_,15.3µm
_00662_,15.3µm
_01395_,15.3µm
_01428_,15.3µm
_01775_,15.3µm
_03194_,15.3µm
_03390_,15.3µm
_04432_,15.3µm
_05497_,15.3µm
_05823_,15.3µm
_06170_,15.3µm
_06838_,15.3µm
_07044_,15.3µm
_07530_,15.3µm
_09033_,15.3µm
_10074_,15.3µm
_10678_,15.3µm
_11105_,15.3µm
_01247_,15.28µm
_07496_,15.28µm
_00546_,15.26µm
_03844_,15.26µm
_04165_,15.26µm
_04330_,15.26µm
_04644_,15.26µm
_05352_,15.26µm
_08960_,15.26µm
_10207_,15.26µm
_10265_,15.26µm
_10280_,15.26µm
input_data[148],15.26µm
input_data[152],15.26µm
_03813_,15.24µm
_06309_,15.24µm
_07559_,15.24µm
_08295_,15.24µm
_08787_,15.24µm
_09728_,15.24µm
_03354_,15.22µm
_03372_,15.22µm
_09197_,15.22µm
_10875_,15.22µm
_11099_,15.22µm
input_data[95],15.22µm
_01338_,15.2µm
_01941_,15.2µm
_02504_,15.2µm
_06654_,15.2µm
_08723_,15.2µm
_08952_,15.2µm
_10594_,15.2µm
_05768_,15.185µm
_00333_,15.18µm
_03361_,15.18µm
_05257_,15.18µm
_06706_,15.18µm
_07334_,15.18µm
_08968_,15.18µm
_09417_,15.18µm
_09907_,15.18µm
_10222_,15.18µm
_01927_,15.175µm
_03045_,15.16µm
_07381_,15.16µm
_02545_,15.15µm
_01572_,15.14µm
_03980_,15.14µm
_06200_,15.14µm
_06870_,15.14µm
_08001_,15.14µm
_08395_,15.14µm
_00325_,15.135µm
_04137_,15.13µm
input_data[80],15.13µm
_02842_,15.12µm
_02966_,15.12µm
_07207_,15.12µm
_08287_,15.12µm
input_data[122],15.12µm
input_data[140],15.12µm
input_data[91],15.12µm
input_data[94],15.12µm
_03284_,15.11µm
_04927_,15.11µm
_05049_,15.105µm
_04523_,15.1µm
_05920_,15.1µm
_07541_,15.1µm
_10405_,15.1µm
_10480_,15.1µm
_01675_,15.09µm
_08887_,15.08µm
_00160_,15.06µm
_02080_,15.06µm
_03057_,15.06µm
_04046_,15.06µm
_04384_,15.06µm
_06181_,15.06µm
_07592_,15.06µm
_08317_,15.06µm
_08798_,15.06µm
_08897_,15.06µm
_09165_,15.06µm
_04265_,15.04µm
_06449_,15.04µm
input_data[134],15.04µm
_04616_,15.03µm
_00040_,15.02µm
_00191_,15.02µm
_00530_,15.02µm
_01402_,15.02µm
_02344_,15.02µm
_06915_,15.02µm
_07949_,15.02µm
_08557_,15.02µm
_08560_,15.02µm
_08665_,15.02µm
_09050_,15.02µm
_09876_,15.02µm
_03292_,15µm
_03377_,15µm
_07900_,15µm
_08970_,15µm
_09545_,15µm
_10645_,15µm
_10653_,15µm
_06590_,14.99µm
_07826_,14.985µm
_01711_,14.98µm
_02870_,14.98µm
_02929_,14.98µm
_05400_,14.98µm
_06499_,14.98µm
_06544_,14.98µm
_10247_,14.98µm
_00268_,14.96µm
_02184_,14.96µm
_05213_,14.96µm
_05901_,14.96µm
_07426_,14.96µm
_08160_,14.96µm
_08301_,14.96µm
_08572_,14.96µm
_10328_,14.96µm
_01939_,14.955µm
_00350_,14.94µm
_02037_,14.94µm
_02866_,14.94µm
_03317_,14.94µm
_03928_,14.94µm
_05688_,14.94µm
_08955_,14.94µm
_09904_,14.94µm
_10422_,14.94µm
_10711_,14.94µm
_00228_,14.92µm
_00565_,14.92µm
_00640_,14.92µm
_03374_,14.92µm
_04021_,14.92µm
_05390_,14.92µm
_05459_,14.92µm
_05879_,14.92µm
_05911_,14.92µm
_07066_,14.92µm
_07776_,14.92µm
_08448_,14.92µm
_09446_,14.92µm
_10978_,14.92µm
_08650_,14.91µm
_00190_,14.9µm
_05997_,14.9µm
_09058_,14.9µm
_09356_,14.9µm
_00984_,14.88µm
_02054_,14.88µm
_02678_,14.88µm
_02748_,14.88µm
_03965_,14.88µm
_05031_,14.88µm
_05097_,14.88µm
_06003_,14.88µm
_06948_,14.88µm
_07572_,14.88µm
_08947_,14.88µm
_09462_,14.88µm
input_data[130],14.88µm
input_data[185],14.875µm
_01119_,14.86µm
_03746_,14.86µm
_04023_,14.86µm
_09291_,14.86µm
_10329_,14.86µm
_05324_,14.855µm
_08651_,14.85µm
_00560_,14.84µm
_02409_,14.84µm
_04301_,14.84µm
_06676_,14.84µm
_06942_,14.84µm
_07268_,14.84µm
_07959_,14.84µm
_08091_,14.84µm
_08489_,14.84µm
_10153_,14.84µm
_10360_,14.84µm
_10869_,14.84µm
_05550_,14.83µm
_06308_,14.83µm
_01409_,14.82µm
_11060_,14.82µm
_05738_,14.81µm
_02355_,14.805µm
_01163_,14.8µm
_02163_,14.8µm
_02202_,14.8µm
_02669_,14.8µm
_06222_,14.8µm
_06346_,14.8µm
_06622_,14.8µm
_06633_,14.8µm
_06758_,14.8µm
_07666_,14.8µm
_08391_,14.8µm
_08402_,14.8µm
_08891_,14.8µm
_09194_,14.8µm
_09664_,14.8µm
_09686_,14.8µm
_10302_,14.8µm
_10725_,14.8µm
input_data[113],14.8µm
input_data[186],14.8µm
input_data[188],14.8µm
_07137_,14.795µm
_01166_,14.78µm
_02685_,14.78µm
_04324_,14.78µm
_08453_,14.78µm
_08587_,14.78µm
_11026_,14.775µm
_00064_,14.76µm
_00322_,14.76µm
_02374_,14.76µm
_02528_,14.76µm
_03280_,14.76µm
_03642_,14.76µm
_04219_,14.76µm
_04415_,14.76µm
_04505_,14.76µm
_04533_,14.76µm
_05079_,14.76µm
_05379_,14.76µm
_05615_,14.76µm
_06049_,14.76µm
_06646_,14.76µm
_07264_,14.76µm
_07346_,14.76µm
_08500_,14.76µm
_09055_,14.76µm
_10176_,14.76µm
_10894_,14.76µm
input_data[25],14.76µm
_05852_,14.74µm
_08449_,14.74µm
_10398_,14.74µm
_10256_,14.735µm
_00899_,14.72µm
_00919_,14.72µm
_01440_,14.72µm
_02011_,14.72µm
_02014_,14.72µm
_02546_,14.72µm
_05938_,14.72µm
_06028_,14.72µm
_06737_,14.72µm
_07799_,14.72µm
_07810_,14.72µm
_08244_,14.72µm
_09214_,14.72µm
_09371_,14.72µm
_10680_,14.72µm
_11172_,14.72µm
_01115_,14.7µm
_08066_,14.7µm
_10612_,14.7µm
_07994_,14.685µm
_00022_,14.68µm
_01332_,14.68µm
_02424_,14.68µm
_03006_,14.68µm
_04979_,14.68µm
_05663_,14.68µm
_08465_,14.68µm
_08484_,14.68µm
_08829_,14.68µm
_08871_,14.68µm
_09816_,14.68µm
_09977_,14.68µm
_10036_,14.68µm
_10111_,14.68µm
input_data[149],14.675µm
_03495_,14.66µm
_06732_,14.66µm
input_data[234],14.66µm
input_data[235],14.66µm
_00048_,14.64µm
_01233_,14.64µm
_02071_,14.64µm
_02864_,14.64µm
_06459_,14.64µm
_08054_,14.64µm
_10000_,14.64µm
_10132_,14.64µm
_10980_,14.64µm
_06710_,14.625µm
_00785_,14.62µm
_07487_,14.62µm
_08032_,14.62µm
_10873_,14.62µm
input_data[19],14.62µm
_00072_,14.6µm
_00174_,14.6µm
_00437_,14.6µm
_01424_,14.6µm
_01995_,14.6µm
_02699_,14.6µm
_02862_,14.6µm
_05821_,14.6µm
_06746_,14.6µm
_06930_,14.6µm
_07512_,14.6µm
_07533_,14.6µm
_07669_,14.6µm
_09436_,14.6µm
_00219_,14.585µm
_04758_,14.58µm
_04922_,14.58µm
_05164_,14.58µm
_06769_,14.58µm
_07358_,14.58µm
input_data[156],14.58µm
_06291_,14.565µm
_02167_,14.56µm
_02507_,14.56µm
_03445_,14.56µm
_03931_,14.56µm
_05992_,14.56µm
_07565_,14.56µm
_07722_,14.56µm
_07971_,14.56µm
_08486_,14.56µm
_09595_,14.56µm
_10442_,14.56µm
_00419_,14.54µm
_00492_,14.54µm
_02407_,14.54µm
_02456_,14.54µm
_02764_,14.54µm
_02947_,14.54µm
_03035_,14.54µm
