net,length_um
_10775_,31.1µm
_11081_,31.08µm
_01915_,31.06µm
_05240_,31.055µm
_01876_,31.04µm
_05071_,31.04µm
_08832_,31.04µm
_10536_,31.04µm
_10776_,31.04µm
_02322_,31.02µm
_08974_,31.02µm
_03108_,31µm
_03459_,31µm
_09344_,31µm
_04821_,30.98µm
_09349_,30.96µm
_10649_,30.96µm
_05599_,30.955µm
_00779_,30.95µm
_11166_,30.945µm
_00327_,30.94µm
_04804_,30.94µm
_07855_,30.94µm
_06720_,30.92µm
_07130_,30.92µm
_09854_,30.9µm
_10473_,30.9µm
_03994_,30.88µm
_04776_,30.88µm
_09877_,30.88µm
_03768_,30.87µm
_01854_,30.86µm
_03390_,30.86µm
_07040_,30.85µm
_04765_,30.84µm
_10906_,30.84µm
_00181_,30.82µm
_08310_,30.82µm
_10716_,30.82µm
_05211_,30.8µm
_07474_,30.8µm
_08880_,30.8µm
_10224_,30.8µm
_02816_,30.78µm
_08585_,30.78µm
_10903_,30.78µm
_03948_,30.765µm
_00859_,30.76µm
_03602_,30.76µm
_06425_,30.76µm
_06968_,30.76µm
_09596_,30.76µm
_01635_,30.74µm
_05412_,30.74µm
_07999_,30.74µm
_09635_,30.74µm
_04961_,30.72µm
_08972_,30.72µm
_03200_,30.68µm
_05694_,30.68µm
_04792_,30.66µm
_05950_,30.66µm
_01063_,30.62µm
_01283_,30.62µm
_01438_,30.62µm
_04192_,30.6µm
_05929_,30.58µm
_07969_,30.58µm
_00810_,30.56µm
_10635_,30.56µm
_01884_,30.54µm
_03069_,30.54µm
_09640_,30.54µm
_10605_,30.54µm
_02550_,30.52µm
_04685_,30.5µm
_08831_,30.5µm
_09912_,30.5µm
_01427_,30.48µm
_01552_,30.48µm
_00529_,30.46µm
_04098_,30.46µm
_07102_,30.46µm
_10320_,30.46µm
_08641_,30.445µm
_04306_,30.44µm
_02742_,30.42µm
_08946_,30.42µm
_08690_,30.4µm
_08533_,30.39µm
_03852_,30.38µm
_04287_,30.38µm
_04377_,30.37µm
_03309_,30.36µm
_03335_,30.36µm
_03594_,30.36µm
_09088_,30.36µm
_03025_,30.34µm
_01287_,30.32µm
_05807_,30.32µm
net130,30.32µm
_02479_,30.3µm
_04933_,30.3µm
_05535_,30.3µm
_08326_,30.3µm
_08518_,30.3µm
_01443_,30.28µm
_03549_,30.28µm
_04778_,30.28µm
_05716_,30.28µm
_09485_,30.28µm
_06102_,30.265µm
_00382_,30.26µm
_04943_,30.26µm
_08842_,30.26µm
_09875_,30.26µm
_10910_,30.26µm
_00620_,30.24µm
_01418_,30.24µm
_03003_,30.24µm
_05962_,30.24µm
_08377_,30.24µm
_10271_,30.24µm
_04800_,30.235µm
_04145_,30.22µm
_10643_,30.22µm
_01832_,30.2µm
_08368_,30.2µm
_04729_,30.18µm
_07764_,30.18µm
_02477_,30.175µm
_01141_,30.16µm
_04784_,30.16µm
_03235_,30.155µm
_05011_,30.155µm
_04981_,30.14µm
_08024_,30.14µm
_09791_,30.14µm
_03169_,30.12µm
_06387_,30.12µm
_03780_,30.1µm
_10363_,30.1µm
_11134_,30.1µm
_01253_,30.08µm
_04474_,30.08µm
_06972_,30.08µm
_07736_,30.08µm
_07848_,30.08µm
_04828_,30.06µm
_01724_,30.04µm
_04859_,30.04µm
_11052_,30.02µm
_02974_,30µm
_01505_,29.96µm
_06841_,29.96µm
_08549_,29.96µm
_00813_,29.94µm
_03892_,29.94µm
_01880_,29.92µm
_04723_,29.92µm
_01912_,29.91µm
_06545_,29.9µm
_08570_,29.9µm
_03447_,29.88µm
_04742_,29.88µm
_04789_,29.88µm
_10086_,29.88µm
_08361_,29.86µm
_05978_,29.84µm
_07759_,29.825µm
_02313_,29.82µm
_02383_,29.82µm
_03448_,29.82µm
_05106_,29.82µm
_09211_,29.82µm
_10989_,29.82µm
_03647_,29.78µm
_03723_,29.78µm
_05410_,29.78µm
_08679_,29.78µm
_09087_,29.78µm
_04684_,29.76µm
_06494_,29.76µm
_04426_,29.75µm
_01023_,29.72µm
_02164_,29.72µm
_06071_,29.72µm
_10511_,29.72µm
_04689_,29.715µm
_04848_,29.7µm
_05030_,29.7µm
_00855_,29.68µm
_07277_,29.68µm
_07379_,29.68µm
_00369_,29.66µm
_08007_,29.66µm
_06666_,29.645µm
_00632_,29.64µm
_02248_,29.64µm
_08062_,29.64µm
_04495_,29.62µm
_05905_,29.62µm
_06538_,29.62µm
_08233_,29.62µm
_10245_,29.62µm
_02445_,29.6µm
_03278_,29.58µm
_06732_,29.58µm
_03359_,29.56µm
_06000_,29.56µm
_06269_,29.56µm
_03113_,29.555µm
_02490_,29.54µm
_08706_,29.54µm
_06920_,29.52µm
_07218_,29.52µm
_01081_,29.5µm
_00759_,29.48µm
_01649_,29.48µm
_00264_,29.46µm
_00571_,29.44µm
_00628_,29.44µm
_03925_,29.44µm
_04058_,29.44µm
_05968_,29.44µm
_09011_,29.44µm
_11155_,29.44µm
_04919_,29.42µm
_06553_,29.42µm
_06597_,29.42µm
_09954_,29.42µm
_07665_,29.4µm
_04644_,29.38µm
_08054_,29.38µm
_00738_,29.36µm
_02363_,29.36µm
_08527_,29.36µm
_07874_,29.34µm
_02751_,29.33µm
_09122_,29.32µm
_09966_,29.32µm
_06848_,29.3µm
_07617_,29.3µm
_01887_,29.28µm
_02983_,29.28µm
_05540_,29.28µm
_07405_,29.28µm
_07590_,29.28µm
_08406_,29.28µm
_08498_,29.28µm
_09648_,29.28µm
_02933_,29.26µm
_05026_,29.26µm
_03732_,29.24µm
_03734_,29.24µm
_04890_,29.24µm
_09370_,29.24µm
_08695_,29.22µm
_06351_,29.2µm
_08451_,29.2µm
_08623_,29.2µm
_06370_,29.18µm
_04408_,29.175µm
_01219_,29.16µm
_03078_,29.16µm
_03136_,29.16µm
_03429_,29.14µm
_01162_,29.12µm
_04675_,29.12µm
_05483_,29.12µm
_09484_,29.12µm
_10273_,29.12µm
_04464_,29.1µm
_05205_,29.1µm
_06533_,29.1µm
_06630_,29.1µm
_07852_,29.08µm
_08314_,29.08µm
_11162_,29.08µm
_02473_,29.06µm
_06621_,29.06µm
_05316_,29.04µm
_05542_,29.04µm
_07179_,29.04µm
_04783_,29.02µm
_05727_,29.02µm
_08184_,29.02µm
_09849_,29.02µm
_10588_,29.02µm
_10877_,29.02µm
_05276_,29µm
_00303_,28.98µm
_07113_,28.98µm
_08683_,28.96µm
_10851_,28.96µm
_01936_,28.955µm
_03987_,28.94µm
_06223_,28.94µm
_01514_,28.935µm
_03183_,28.92µm
_04230_,28.92µm
_04264_,28.92µm
_08782_,28.92µm
_02415_,28.9µm
_06575_,28.88µm
_07393_,28.88µm
_03797_,28.86µm
_07783_,28.86µm
_08356_,28.845µm
_08315_,28.84µm
_03432_,28.82µm
_07966_,28.82µm
_09899_,28.82µm
_03640_,28.8µm
_04093_,28.8µm
_01215_,28.78µm
_05458_,28.78µm
_06222_,28.78µm
_07526_,28.78µm
_11136_,28.78µm
_00835_,28.76µm
_05090_,28.76µm
_10080_,28.76µm
_09126_,28.745µm
_00476_,28.74µm
_00720_,28.74µm
_02999_,28.74µm
_03022_,28.74µm
_03765_,28.74µm
_04722_,28.74µm
_04914_,28.74µm
_00059_,28.72µm
_10923_,28.72µm
_00287_,28.7µm
_01831_,28.7µm
_09209_,28.7µm
_10695_,28.7µm
_07560_,28.69µm
_04877_,28.68µm
_05089_,28.68µm
_00910_,28.66µm
_02952_,28.66µm
_06450_,28.66µm
_03999_,28.62µm
_09395_,28.62µm
_03371_,28.6µm
_05492_,28.6µm
_05558_,28.6µm
_07691_,28.6µm
_07868_,28.6µm
_04694_,28.58µm
_08075_,28.58µm
_11137_,28.58µm
_09815_,28.575µm
_03205_,28.56µm
_03333_,28.56µm
_05044_,28.56µm
_05482_,28.56µm
_06200_,28.56µm
_06398_,28.56µm
_07791_,28.56µm
_09683_,28.56µm
_10576_,28.56µm
_11180_,28.56µm
_00346_,28.54µm
_04391_,28.54µm
_05911_,28.52µm
_07458_,28.52µm
_09508_,28.52µm
_10691_,28.52µm
_03761_,28.51µm
_02168_,28.505µm
_02784_,28.5µm
_03158_,28.5µm
_04842_,28.5µm
_04850_,28.5µm
_05943_,28.5µm
_06182_,28.5µm
_09976_,28.5µm
_09376_,28.49µm
_04188_,28.48µm
_05125_,28.48µm
_06237_,28.48µm
_06519_,28.47µm
_01908_,28.46µm
_06810_,28.46µm
_09938_,28.44µm
_02316_,28.42µm
_02379_,28.42µm
_04448_,28.42µm
_05579_,28.42µm
_07433_,28.42µm
_02679_,28.4µm
_03365_,28.4µm
_04394_,28.4µm
_09746_,28.4µm
_05914_,28.38µm
_07594_,28.38µm
_03828_,28.37µm
_01852_,28.36µm
_03055_,28.36µm
_03073_,28.36µm
_03474_,28.36µm
_05416_,28.36µm
_08747_,28.36µm
_02995_,28.34µm
_03185_,28.34µm
_07117_,28.34µm
_04847_,28.32µm
_05791_,28.32µm
_03598_,28.28µm
_04749_,28.28µm
_05584_,28.28µm
_02763_,28.26µm
_04992_,28.26µm
_06154_,28.26µm
_09597_,28.26µm
_01639_,28.24µm
_02579_,28.24µm
_05298_,28.24µm
_06698_,28.24µm
_08095_,28.24µm
_09783_,28.24µm
_08114_,28.22µm
_10198_,28.22µm
_10342_,28.22µm
_01992_,28.2µm
_05109_,28.2µm
_06827_,28.2µm
_07162_,28.2µm
_09208_,28.18µm
_09935_,28.18µm
net128,28.18µm
_00484_,28.16µm
_09483_,28.16µm
_10845_,28.16µm
_00343_,28.14µm
_01515_,28.14µm
_09450_,28.14µm
_10598_,28.14µm
_01934_,28.12µm
_04387_,28.12µm
_04978_,28.12µm
_01888_,28.08µm
_02360_,28.08µm
_01303_,28.06µm
_01421_,28.06µm
_05337_,28.06µm
_05632_,28.06µm
_06927_,28.06µm
_08090_,28.06µm
_04507_,28.04µm
_09952_,28.04µm
_06056_,28.02µm
_08536_,28.02µm
_09910_,28.02µm
_10383_,28.02µm
_05361_,28µm
net106,28µm
_03588_,27.98µm
_11038_,27.98µm
_03345_,27.96µm
_05392_,27.96µm
_02468_,27.94µm
_03668_,27.94µm
_04622_,27.94µm
_05454_,27.94µm
_05484_,27.94µm
_05955_,27.94µm
_01288_,27.92µm
_03644_,27.92µm
_08141_,27.92µm
_00667_,27.9µm
_03527_,27.9µm
_04084_,27.9µm
_04791_,27.9µm
_05382_,27.9µm
_05634_,27.9µm
_09489_,27.9µm
_01352_,27.88µm
_04453_,27.88µm
_04491_,27.88µm
_01951_,27.86µm
_06733_,27.86µm
_09222_,27.86µm
_09749_,27.86µm
_11056_,27.84µm
_03052_,27.82µm
_03516_,27.82µm
_06243_,27.82µm
_06418_,27.82µm
_08517_,27.82µm
_10226_,27.82µm
_00653_,27.8µm
_00857_,27.8µm
_07715_,27.785µm
_01177_,27.78µm
_04171_,27.78µm
_08274_,27.78µm
_09080_,27.78µm
_05514_,27.765µm
_09931_,27.76µm
_10284_,27.76µm
_10829_,27.76µm
_03660_,27.74µm
_04498_,27.74µm
_05548_,27.74µm
_05643_,27.74µm
_05916_,27.74µm
_06051_,27.74µm
_06721_,27.74µm
_09514_,27.74µm
_00242_,27.73µm
_02267_,27.72µm
_03315_,27.72µm
_04275_,27.72µm
_10225_,27.72µm
_04624_,27.7µm
_05614_,27.7µm
_07654_,27.7µm
_06536_,27.69µm
_03376_,27.68µm
_04125_,27.68µm
_06771_,27.68µm
_06828_,27.68µm
_01015_,27.66µm
_04833_,27.66µm
_07125_,27.66µm
_09291_,27.66µm
_09400_,27.66µm
_03079_,27.65µm
_07190_,27.64µm
_10585_,27.64µm
_02485_,27.635µm
_00451_,27.62µm
_02397_,27.6µm
_05103_,27.6µm
_06520_,27.6µm
_07194_,27.6µm
_07415_,27.6µm
_08775_,27.575µm
_05012_,27.56µm
_09379_,27.56µm
_09414_,27.56µm
net9,27.56µm
_02853_,27.55µm
_04602_,27.54µm
_04646_,27.54µm
_08019_,27.54µm
_08269_,27.54µm
_09525_,27.54µm
_01557_,27.52µm
_03291_,27.52µm
_06523_,27.52µm
_08049_,27.52µm
_10573_,27.52µm
_01847_,27.5µm
_04670_,27.5µm
_04866_,27.5µm
_05897_,27.5µm
_05970_,27.5µm
_01752_,27.48µm
_02081_,27.48µm
_02953_,27.48µm
_06061_,27.48µm
_10124_,27.48µm
_01612_,27.46µm
_01713_,27.46µm
_04323_,27.46µm
_03024_,27.44µm
_04671_,27.44µm
_07612_,27.44µm
_08446_,27.44µm
_05933_,27.42µm
_03159_,27.4µm
_05770_,27.4µm
_06161_,27.395µm
_03338_,27.38µm
_03645_,27.38µm
_03702_,27.38µm
_04435_,27.38µm
_06821_,27.38µm
_08145_,27.37µm
_02448_,27.36µm
_04502_,27.36µm
_09991_,27.36µm
_02628_,27.34µm
_05906_,27.34µm
_08655_,27.34µm
_02624_,27.33µm
_02968_,27.32µm
_05184_,27.32µm
_05273_,27.32µm
_06278_,27.32µm
_02744_,27.3µm
_03636_,27.3µm
_11179_,27.3µm
_01411_,27.28µm
_02082_,27.28µm
_03343_,27.28µm
_07200_,27.28µm
_08116_,27.28µm
_00482_,27.26µm
_06858_,27.26µm
_07994_,27.245µm
_01195_,27.24µm
_03063_,27.24µm
_05267_,27.24µm
_05704_,27.24µm
_08539_,27.24µm
_08692_,27.24µm
_07074_,27.22µm
_08084_,27.22µm
_10487_,27.22µm
_10543_,27.22µm
_02156_,27.2µm
_05177_,27.2µm
_05265_,27.2µm
_05400_,27.2µm
_09924_,27.2µm
_01332_,27.18µm
_03667_,27.18µm
_04803_,27.18µm
_08129_,27.18µm
_09439_,27.18µm
_10167_,27.18µm
_10827_,27.18µm
_00171_,27.16µm
_08961_,27.16µm
_11040_,27.16µm
_00297_,27.14µm
_00305_,27.14µm
_00618_,27.14µm
_02440_,27.14µm
_04768_,27.14µm
_04947_,27.14µm
_07777_,27.14µm
_09333_,27.14µm
_06181_,27.12µm
_09001_,27.12µm
_09069_,27.12µm
_00391_,27.1µm
_06688_,27.1µm
_09819_,27.1µm
_01930_,27.09µm
_02626_,27.08µm
_04320_,27.08µm
_08227_,27.08µm
_07103_,27.07µm
_02811_,27.06µm
_06354_,27.06µm
_06427_,27.06µm
_06727_,27.06µm
_08739_,27.06µm
_10258_,27.06µm
_06796_,27.055µm
_01130_,27.04µm
_08537_,27.04µm
_09060_,27.02µm
_08431_,27.01µm
_10563_,27µm
_03058_,26.98µm
_10593_,26.98µm
_00091_,26.96µm
_00121_,26.96µm
_03418_,26.96µm
_03273_,26.94µm
_04626_,26.94µm
_05617_,26.94µm
_09427_,26.94µm
_09888_,26.94µm
_03128_,26.92µm
_03954_,26.92µm
_09557_,26.92µm
_00169_,26.9µm
_01650_,26.9µm
_07177_,26.9µm
_08479_,26.9µm
_10807_,26.9µm
_00314_,26.895µm
_01578_,26.88µm
_02436_,26.88µm
_00341_,26.86µm
_02577_,26.86µm
_02790_,26.86µm
_07664_,26.86µm
_09653_,26.86µm
_09949_,26.86µm
_01787_,26.84µm
_02026_,26.82µm
_06209_,26.82µm
_06445_,26.82µm
_07073_,26.82µm
_00911_,26.81µm
_07233_,26.805µm
_04581_,26.8µm
_08390_,26.8µm
_01437_,26.78µm
_02449_,26.78µm
_08163_,26.78µm
_10916_,26.78µm
_01273_,26.76µm
_10777_,26.76µm
_00054_,26.74µm
_04541_,26.74µm
_05285_,26.74µm
_09908_,26.74µm
_09198_,26.735µm
_06949_,26.715µm
_00493_,26.7µm
_01201_,26.7µm
_03746_,26.7µm
_01518_,26.68µm
_02620_,26.68µm
_02998_,26.68µm
_03044_,26.68µm
_06186_,26.68µm
_06772_,26.68µm
_10020_,26.68µm
_06790_,26.66µm
_07632_,26.66µm
_07744_,26.66µm
_03487_,26.655µm
_00031_,26.64µm
_01463_,26.64µm
_03710_,26.64µm
_04496_,26.64µm
_06887_,26.64µm
_09607_,26.64µm
_02376_,26.62µm
_03041_,26.62µm
_04584_,26.6µm
_07082_,26.6µm
_07265_,26.6µm
_03571_,26.59µm
_08878_,26.585µm
_06762_,26.58µm
_09974_,26.58µm
_04562_,26.57µm
_09586_,26.57µm
_01717_,26.56µm
_02208_,26.56µm
_04365_,26.56µm
_04618_,26.56µm
_06804_,26.56µm
_07975_,26.56µm
_04352_,26.54µm
_05022_,26.54µm
_05850_,26.54µm
_06476_,26.54µm
_02570_,26.535µm
_05596_,26.52µm
_03116_,26.5µm
_04057_,26.49µm
_04590_,26.48µm
_05641_,26.48µm
_06093_,26.48µm
net115,26.48µm
net29,26.46µm
_00896_,26.44µm
_03274_,26.44µm
_03353_,26.44µm
_04269_,26.44µm
_05204_,26.44µm
_10519_,26.44µm
_01000_,26.42µm
_10899_,26.41µm
_00948_,26.4µm
_00985_,26.4µm
_06492_,26.4µm
_09827_,26.4µm
_09897_,26.4µm
_10446_,26.4µm
_01929_,26.38µm
_03033_,26.38µm
_05473_,26.38µm
_06785_,26.38µm
_02085_,26.36µm
_03051_,26.36µm
_06946_,26.36µm
_09380_,26.36µm
_06207_,26.34µm
_11067_,26.34µm
_11178_,26.34µm
_00199_,26.32µm
_02513_,26.32µm
_09066_,26.32µm
_09179_,26.32µm
_09248_,26.32µm
_10126_,26.32µm
_00094_,26.3µm
_02733_,26.3µm
_05802_,26.3µm
_08653_,26.3µm
_10773_,26.3µm
_06618_,26.28µm
_10304_,26.28µm
_10915_,26.28µm
_02229_,26.26µm
_08736_,26.26µm
_00426_,26.25µm
_06084_,26.24µm
_07032_,26.24µm
_10192_,26.24µm
_10389_,26.24µm
_04902_,26.22µm
_07563_,26.22µm
_08871_,26.205µm
_00249_,26.2µm
_04703_,26.2µm
_07213_,26.2µm
_04508_,26.18µm
_06203_,26.18µm
_05528_,26.175µm
_05756_,26.16µm
_07012_,26.16µm
_08203_,26.16µm
_00048_,26.14µm
_00723_,26.14µm
_05161_,26.14µm
_07565_,26.14µm
_10131_,26.14µm
_07067_,26.12µm
_07728_,26.12µm
_08246_,26.12µm
_09552_,26.12µm
_10844_,26.12µm
_05472_,26.11µm
_09237_,26.11µm
_01563_,26.1µm
_05319_,26.1µm
_03443_,26.08µm
_04887_,26.08µm
_06046_,26.08µm
_00716_,26.06µm
_04488_,26.06µm
_06619_,26.06µm
_10125_,26.05µm
_01874_,26.04µm
_04929_,26.04µm
_07219_,26.04µm
_00323_,26.02µm
_01496_,26.02µm
_03283_,26.02µm
_06481_,26.02µm
_08382_,26.02µm
_06588_,26.01µm
_03874_,26µm
_04605_,26µm
_02948_,25.99µm
_10921_,25.99µm
_09587_,25.98µm
_07347_,25.975µm
_05405_,25.96µm
_06319_,25.96µm
_06570_,25.96µm
_01678_,25.94µm
_03915_,25.94µm
_04987_,25.94µm
_06277_,25.94µm
_03578_,25.92µm
_05300_,25.92µm
_05475_,25.92µm
_08873_,25.92µm
_00576_,25.9µm
_01024_,25.9µm
_03717_,25.9µm
_04465_,25.9µm
_07822_,25.9µm
_11063_,25.9µm
_03557_,25.89µm
_10956_,25.89µm
_01110_,25.88µm
_05909_,25.88µm
_04236_,25.86µm
_03102_,25.82µm
_04068_,25.82µm
_05679_,25.82µm
_07734_,25.82µm
_08113_,25.82µm
_09465_,25.82µm
_09549_,25.82µm
_02695_,25.8µm
_05203_,25.8µm
_06783_,25.8µm
_07010_,25.8µm
_03018_,25.79µm
_00302_,25.78µm
_03568_,25.78µm
_06791_,25.78µm
_07124_,25.78µm
_07314_,25.78µm
_10019_,25.78µm
_00055_,25.76µm
_03783_,25.76µm
_09806_,25.76µm
_10825_,25.76µm
_04558_,25.73µm
_03005_,25.72µm
_08522_,25.72µm
_04267_,25.7µm
_07192_,25.7µm
_09464_,25.7µm
_05023_,25.695µm
_00398_,25.68µm
_00892_,25.68µm
_03160_,25.68µm
_03251_,25.68µm
_05920_,25.68µm
_07275_,25.68µm
_07657_,25.66µm
_08779_,25.66µm
_10864_,25.66µm
_08636_,25.645µm
_00371_,25.64µm
_01761_,25.64µm
_02193_,25.64µm
_01904_,25.63µm
_08467_,25.63µm
_04209_,25.62µm
_06099_,25.62µm
_07639_,25.62µm
_10090_,25.62µm
_03918_,25.6µm
_04649_,25.6µm
_05074_,25.6µm
_07893_,25.6µm
_10569_,25.58µm
_01737_,25.56µm
_03563_,25.56µm
_05015_,25.56µm
_07129_,25.56µm
_08296_,25.56µm
_08965_,25.55µm
_01664_,25.545µm
_03555_,25.54µm
net13,25.53µm
_04361_,25.5µm
_09531_,25.5µm
_06637_,25.48µm
_09562_,25.47µm
_04512_,25.46µm
_09735_,25.46µm
_09994_,25.46µm
_10295_,25.46µm
_11113_,25.46µm
_01679_,25.44µm
_08838_,25.44µm
_10541_,25.44µm
_01383_,25.42µm
_06728_,25.42µm
_08751_,25.42µm
_03956_,25.4µm
_04641_,25.4µm
_06822_,25.4µm
_07090_,25.4µm
_07096_,25.4µm
_10118_,25.4µm
_10158_,25.4µm
_01198_,25.38µm
_02926_,25.38µm
_03679_,25.38µm
_07299_,25.38µm
_09620_,25.38µm
_00068_,25.345µm
_01351_,25.34µm
_01807_,25.34µm
_06054_,25.34µm
_07873_,25.34µm
_08997_,25.34µm
_09902_,25.34µm
_00601_,25.32µm
_00611_,25.32µm
_04955_,25.32µm
_07152_,25.32µm
_09320_,25.31µm
_00863_,25.3µm
_02601_,25.3µm
_07235_,25.3µm
_09585_,25.3µm
_01057_,25.28µm
_08119_,25.28µm
_00214_,25.26µm
_00454_,25.26µm
_00804_,25.26µm
_01520_,25.26µm
_02587_,25.26µm
_04019_,25.245µm
_07326_,25.24µm
_08108_,25.24µm
_08496_,25.24µm
_06589_,25.235µm
_06840_,25.235µm
_00375_,25.22µm
_03916_,25.22µm
_10380_,25.22µm
_04539_,25.21µm
_05324_,25.205µm
_08770_,25.2µm
_09521_,25.2µm
_00131_,25.18µm
_01257_,25.18µm
_04193_,25.18µm
_04548_,25.18µm
_08096_,25.18µm
_00625_,25.16µm
_01458_,25.14µm
_07391_,25.14µm
_07475_,25.14µm
_09488_,25.14µm
_10584_,25.14µm
_10602_,25.14µm
_10755_,25.14µm
_08155_,25.115µm
_07495_,25.08µm
_07860_,25.08µm
_00889_,25.06µm
_01599_,25.06µm
_02718_,25.06µm
_03101_,25.06µm
_05997_,25.06µm
_08516_,25.06µm
_09636_,25.06µm
_10438_,25.055µm
_09479_,25.05µm
_06413_,25.04µm
_07317_,25.04µm
_07813_,25.04µm
_00929_,25.02µm
_04726_,25.02µm
_04964_,25.02µm
_06607_,25.02µm
_09948_,25.02µm
_10188_,25.02µm
_04038_,25.01µm
_01237_,25µm
_01593_,25µm
_03306_,25µm
_01749_,24.98µm
_01788_,24.98µm
_02366_,24.98µm
_02812_,24.98µm
_05467_,24.98µm
_05903_,24.98µm
_06667_,24.98µm
_07834_,24.98µm
_02515_,24.96µm
_02629_,24.96µm
_03000_,24.96µm
_03896_,24.96µm
_04878_,24.96µm
_08364_,24.96µm
_00357_,24.94µm
_05603_,24.94µm
_09971_,24.925µm
_01374_,24.92µm
_03970_,24.92µm
_04096_,24.92µm
_04969_,24.92µm
_05460_,24.92µm
_06247_,24.92µm
_00035_,24.91µm
_02787_,24.91µm
_07435_,24.905µm
_00915_,24.9µm
_03950_,24.9µm
_06921_,24.9µm
_07863_,24.9µm
_10196_,24.9µm
_06156_,24.89µm
_00553_,24.88µm
_00668_,24.88µm
_01275_,24.88µm
_01998_,24.88µm
_07250_,24.88µm
_09739_,24.88µm
_10868_,24.88µm
_10876_,24.88µm
_11138_,24.88µm
_09076_,24.87µm
_00415_,24.86µm
_05560_,24.86µm
_07153_,24.86µm
_08916_,24.86µm
_02184_,24.84µm
_03618_,24.84µm
_04658_,24.84µm
_04371_,24.82µm
_08485_,24.82µm
_00207_,24.8µm
_01598_,24.8µm
_01606_,24.8µm
_01777_,24.8µm
_02033_,24.8µm
_04367_,24.8µm
_07068_,24.8µm
_09317_,24.8µm
_09448_,24.8µm
_08504_,24.785µm
_04688_,24.78µm
_07556_,24.78µm
_06556_,24.77µm
_05259_,24.765µm
_00029_,24.76µm
_00080_,24.76µm
_00858_,24.76µm
_01268_,24.76µm
_04790_,24.76µm
_05021_,24.76µm
_07513_,24.76µm
_08177_,24.76µm
_10241_,24.76µm
_10561_,24.76µm
_10544_,24.755µm
_06265_,24.75µm
_07410_,24.75µm
_04447_,24.74µm
_05160_,24.74µm
_09583_,24.74µm
_04854_,24.72µm
_05027_,24.72µm
_08304_,24.72µm
_09755_,24.72µm
_07468_,24.7µm
_07915_,24.7µm
_09328_,24.7µm
_09615_,24.7µm
_00689_,24.69µm
_00752_,24.68µm
_05399_,24.68µm
_07280_,24.68µm
_08454_,24.68µm
_09697_,24.68µm
_05395_,24.675µm
_02476_,24.665µm
_05835_,24.66µm
_10151_,24.66µm
_10265_,24.66µm
_10930_,24.66µm
_02241_,24.64µm
_03682_,24.64µm
_06432_,24.64µm
_06677_,24.64µm
_07143_,24.64µm
_09031_,24.64µm
_03184_,24.62µm
_06831_,24.62µm
_09361_,24.62µm
_09534_,24.62µm
_00338_,24.61µm
_01395_,24.6µm
_04522_,24.6µm
_05650_,24.6µm
_06258_,24.6µm
_08327_,24.6µm
_09246_,24.6µm
_09473_,24.6µm
_09930_,24.6µm
_10636_,24.6µm
_00760_,24.58µm
_06979_,24.58µm
_09601_,24.58µm
_04271_,24.56µm
_06993_,24.56µm
_09165_,24.56µm
_09834_,24.56µm
_09913_,24.56µm
_10386_,24.56µm
_02944_,24.55µm
_03378_,24.54µm
_03806_,24.54µm
_06917_,24.53µm
_01839_,24.52µm
_02011_,24.52µm
_03672_,24.52µm
_04759_,24.52µm
_08707_,24.52µm
_10493_,24.52µm
_03875_,24.5µm
_03959_,24.5µm
_06463_,24.5µm
_10500_,24.5µm
_00843_,24.48µm
_01236_,24.48µm
_06082_,24.48µm
_07750_,24.48µm
_06348_,24.47µm
_03120_,24.46µm
_03678_,24.46µm
_05488_,24.46µm
_06775_,24.46µm
_02779_,24.44µm
_05040_,24.44µm
_00259_,24.42µm
_02181_,24.42µm
_02521_,24.42µm
_05834_,24.42µm
_08332_,24.42µm
_09946_,24.42µm
_10127_,24.405µm
_00219_,24.4µm
_02228_,24.4µm
_03361_,24.4µm
_07749_,24.4µm
_00045_,24.38µm
_00266_,24.38µm
_03342_,24.38µm
_08938_,24.38µm
_10579_,24.38µm
_09751_,24.37µm
_00004_,24.345µm
_01047_,24.34µm
_01891_,24.34µm
_02132_,24.34µm
_05390_,24.34µm
_05616_,24.34µm
_05720_,24.34µm
_08817_,24.34µm
_10693_,24.34µm
net248,24.34µm
_00311_,24.3µm
_00446_,24.3µm
_01300_,24.3µm
_01588_,24.3µm
_02352_,24.3µm
_03138_,24.3µm
_04901_,24.3µm
_05690_,24.3µm
_06149_,24.3µm
_09183_,24.3µm
_10600_,24.3µm
_05665_,24.29µm
_01719_,24.28µm
_08864_,24.27µm
_02412_,24.26µm
_05922_,24.26µm
_07719_,24.26µm
_08340_,24.26µm
_08589_,24.26µm
_08977_,24.26µm
_05494_,24.24µm
_09556_,24.24µm
_05047_,24.22µm
_06177_,24.22µm
_11033_,24.22µm
_02524_,24.18µm
_05194_,24.18µm
_07718_,24.18µm
_10724_,24.18µm
_10866_,24.18µm
_06118_,24.165µm
_04570_,24.16µm
_02215_,24.14µm
_10324_,24.14µm
_00643_,24.12µm
_10914_,24.12µm
_03523_,24.1µm
_06605_,24.1µm
_06886_,24.1µm
_09313_,24.1µm
_10255_,24.1µm
_11058_,24.1µm
_06405_,24.095µm
_05848_,24.085µm
_05728_,24.08µm
_06294_,24.08µm
_06539_,24.08µm
_07790_,24.08µm
_07929_,24.08µm
_08571_,24.08µm
_07976_,24.07µm
_08992_,24.065µm
_05821_,24.06µm
_08716_,24.06µm
_09274_,24.06µm
_10572_,24.06µm
