net,length_um
_06151_,24.23µm
_10230_,24.23µm
_03118_,24.22µm
_03563_,24.22µm
_06703_,24.2µm
_02679_,24.18µm
_07831_,24.18µm
_10553_,24.18µm
_00469_,24.16µm
_08043_,24.16µm
_08266_,24.16µm
_07113_,24.14µm
_10617_,24.13µm
_05400_,24.12µm
_00142_,24.1µm
_04584_,24.1µm
_00531_,24.08µm
_07310_,24.08µm
_10886_,24.08µm
_00601_,24.07µm
_07513_,24.06µm
_08440_,24.04µm
_04311_,24.02µm
_04333_,24.005µm
_01377_,24µm
_03357_,24µm
_04541_,23.98µm
_05812_,23.98µm
_05909_,23.98µm
_03603_,23.96µm
_07018_,23.96µm
_03651_,23.94µm
_05371_,23.94µm
_06520_,23.94µm
_10302_,23.94µm
_04011_,23.9µm
_05433_,23.9µm
_06515_,23.9µm
_09531_,23.9µm
_05541_,23.88µm
_10423_,23.88µm
_05813_,23.86µm
_05194_,23.84µm
_09719_,23.84µm
_10225_,23.84µm
_00039_,23.82µm
_09840_,23.815µm
_04617_,23.8µm
_08185_,23.8µm
_02383_,23.78µm
_03467_,23.78µm
_04130_,23.78µm
_10927_,23.77µm
_02516_,23.76µm
_09403_,23.76µm
_01479_,23.74µm
_08627_,23.74µm
_10304_,23.74µm
_03050_,23.72µm
_01081_,23.68µm
_02739_,23.68µm
_05920_,23.66µm
_10338_,23.66µm
_02399_,23.64µm
_02784_,23.64µm
_04748_,23.64µm
_04808_,23.64µm
_06058_,23.64µm
_08608_,23.64µm
_02453_,23.62µm
_03168_,23.62µm
_09681_,23.62µm
_06479_,23.61µm
_02025_,23.6µm
_06422_,23.6µm
_07798_,23.6µm
_09831_,23.6µm
_04890_,23.58µm
_05366_,23.58µm
_01468_,23.56µm
_04559_,23.56µm
_01014_,23.54µm
_04965_,23.54µm
_09598_,23.525µm
_07396_,23.52µm
_09761_,23.52µm
_09932_,23.52µm
_02747_,23.5µm
_08048_,23.5µm
_05469_,23.49µm
_06956_,23.48µm
_08421_,23.48µm
_02356_,23.47µm
_01068_,23.46µm
_01733_,23.46µm
_08978_,23.44µm
_09720_,23.44µm
_11068_,23.425µm
_00246_,23.42µm
_00207_,23.4µm
_03475_,23.4µm
_04447_,23.4µm
_06535_,23.4µm
_08739_,23.4µm
_04057_,23.39µm
_04269_,23.38µm
_03944_,23.36µm
_08156_,23.36µm
_10692_,23.36µm
_05452_,23.34µm
_03444_,23.31µm
_10919_,23.295µm
_01493_,23.28µm
_03768_,23.28µm
_07545_,23.27µm
_02412_,23.26µm
_05188_,23.26µm
_10602_,23.26µm
_11130_,23.26µm
_09375_,23.24µm
_10784_,23.24µm
_03880_,23.22µm
_04084_,23.22µm
_08815_,23.2µm
_10205_,23.2µm
_07307_,23.16µm
_09047_,23.14µm
_09317_,23.12µm
_01791_,23.11µm
_07088_,23.1µm
_08418_,23.1µm
_02392_,23.08µm
_04548_,23.08µm
_10930_,23.08µm
_04133_,23.06µm
_07771_,23.06µm
_05071_,23.04µm
_00539_,23.02µm
_09415_,23.02µm
_10580_,23.02µm
_01741_,23.01µm
_06666_,23.01µm
_01629_,23µm
_04027_,23µm
_09316_,23µm
_04313_,22.99µm
_01842_,22.98µm
_01162_,22.96µm
_01562_,22.96µm
_10573_,22.96µm
_01156_,22.94µm
_10720_,22.94µm
_07329_,22.935µm
_00253_,22.92µm
_10889_,22.92µm
_03418_,22.9µm
_07083_,22.9µm
_08307_,22.9µm
_06836_,22.88µm
_08334_,22.88µm
_10977_,22.88µm
_11173_,22.88µm
_08612_,22.86µm
_09921_,22.86µm
_10857_,22.86µm
_02488_,22.84µm
_04814_,22.84µm
_04894_,22.84µm
_06784_,22.84µm
_02530_,22.825µm
_04387_,22.82µm
_01291_,22.8µm
_02783_,22.8µm
net115,22.76µm
_05633_,22.74µm
_07670_,22.74µm
_08029_,22.73µm
_02417_,22.72µm
_07087_,22.72µm
_08916_,22.72µm
_09882_,22.72µm
_05177_,22.7µm
_05966_,22.695µm
_04830_,22.68µm
_10575_,22.68µm
_01137_,22.66µm
_03756_,22.66µm
_03839_,22.66µm
_10286_,22.66µm
_02810_,22.64µm
_01122_,22.62µm
_08111_,22.62µm
_05263_,22.6µm
_07630_,22.6µm
_07749_,22.6µm
_07834_,22.6µm
_02235_,22.58µm
_04518_,22.58µm
_10558_,22.58µm
_10626_,22.58µm
_09182_,22.56µm
_10836_,22.56µm
_07085_,22.555µm
_03294_,22.54µm
_03630_,22.54µm
_11016_,22.54µm
_04575_,22.505µm
_00042_,22.5µm
_05668_,22.5µm
_05688_,22.5µm
_06157_,22.5µm
_11039_,22.5µm
_10605_,22.495µm
_03212_,22.49µm
_02318_,22.48µm
_03994_,22.48µm
_02263_,22.46µm
_07676_,22.46µm
_10099_,22.44µm
_04602_,22.42µm
_08724_,22.42µm
_04336_,22.4µm
_05560_,22.4µm
_03390_,22.38µm
_10640_,22.38µm
_10792_,22.38µm
_00572_,22.36µm
_03258_,22.36µm
_04488_,22.36µm
_05791_,22.36µm
_06858_,22.36µm
_10798_,22.36µm
_05020_,22.345µm
_04570_,22.34µm
_09262_,22.33µm
_04547_,22.32µm
_05437_,22.32µm
_10073_,22.32µm
_10240_,22.32µm
_10109_,22.305µm
_00935_,22.3µm
_02193_,22.3µm
_04976_,22.3µm
_08908_,22.3µm
_09381_,22.29µm
_01994_,22.28µm
_02367_,22.26µm
_06081_,22.26µm
_06750_,22.26µm
_07324_,22.24µm
_09887_,22.24µm
_02361_,22.22µm
_04390_,22.22µm
_05971_,22.22µm
_09452_,22.22µm
_10086_,22.22µm
_07315_,22.2µm
_11022_,22.2µm
_03490_,22.19µm
_09103_,22.19µm
_01605_,22.18µm
_05462_,22.18µm
_09977_,22.18µm
_03610_,22.16µm
_03894_,22.16µm
_06570_,22.14µm
_10446_,22.14µm
_00732_,22.12µm
_05502_,22.12µm
_06472_,22.12µm
_07868_,22.12µm
_07986_,22.11µm
_05449_,22.1µm
_06354_,22.1µm
_09087_,22.1µm
_09898_,22.1µm
_03143_,22.08µm
_04868_,22.08µm
_11075_,22.08µm
_05793_,22.06µm
_05942_,22.06µm
_00008_,22.055µm
_01642_,22.055µm
_09212_,22.055µm
_01774_,22.04µm
_03723_,22.04µm
_06614_,22.04µm
_08062_,22.03µm
_03414_,22.02µm
_08547_,22.02µm
_00660_,22µm
_03727_,21.99µm
_01916_,21.98µm
_05628_,21.98µm
_08610_,21.98µm
_08676_,21.96µm
_05176_,21.94µm
_09072_,21.94µm
_09248_,21.94µm
_00521_,21.93µm
_09947_,21.92µm
_00258_,21.9µm
_00012_,21.88µm
_00450_,21.88µm
_01220_,21.88µm
_07783_,21.88µm
_07989_,21.88µm
_11056_,21.88µm
_02580_,21.875µm
_02895_,21.865µm
_03592_,21.86µm
_05756_,21.84µm
_08800_,21.84µm
_02469_,21.82µm
_04428_,21.82µm
_05509_,21.82µm
_05978_,21.82µm
_09610_,21.82µm
_10276_,21.82µm
_02744_,21.8µm
_10355_,21.8µm
_10371_,21.8µm
_00010_,21.785µm
_05566_,21.78µm
_00309_,21.76µm
_00408_,21.76µm
_02162_,21.76µm
_03221_,21.76µm
_10749_,21.76µm
_02459_,21.755µm
_03834_,21.75µm
_03980_,21.74µm
_05252_,21.74µm
_08077_,21.74µm
_09146_,21.74µm
_08094_,21.73µm
_10028_,21.72µm
_00793_,21.7µm
_03120_,21.7µm
_06846_,21.68µm
_05054_,21.66µm
_06494_,21.66µm
_06788_,21.66µm
_07552_,21.66µm
_07032_,21.65µm
_03692_,21.64µm
_04836_,21.64µm
_05989_,21.62µm
_09986_,21.62µm
_10422_,21.62µm
_00961_,21.6µm
_02969_,21.6µm
_05467_,21.6µm
_07124_,21.6µm
_02189_,21.58µm
_06492_,21.58µm
_10541_,21.58µm
_04884_,21.56µm
_05067_,21.56µm
_08364_,21.56µm
_07526_,21.53µm
_07419_,21.52µm
_10582_,21.52µm
_00134_,21.5µm
_00420_,21.5µm
_09051_,21.5µm
_09895_,21.5µm
_09911_,21.5µm
_00185_,21.48µm
_07070_,21.48µm
_08867_,21.48µm
_09759_,21.48µm
net133,21.47µm
_01966_,21.46µm
_07820_,21.46µm
_08459_,21.46µm
_10988_,21.46µm
_03613_,21.44µm
_05338_,21.44µm
_07529_,21.44µm
_10040_,21.44µm
_03156_,21.42µm
_05917_,21.42µm
_06344_,21.42µm
_06824_,21.42µm
_08234_,21.42µm
_09118_,21.42µm
_11046_,21.42µm
_06002_,21.41µm
_02577_,21.4µm
_05211_,21.4µm
_05650_,21.4µm
_09539_,21.4µm
_01719_,21.38µm
_05933_,21.38µm
_07198_,21.38µm
_08296_,21.38µm
_10381_,21.38µm
_01889_,21.375µm
_00271_,21.36µm
_01246_,21.36µm
_01945_,21.36µm
_07759_,21.36µm
_07589_,21.35µm
_06920_,21.34µm
_09879_,21.34µm
_10756_,21.34µm
_04553_,21.33µm
_08060_,21.32µm
_08140_,21.32µm
_10550_,21.32µm
_04028_,21.315µm
_06350_,21.31µm
_01885_,21.3µm
_02713_,21.3µm
_09083_,21.3µm
_05169_,21.29µm
_08588_,21.28µm
_07519_,21.27µm
_07734_,21.27µm
_02145_,21.26µm
_05319_,21.26µm
_07177_,21.26µm
_10259_,21.26µm
_10390_,21.26µm
_02623_,21.25µm
_06939_,21.25µm
_03456_,21.24µm
_05012_,21.24µm
_06129_,21.24µm
_09725_,21.24µm
_04906_,21.22µm
_05632_,21.22µm
_08108_,21.22µm
_10476_,21.22µm
_00806_,21.2µm
_09020_,21.185µm
_01865_,21.18µm
_05789_,21.18µm
_08118_,21.18µm
_10864_,21.18µm
_09253_,21.17µm
_01037_,21.16µm
_01157_,21.16µm
_05907_,21.16µm
_06597_,21.16µm
_07025_,21.16µm
_09624_,21.16µm
_02844_,21.14µm
_03571_,21.14µm
_03714_,21.14µm
_03830_,21.14µm
_09271_,21.14µm
_09427_,21.14µm
_10596_,21.13µm
_00926_,21.12µm
_03555_,21.12µm
_05701_,21.12µm
_00346_,21.1µm
_02368_,21.1µm
_05548_,21.1µm
_09836_,21.1µm
_10226_,21.1µm
_11121_,21.1µm
_06606_,21.09µm
_00488_,21.08µm
_02309_,21.08µm
_04517_,21.07µm
_04861_,21.06µm
_07594_,21.06µm
_10552_,21.06µm
_11021_,21.06µm
_07477_,21.055µm
_08706_,21.045µm
_00575_,21.04µm
_01725_,21.04µm
_07774_,21.04µm
net83,21.04µm
_04644_,21.02µm
_08328_,21.02µm
_08371_,21.02µm
_00548_,21µm
_03160_,21µm
_06934_,21µm
_09885_,21µm
_04709_,20.985µm
_03574_,20.98µm
_05950_,20.98µm
_00873_,20.96µm
_01363_,20.96µm
_01418_,20.96µm
_01919_,20.96µm
_07760_,20.96µm
_10450_,20.96µm
_04592_,20.94µm
_09871_,20.94µm
_10203_,20.94µm
_08464_,20.92µm
_00494_,20.9µm
_09788_,20.9µm
_10936_,20.9µm
_01590_,20.88µm
_05720_,20.88µm
_08830_,20.88µm
_08380_,20.86µm
_10351_,20.86µm
_04250_,20.84µm
_07481_,20.84µm
_03577_,20.82µm
_05968_,20.82µm
_04287_,20.8µm
_05604_,20.8µm
_09645_,20.8µm
_09813_,20.8µm
_02382_,20.78µm
_04388_,20.78µm
_05055_,20.78µm
_05892_,20.78µm
_10879_,20.78µm
_01800_,20.76µm
_04807_,20.76µm
_07152_,20.76µm
_09819_,20.76µm
_10238_,20.76µm
_11136_,20.75µm
_05306_,20.74µm
_10257_,20.74µm
_04767_,20.72µm
_00931_,20.7µm
_07255_,20.7µm
_08336_,20.7µm
_02323_,20.68µm
_05803_,20.68µm
net186,20.68µm
_04717_,20.675µm
_05753_,20.65µm
_06286_,20.64µm
_08722_,20.64µm
_09860_,20.64µm
_07242_,20.615µm
_02307_,20.6µm
_04765_,20.6µm
_05924_,20.6µm
_02289_,20.58µm
_08903_,20.56µm
_10931_,20.56µm
_01181_,20.55µm
_02695_,20.54µm
_05897_,20.54µm
_07525_,20.54µm
_08594_,20.54µm
_01223_,20.52µm
_02118_,20.52µm
_04816_,20.52µm
_07117_,20.52µm
_08269_,20.52µm
_08662_,20.52µm
_09764_,20.52µm
_03627_,20.5µm
_06708_,20.5µm
_09328_,20.5µm
_04243_,20.48µm
_11135_,20.46µm
_04766_,20.45µm
_01475_,20.44µm
_02601_,20.44µm
_04576_,20.44µm
_04759_,20.44µm
_01174_,20.42µm
_02182_,20.42µm
_03625_,20.42µm
_03681_,20.42µm
_06674_,20.42µm
_10571_,20.42µm
_10906_,20.42µm
_04479_,20.41µm
_02496_,20.4µm
_03150_,20.4µm
_03253_,20.4µm
_05081_,20.4µm
_05594_,20.4µm
_11058_,20.4µm
_01356_,20.36µm
_02420_,20.36µm
_10518_,20.36µm
_00655_,20.34µm
_05773_,20.34µm
_06269_,20.34µm
_08184_,20.34µm
_09387_,20.33µm
_01367_,20.32µm
_08143_,20.32µm
_04914_,20.3µm
_05349_,20.3µm
_05563_,20.3µm
_06652_,20.3µm
_11012_,20.285µm
_00491_,20.28µm
_02987_,20.28µm
_08671_,20.28µm
_10130_,20.28µm
_00398_,20.26µm
_01054_,20.26µm
_06658_,20.26µm
_07181_,20.26µm
_07444_,20.26µm
_08239_,20.26µm
_08479_,20.26µm
_01160_,20.24µm
_04726_,20.24µm
_05616_,20.24µm
_09631_,20.24µm
_10294_,20.24µm
_11069_,20.24µm
_02514_,20.22µm
_03545_,20.22µm
_06133_,20.22µm
_09619_,20.22µm
_09772_,20.22µm
_11029_,20.22µm
_03684_,20.21µm
_04073_,20.2µm
_05389_,20.2µm
_06894_,20.2µm
_08886_,20.2µm
_09812_,20.2µm
_06210_,20.18µm
_10723_,20.18µm
_02540_,20.165µm
_07468_,20.16µm
_07606_,20.14µm
_04800_,20.13µm
_07891_,20.13µm
_00509_,20.12µm
_01557_,20.12µm
_02892_,20.12µm
_03202_,20.12µm
_03608_,20.12µm
_05228_,20.12µm
_09809_,20.12µm
_10321_,20.1µm
_00189_,20.08µm
_03003_,20.08µm
_05925_,20.08µm
_09482_,20.08µm
_09795_,20.08µm
_04972_,20.075µm
_06822_,20.06µm
_02291_,20.04µm
_10424_,20.04µm
_10574_,20.04µm
_11100_,20.025µm
_00897_,20.02µm
_04476_,20.02µm
_06558_,20.02µm
_10328_,20.02µm
_10691_,20.02µm
_06760_,20µm
_08714_,20µm
_03821_,19.98µm
_06670_,19.98µm
_08003_,19.98µm
_10846_,19.98µm
_04059_,19.96µm
_05384_,19.96µm
_08383_,19.96µm
_01904_,19.95µm
_08227_,19.95µm
_01570_,19.94µm
_02447_,19.94µm
_03369_,19.94µm
_04034_,19.94µm
_07657_,19.94µm
_09181_,19.94µm
_08378_,19.92µm
_10485_,19.92µm
_11040_,19.92µm
_06968_,19.9µm
_07567_,19.9µm
_02493_,19.88µm
_03693_,19.88µm
_07546_,19.88µm
_07807_,19.88µm
_08159_,19.88µm
_09178_,19.88µm
_09823_,19.88µm
_05574_,19.86µm
_10608_,19.86µm
_00299_,19.84µm
_00899_,19.84µm
_01307_,19.84µm
_04827_,19.84µm
_06892_,19.84µm
_09640_,19.84µm
_09931_,19.83µm
_02156_,19.82µm
_06656_,19.82µm
_07008_,19.82µm
_07080_,19.82µm
_09096_,19.82µm
_07590_,19.81µm
_00430_,19.8µm
_04984_,19.78µm
_05492_,19.78µm
_05825_,19.78µm
_07661_,19.78µm
_09478_,19.78µm
_09869_,19.78µm
_10260_,19.78µm
_04780_,19.76µm
_09513_,19.76µm
_04618_,19.75µm
_04056_,19.74µm
_05584_,19.74µm
_09437_,19.74µm
_10543_,19.74µm
_03138_,19.72µm
_04815_,19.72µm
_07547_,19.72µm
_10089_,19.72µm
_00311_,19.7µm
_01636_,19.7µm
_02767_,19.7µm
_07860_,19.7µm
_08576_,19.685µm
_08038_,19.68µm
_08059_,19.66µm
_08831_,19.66µm
_10045_,19.65µm
_05768_,19.645µm
_07239_,19.64µm
_08220_,19.64µm
_01897_,19.62µm
_05708_,19.62µm
_06312_,19.62µm
_08453_,19.62µm
_08589_,19.61µm
_04328_,19.6µm
_00310_,19.58µm
_01251_,19.58µm
_02232_,19.58µm
_04219_,19.58µm
_08986_,19.58µm
_09699_,19.57µm
_10067_,19.565µm
_06536_,19.56µm
_10878_,19.545µm
_07225_,19.54µm
_00006_,19.52µm
_03184_,19.52µm
_04010_,19.52µm
_05064_,19.52µm
_05504_,19.52µm
_06327_,19.52µm
_07894_,19.52µm
_08194_,19.52µm
_08474_,19.52µm
_10701_,19.52µm
_06140_,19.5µm
_07931_,19.5µm
_08061_,19.5µm
_09113_,19.5µm
_09525_,19.5µm
_08216_,19.48µm
_10498_,19.48µm
_00219_,19.46µm
_02440_,19.46µm
_08958_,19.46µm
_08971_,19.46µm
_09049_,19.46µm
_09797_,19.46µm
_10538_,19.46µm
_10581_,19.44µm
_02215_,19.42µm
_05342_,19.42µm
_10818_,19.42µm
_02545_,19.41µm
_00395_,19.4µm
_03040_,19.4µm
_03528_,19.4µm
_05460_,19.4µm
_06887_,19.4µm
_07632_,19.4µm
_08107_,19.4µm
_08475_,19.4µm
_10307_,19.4µm
_03405_,19.38µm
_03375_,19.36µm
_06925_,19.36µm
_07976_,19.36µm
_08634_,19.36µm
_11026_,19.355µm
_01196_,19.34µm
_02265_,19.34µm
_02586_,19.34µm
_05102_,19.34µm
_06326_,19.32µm
_02266_,19.3µm
_02648_,19.3µm
_10339_,19.3µm
_00883_,19.28µm
_01660_,19.28µm
_03424_,19.28µm
_09876_,19.28µm
_10349_,19.265µm
_02077_,19.26µm
_02093_,19.26µm
_02478_,19.26µm
_06388_,19.26µm
_04778_,19.25µm
_08050_,19.245µm
_01048_,19.24µm
_02505_,19.24µm
_02074_,19.22µm
_02751_,19.22µm
_06983_,19.22µm
_09059_,19.22µm
_09987_,19.22µm
_10619_,19.22µm
_05386_,19.2µm
_09455_,19.2µm
_03425_,19.19µm
_00335_,19.18µm
_04131_,19.18µm
_09420_,19.18µm
_03412_,19.16µm
_07566_,19.16µm
_08680_,19.16µm
_08926_,19.16µm
_02815_,19.155µm
_03102_,19.14µm
_06097_,19.14µm
_09507_,19.14µm
_01867_,19.12µm
_05783_,19.12µm
_07015_,19.12µm
_10665_,19.12µm
_03930_,19.1µm
_07433_,19.1µm
_07848_,19.1µm
_00204_,19.08µm
_06855_,19.08µm
net113,19.08µm
_02163_,19.07µm
_08009_,19.07µm
_08249_,19.07µm
_02858_,19.06µm
_07839_,19.06µm
_04248_,19.04µm
_05941_,19.04µm
_06782_,19.04µm
_08320_,19.04µm
_08947_,19.04µm
_10103_,19.04µm
_10776_,19.04µm
_01635_,19.02µm
_02803_,19.02µm
_03836_,19.02µm
_04423_,19.02µm
_06083_,19.02µm
_07405_,19.02µm
_09129_,19.02µm
_09416_,19.02µm
_00653_,19µm
_02551_,19µm
_06622_,19µm
_08955_,19µm
_10799_,19µm
_02261_,18.995µm
_04524_,18.98µm
_04722_,18.98µm
_07369_,18.98µm
_07700_,18.98µm
_10266_,18.98µm
_10438_,18.98µm
_01854_,18.96µm
_05645_,18.96µm
_08181_,18.96µm
_10861_,18.96µm
_11160_,18.96µm
_00977_,18.94µm
_01528_,18.94µm
_02605_,18.94µm
_05341_,18.94µm
_05540_,18.94µm
_03035_,18.92µm
_10059_,18.92µm
_10107_,18.92µm
_07732_,18.91µm
_07562_,18.9µm
_01313_,18.88µm
_06539_,18.88µm
_09269_,18.88µm
_10850_,18.88µm
_00752_,18.86µm
_01762_,18.86µm
_04008_,18.86µm
_04828_,18.86µm
_08426_,18.86µm
_10578_,18.86µm
_00751_,18.85µm
_07094_,18.84µm
_07855_,18.84µm
_07612_,18.83µm
_00388_,18.82µm
_01362_,18.82µm
_03682_,18.82µm
_05414_,18.82µm
_10502_,18.82µm
_04806_,18.8µm
_04095_,18.795µm
_02490_,18.79µm
_01668_,18.78µm
_06802_,18.78µm
_08165_,18.78µm
_08655_,18.78µm
_08863_,18.78µm
_10787_,18.78µm
_00385_,18.76µm
_06090_,18.76µm
_04789_,18.755µm
_00242_,18.75µm
_04175_,18.745µm
_00286_,18.74µm
_04655_,18.74µm
_06000_,18.74µm
_06854_,18.74µm
_07809_,18.74µm
_08196_,18.74µm
_11175_,18.74µm
_01686_,18.72µm
_06505_,18.72µm
_10638_,18.72µm
_10775_,18.72µm
_11010_,18.72µm
_02780_,18.71µm
_01555_,18.7µm
_01713_,18.7µm
_03374_,18.7µm
_07852_,18.7µm
_08039_,18.7µm
_09955_,18.7µm
_07876_,18.68µm
_03870_,18.66µm
_08330_,18.66µm
_08430_,18.66µm
_00210_,18.64µm
_10832_,18.64µm
_08721_,18.63µm
_01413_,18.62µm
_01941_,18.62µm
_04546_,18.62µm
_04941_,18.62µm
_06831_,18.62µm
_07122_,18.62µm
_07520_,18.62µm
_08704_,18.62µm
_09183_,18.62µm
_09438_,18.62µm
_10788_,18.62µm
_00287_,18.6µm
_01308_,18.6µm
_01417_,18.6µm
_01692_,18.6µm
_03970_,18.6µm
_07815_,18.6µm
_00640_,18.58µm
_00994_,18.58µm
_02950_,18.58µm
_01288_,18.56µm
_03443_,18.56µm
_10069_,18.56µm
_02221_,18.54µm
_05808_,18.54µm
_06828_,18.54µm
_07671_,18.525µm
_00449_,18.52µm
_03134_,18.52µm
_04260_,18.52µm
_05981_,18.52µm
_09673_,18.52µm
_10235_,18.52µm
_03679_,18.5µm
_04552_,18.5µm
_07971_,18.5µm
_06815_,18.49µm
_09737_,18.49µm
_00297_,18.48µm
_00630_,18.48µm
_01090_,18.48µm
_01197_,18.48µm
_04440_,18.48µm
_04454_,18.48µm
_04491_,18.48µm
_07442_,18.48µm
_07514_,18.48µm
_07539_,18.48µm
_07813_,18.48µm
_11070_,18.48µm
_11038_,18.475µm
_00019_,18.47µm
_04153_,18.46µm
_06433_,18.46µm
_09739_,18.46µm
_00643_,18.44µm
_03381_,18.44µm
_03543_,18.44µm
_03690_,18.44µm
_05189_,18.44µm
_09298_,18.44µm
_03927_,18.43µm
_03281_,18.42µm
_07090_,18.42µm
_11192_,18.42µm
_01702_,18.4µm
_03378_,18.4µm
_04227_,18.4µm
_07027_,18.4µm
_10269_,18.4µm
_10778_,18.4µm
_08558_,18.395µm
_01216_,18.38µm
_02444_,18.38µm
_03772_,18.38µm
_06607_,18.38µm
_06898_,18.38µm
_00887_,18.36µm
_02831_,18.36µm
_08992_,18.36µm
_10366_,18.36µm
_00452_,18.34µm
_02223_,18.34µm
_05980_,18.34µm
_07233_,18.34µm
_02510_,18.32µm
_03857_,18.32µm
_05484_,18.32µm
_06986_,18.32µm
_07878_,18.32µm
_00928_,18.3µm
_05435_,18.29µm
_01880_,18.28µm
_02296_,18.28µm
_07133_,18.28µm
_09566_,18.28µm
_06503_,18.275µm
_00954_,18.26µm
_05782_,18.26µm
_06947_,18.26µm
_01872_,18.255µm
_06773_,18.255µm
_01998_,18.24µm
_02915_,18.24µm
_04484_,18.24µm
_06803_,18.24µm
_10768_,18.225µm
_01237_,18.22µm
_05223_,18.22µm
_00353_,18.2µm
_01882_,18.2µm
_03535_,18.2µm
_08174_,18.2µm
_10696_,18.2µm
_06277_,18.18µm
_01004_,18.16µm
_01512_,18.16µm
_09465_,18.16µm
_10951_,18.16µm
_06609_,18.14µm
_09648_,18.14µm
_10683_,18.14µm
_10969_,18.14µm
_06393_,18.13µm
_06572_,18.13µm
_03083_,18.12µm
_07892_,18.12µm
_07897_,18.12µm
_08342_,18.12µm
_00314_,18.11µm
_03878_,18.1µm
_05615_,18.1µm
_09461_,18.1µm
net134,18.1µm
_09733_,18.09µm
_03858_,18.08µm
_04691_,18.08µm
_07082_,18.08µm
_05635_,18.075µm
_00951_,18.06µm
_02103_,18.06µm
_04159_,18.06µm
_04823_,18.06µm
_05312_,18.06µm
_07052_,18.06µm
_01104_,18.05µm
_06007_,18.04µm
_06466_,18.035µm
_00417_,18.02µm
_03383_,18.02µm
_03644_,18.02µm
_04018_,18.02µm
_05665_,18.02µm
_06281_,18.02µm
_09511_,18.02µm
_02901_,18µm
_04307_,18µm
_09692_,18µm
_07719_,17.98µm
_08055_,17.98µm
_08282_,17.98µm
_00130_,17.96µm
_02148_,17.96µm
_04842_,17.96µm
_08301_,17.96µm
_02806_,17.955µm
_00328_,17.94µm
_04055_,17.94µm
_04728_,17.94µm
_06575_,17.94µm
_10464_,17.94µm
_01437_,17.92µm
_07869_,17.92µm
_08326_,17.92µm
_06709_,17.915µm
_03403_,17.9µm
_05951_,17.9µm
_06818_,17.9µm
_07010_,17.9µm
_00476_,17.88µm
_00530_,17.88µm
_11086_,17.88µm
_04040_,17.86µm
_04604_,17.86µm
_04791_,17.86µm
_05187_,17.86µm
_05424_,17.86µm
_06318_,17.86µm
_09806_,17.86µm
_11161_,17.86µm
_09953_,17.85µm
_10868_,17.84µm
_03683_,17.83µm
_07791_,17.83µm
_08677_,17.825µm
_00566_,17.82µm
_03025_,17.82µm
_03291_,17.82µm
_04475_,17.82µm
_04664_,17.82µm
_04777_,17.82µm
_07079_,17.82µm
_07269_,17.82µm
_09392_,17.82µm
_10373_,17.82µm
_10620_,17.82µm
_10708_,17.82µm
_06124_,17.8µm
_06284_,17.8µm
_08054_,17.79µm
_00456_,17.78µm
_00483_,17.78µm
_02324_,17.78µm
_03095_,17.78µm
_03992_,17.78µm
_04413_,17.78µm
_05799_,17.78µm
_06946_,17.78µm
_08841_,17.78µm
_10793_,17.78µm
_00293_,17.77µm
_00007_,17.76µm
_00054_,17.76µm
_02031_,17.76µm
_06227_,17.76µm
_08177_,17.76µm
_08851_,17.76µm
_10623_,17.755µm
_05991_,17.75µm
_02317_,17.74µm
_07138_,17.74µm
_09783_,17.74µm
_00263_,17.72µm
_03219_,17.72µm
_06345_,17.72µm
_08104_,17.72µm
_10248_,17.72µm
_01921_,17.7µm
_02461_,17.7µm
_03591_,17.7µm
_04526_,17.7µm
_04712_,17.7µm
_06821_,17.7µm
_08252_,17.7µm
_10309_,17.7µm
_09215_,17.685µm
_00556_,17.68µm
_02107_,17.68µm
_04579_,17.68µm
_08710_,17.68µm
_09411_,17.68µm
_09199_,17.675µm
_06849_,17.67µm
_01330_,17.66µm
_02952_,17.66µm
_04782_,17.66µm
_05551_,17.66µm
_05970_,17.66µm
_08120_,17.66µm
_08415_,17.66µm
_09601_,17.66µm
_10524_,17.66µm
_02044_,17.65µm
_01019_,17.64µm
_02626_,17.64µm
_03183_,17.64µm
_03250_,17.64µm
_03537_,17.64µm
_08090_,17.64µm
_11037_,17.64µm
_11050_,17.64µm
_04087_,17.62µm
_08550_,17.62µm
_03436_,17.61µm
_05953_,17.61µm
_08801_,17.605µm
_09815_,17.605µm
_03240_,17.6µm
_03638_,17.6µm
_08102_,17.6µm
_03190_,17.595µm
_05364_,17.585µm
_01947_,17.58µm
_03388_,17.58µm
_03673_,17.58µm
_06270_,17.58µm
_08996_,17.58µm
_06082_,17.575µm
_05686_,17.565µm
_03121_,17.56µm
_03892_,17.56µm
_04605_,17.56µm
_04857_,17.56µm
_05122_,17.56µm
_05281_,17.56µm
_09021_,17.56µm
_11064_,17.56µm
_09758_,17.555µm
_10401_,17.55µm
_07171_,17.54µm
_08631_,17.54µm
_10151_,17.54µm
_11096_,17.54µm
_03043_,17.52µm
_03593_,17.52µm
_06527_,17.52µm
_06775_,17.52µm
_07910_,17.52µm
_02765_,17.5µm
_02779_,17.48µm
_03013_,17.48µm
_05119_,17.48µm
_06106_,17.48µm
_07065_,17.48µm
_08865_,17.48µm
_09695_,17.48µm
_03827_,17.46µm
_04746_,17.46µm
_11020_,17.46µm
_03394_,17.44µm
_04474_,17.44µm
_08146_,17.44µm
_08718_,17.44µm
_08896_,17.44µm
_02243_,17.42µm
_09448_,17.42µm
_10283_,17.415µm
