net,length_um
_03006_,32.88µm
_04592_,32.84µm
_03948_,32.825µm
_09766_,32.82µm
_10877_,32.82µm
_10736_,32.8µm
_08695_,32.79µm
_04071_,32.78µm
_08418_,32.78µm
_09898_,32.78µm
_07140_,32.76µm
_04282_,32.74µm
_06788_,32.74µm
_08571_,32.74µm
_01051_,32.72µm
_07962_,32.72µm
_09441_,32.72µm
_05013_,32.7µm
_05304_,32.7µm
_10689_,32.7µm
_10756_,32.64µm
_10417_,32.62µm
_09423_,32.61µm
_02145_,32.6µm
_05316_,32.6µm
_01679_,32.58µm
_02736_,32.58µm
_09520_,32.58µm
_00178_,32.56µm
_00238_,32.56µm
_09798_,32.52µm
_09022_,32.51µm
_07286_,32.505µm
_01893_,32.5µm
_04560_,32.5µm
_05635_,32.5µm
_07829_,32.5µm
_06189_,32.48µm
_01938_,32.47µm
_03469_,32.46µm
_09952_,32.46µm
_09539_,32.43µm
_07329_,32.405µm
_04447_,32.4µm
_07123_,32.38µm
_05467_,32.35µm
_05022_,32.34µm
_07187_,32.34µm
_05221_,32.33µm
_01774_,32.32µm
_03780_,32.32µm
_07914_,32.31µm
_10178_,32.3µm
_07336_,32.26µm
_10279_,32.26µm
_10446_,32.26µm
_10121_,32.2µm
_09448_,32.18µm
_11054_,32.18µm
_08736_,32.16µm
_10127_,32.14µm
_07259_,32.125µm
_00813_,32.12µm
_01597_,32.12µm
_01742_,32.12µm
_09606_,32.12µm
_04452_,32.1µm
_08805_,32.1µm
_08594_,32.075µm
_06872_,32.06µm
_02697_,32.04µm
_03939_,32.04µm
_06527_,32.04µm
_05677_,32.03µm
_03418_,32.02µm
_09842_,32.02µm
_00146_,31.98µm
_05190_,31.96µm
_10286_,31.96µm
_04053_,31.92µm
_04513_,31.92µm
_05508_,31.92µm
_10625_,31.92µm
_04394_,31.91µm
_06783_,31.9µm
_01686_,31.88µm
_00259_,31.84µm
_04969_,31.84µm
_10825_,31.84µm
_05866_,31.82µm
_07748_,31.82µm
_08536_,31.78µm
net98,31.76µm
_04965_,31.74µm
_06571_,31.72µm
_08735_,31.72µm
_09795_,31.72µm
_07285_,31.7µm
_07198_,31.68µm
_00900_,31.66µm
_02394_,31.66µm
_06472_,31.66µm
_08359_,31.66µm
_00054_,31.62µm
_02361_,31.62µm
_06088_,31.62µm
_09557_,31.6µm
_03416_,31.58µm
_09025_,31.57µm
_02698_,31.56µm
_03381_,31.56µm
_05021_,31.56µm
_02216_,31.54µm
_02893_,31.54µm
_04995_,31.54µm
_09450_,31.54µm
_04939_,31.515µm
_00452_,31.51µm
_08070_,31.5µm
_08623_,31.5µm
_09663_,31.455µm
_06463_,31.44µm
_08854_,31.44µm
_09535_,31.44µm
_03223_,31.435µm
_01787_,31.38µm
_05961_,31.38µm
_07105_,31.38µm
_07828_,31.36µm
_04312_,31.32µm
_08266_,31.3µm
_09569_,31.3µm
_11140_,31.3µm
_10930_,31.28µm
_05355_,31.26µm
_10301_,31.26µm
_02028_,31.24µm
_04786_,31.24µm
_05298_,31.24µm
_03537_,31.18µm
_04738_,31.16µm
_05897_,31.16µm
_10370_,31.16µm
_03221_,31.14µm
_01620_,31.12µm
_07605_,31.12µm
_07601_,31.115µm
_02136_,31.08µm
_02695_,31.08µm
_10821_,31.08µm
_04820_,31.06µm
_03703_,31.02µm
_03715_,31.02µm
_07727_,31.02µm
_09141_,31.005µm
_03750_,31µm
_08955_,31µm
_09436_,30.99µm
_06912_,30.92µm
_09031_,30.92µm
_10878_,30.9µm
_04371_,30.895µm
_03550_,30.88µm
_02565_,30.82µm
_05832_,30.82µm
_08501_,30.8µm
_05034_,30.78µm
_06608_,30.76µm
_09045_,30.76µm
_02683_,30.745µm
_07124_,30.74µm
_07264_,30.7µm
net6,30.66µm
_01680_,30.64µm
_03364_,30.64µm
_01629_,30.62µm
_04662_,30.6µm
_07244_,30.6µm
_01724_,30.58µm
_08947_,30.58µm
_01863_,30.56µm
_06636_,30.52µm
_00103_,30.475µm
_05835_,30.47µm
_06378_,30.46µm
_08400_,30.46µm
_09685_,30.46µm
_02085_,30.44µm
_09142_,30.44µm
_04263_,30.42µm
_04742_,30.42µm
_08547_,30.38µm
_03398_,30.36µm
_01122_,30.32µm
_05254_,30.3µm
_05647_,30.28µm
_05506_,30.26µm
_07879_,30.25µm
_11159_,30.25µm
_00016_,30.24µm
_02160_,30.215µm
_03043_,30.2µm
_06927_,30.2µm
_09894_,30.2µm
_00412_,30.18µm
_05421_,30.16µm
_08631_,30.16µm
_10468_,30.14µm
_00990_,30.12µm
_02182_,30.12µm
_08146_,30.12µm
_01757_,30.08µm
_06653_,30.08µm
_08658_,30.08µm
_09316_,30.08µm
net140,30.06µm
_04000_,30.055µm
_01149_,30.04µm
_05505_,30.04µm
_10628_,30.04µm
_06767_,30.02µm
_07220_,30µm
_01019_,29.92µm
_04715_,29.92µm
_04084_,29.9µm
_04174_,29.88µm
_07262_,29.88µm
_04296_,29.86µm
_06621_,29.84µm
_08225_,29.84µm
_04767_,29.82µm
_10353_,29.82µm
_10369_,29.8µm
_03214_,29.78µm
_02172_,29.74µm
_04866_,29.74µm
_08926_,29.74µm
_03079_,29.735µm
_05514_,29.73µm
_03385_,29.72µm
_09328_,29.72µm
_00560_,29.7µm
_08666_,29.7µm
_01716_,29.68µm
_08719_,29.66µm
_00759_,29.64µm
_08558_,29.625µm
_00843_,29.62µm
_01751_,29.58µm
_04559_,29.58µm
_10094_,29.58µm
_00357_,29.54µm
_03921_,29.54µm
_04491_,29.54µm
_06351_,29.54µm
_02266_,29.52µm
_02758_,29.52µm
_08077_,29.5µm
_03644_,29.48µm
_03694_,29.44µm
_10921_,29.44µm
_01701_,29.4µm
_01966_,29.4µm
_04310_,29.4µm
_09639_,29.4µm
_04409_,29.38µm
_01330_,29.36µm
_10117_,29.36µm
_10131_,29.36µm
_03752_,29.35µm
_10189_,29.3µm
_00013_,29.285µm
_01384_,29.28µm
_03449_,29.28µm
_07594_,29.28µm
_09481_,29.28µm
_02378_,29.27µm
_01994_,29.26µm
_02159_,29.26µm
_09216_,29.26µm
_09212_,29.24µm
_10607_,29.24µm
_08582_,29.215µm
_10676_,29.2µm
_05584_,29.18µm
_00426_,29.16µm
_02489_,29.16µm
_03624_,29.16µm
_05199_,29.16µm
_10518_,29.14µm
_00674_,29.12µm
_11068_,29.105µm
_00860_,29.1µm
_09079_,29.1µm
_02389_,29.08µm
_11117_,29.08µm
_11170_,29.08µm
_07712_,29.06µm
_02263_,29.04µm
_10457_,29.04µm
_00277_,29.02µm
_00770_,29.02µm
_04083_,29.02µm
_02138_,29µm
_05169_,29µm
_11174_,28.98µm
_02701_,28.96µm
_02548_,28.94µm
_04876_,28.94µm
_07083_,28.94µm
_08710_,28.94µm
_01137_,28.9µm
_07163_,28.9µm
_07716_,28.9µm
_07848_,28.9µm
_02739_,28.88µm
_02696_,28.86µm
_01882_,28.84µm
_04602_,28.84µm
_00992_,28.82µm
_07634_,28.8µm
_09746_,28.79µm
_09645_,28.76µm
_02829_,28.74µm
_06747_,28.74µm
_01134_,28.72µm
_05366_,28.72µm
_08746_,28.7µm
_05969_,28.68µm
_06935_,28.66µm
_08707_,28.66µm
_09737_,28.66µm
_10217_,28.66µm
_10362_,28.66µm
_09561_,28.62µm
_10129_,28.62µm
_03158_,28.6µm
_01016_,28.58µm
_07023_,28.58µm
_02895_,28.575µm
_05720_,28.54µm
_09886_,28.52µm
_07728_,28.5µm
_04781_,28.48µm
_07235_,28.48µm
_05301_,28.44µm
_02530_,28.4µm
_09015_,28.4µm
_09465_,28.4µm
_02093_,28.38µm
_02534_,28.38µm
_02774_,28.38µm
_00732_,28.36µm
_06614_,28.36µm
_10605_,28.34µm
_04894_,28.32µm
_10581_,28.32µm
_06274_,28.28µm
_07070_,28.26µm
_10726_,28.26µm
_04209_,28.24µm
_06765_,28.24µm
_04846_,28.22µm
_08942_,28.22µm
_08667_,28.2µm
_10966_,28.2µm
_02512_,28.16µm
_09354_,28.16µm
_08308_,28.14µm
_06537_,28.11µm
_00977_,28.1µm
_01847_,28.1µm
_02265_,28.09µm
_05478_,28.08µm
_09530_,28.06µm
_11055_,28.03µm
_11162_,28.02µm
_02807_,28µm
_06053_,28µm
_01037_,27.98µm
_08141_,27.98µm
_10124_,27.98µm
_05679_,27.96µm
_10479_,27.95µm
_09851_,27.94µm
_01816_,27.92µm
_04171_,27.9µm
_08056_,27.9µm
_09279_,27.86µm
_02109_,27.84µm
_06140_,27.84µm
_02673_,27.82µm
_01257_,27.8µm
_03490_,27.795µm
_05356_,27.76µm
_03852_,27.72µm
_00243_,27.7µm
_00516_,27.7µm
_05153_,27.695µm
_01516_,27.67µm
_06789_,27.66µm
_09598_,27.66µm
_10805_,27.66µm
_07749_,27.64µm
_10027_,27.64µm
_00286_,27.62µm
_10722_,27.62µm
_01088_,27.6µm
_04485_,27.6µm
_08291_,27.6µm
_04828_,27.58µm
_05688_,27.58µm
_01788_,27.56µm
_08780_,27.56µm
_09756_,27.55µm
_03671_,27.52µm
_09877_,27.52µm
_03915_,27.5µm
_09010_,27.45µm
_07148_,27.44µm
_09495_,27.42µm
_07585_,27.4µm
_06413_,27.39µm
_00468_,27.38µm
_08045_,27.38µm
_11173_,27.36µm
_02486_,27.34µm
_09840_,27.34µm
_10091_,27.34µm
_07340_,27.3µm
_00116_,27.28µm
_01850_,27.24µm
_07573_,27.24µm
_08114_,27.24µm
_02623_,27.22µm
_04617_,27.22µm
_09917_,27.22µm
_00022_,27.2µm
_01951_,27.18µm
_02157_,27.18µm
_08017_,27.18µm
_09533_,27.18µm
_01919_,27.14µm
_04484_,27.14µm
_06792_,27.14µm
_09214_,27.135µm
_04874_,27.13µm
_02651_,27.12µm
_05101_,27.12µm
_07090_,27.11µm
_00420_,27.1µm
_06946_,27.1µm
_09344_,27.1µm
_00208_,27.075µm
_04726_,27.06µm
_04624_,27.04µm
_04792_,27.04µm
_05523_,27.04µm
_09473_,27.04µm
_08687_,27.02µm
_02815_,27µm
_04731_,27µm
_09294_,27µm
_06348_,26.985µm
_00124_,26.98µm
_03586_,26.98µm
_05058_,26.92µm
_09493_,26.91µm
_01737_,26.9µm
_02239_,26.9µm
_03101_,26.9µm
_07498_,26.9µm
_10352_,26.9µm
_01580_,26.89µm
_02987_,26.86µm
_05424_,26.86µm
_06572_,26.86µm
_06628_,26.86µm
_07491_,26.86µm
_05857_,26.85µm
_01216_,26.84µm
_07179_,26.84µm
_09129_,26.84µm
_04093_,26.82µm
_10614_,26.8µm
_03118_,26.78µm
_03857_,26.78µm
_05328_,26.78µm
_06969_,26.78µm
_04800_,26.76µm
_05496_,26.76µm
_01024_,26.74µm
_03315_,26.74µm
_07567_,26.74µm
_06145_,26.73µm
_00968_,26.72µm
_02453_,26.72µm
_05488_,26.72µm
_10047_,26.705µm
_03569_,26.7µm
_01039_,26.68µm
_01842_,26.66µm
_04130_,26.66µm
_00544_,26.64µm
_02901_,26.64µm
_08139_,26.64µm
_09852_,26.64µm
_02363_,26.62µm
_05899_,26.62µm
_04507_,26.6µm
_03693_,26.58µm
_11042_,26.58µm
_06257_,26.57µm
_06383_,26.56µm
_07269_,26.56µm
_01562_,26.54µm
_04192_,26.5µm
_06987_,26.5µm
_05532_,26.48µm
_09590_,26.48µm
_04040_,26.46µm
_05851_,26.46µm
_04175_,26.455µm
_01043_,26.44µm
_02932_,26.44µm
_08299_,26.44µm
_10589_,26.44µm
_02844_,26.4µm
_03497_,26.38µm
_03838_,26.38µm
_07583_,26.38µm
_03663_,26.36µm
_03944_,26.36µm
_05442_,26.355µm
_00030_,26.34µm
_06474_,26.3µm
_10538_,26.3µm
_02539_,26.28µm
_09271_,26.28µm
_09392_,26.28µm
_08240_,26.26µm
_02898_,26.24µm
_03545_,26.22µm
_09889_,26.22µm
_03994_,26.2µm
_03018_,26.19µm
_01309_,26.18µm
_01324_,26.18µm
_07891_,26.18µm
_07944_,26.18µm
_08156_,26.18µm
_10894_,26.18µm
_05958_,26.14µm
_09419_,26.12µm
_01852_,26.06µm
_07048_,26.06µm
_08072_,26.06µm
_09179_,26.06µm
_03681_,26.02µm
_05338_,26.02µm
_08873_,26.02µm
_02976_,26.01µm
_11125_,26.01µm
_05989_,26µm
_06787_,26µm
_09380_,26µm
_07753_,25.97µm
_03949_,25.96µm
_06012_,25.96µm
_04195_,25.94µm
_05415_,25.92µm
_02181_,25.9µm
_04844_,25.9µm
_04784_,25.885µm
_03755_,25.88µm
_09965_,25.86µm
_02761_,25.84µm
_00072_,25.82µm
_02872_,25.82µm
_04848_,25.82µm
net13,25.82µm
_04597_,25.81µm
_00189_,25.8µm
_03553_,25.8µm
_04510_,25.8µm
_05985_,25.8µm
_10812_,25.8µm
_10954_,25.78µm
_09707_,25.76µm
_09599_,25.75µm
_01588_,25.72µm
_08747_,25.72µm
_06832_,25.7µm
_06638_,25.68µm
_08232_,25.68µm
_08892_,25.68µm
_03563_,25.64µm
_07447_,25.64µm
_09519_,25.64µm
_02309_,25.62µm
_02474_,25.62µm
_04934_,25.62µm
_08493_,25.62µm
_10655_,25.62µm
_02168_,25.605µm
_03518_,25.6µm
_06751_,25.6µm
_07736_,25.6µm
_07574_,25.58µm
_08394_,25.58µm
_06210_,25.555µm
_06433_,25.54µm
_10491_,25.54µm
_00707_,25.52µm
_01505_,25.52µm
_01054_,25.5µm
_00608_,25.48µm
_02579_,25.48µm
_04128_,25.48µm
_06615_,25.48µm
_07859_,25.48µm
_05639_,25.46µm
_08342_,25.46µm
_02657_,25.42µm
_02349_,25.41µm
_02537_,25.4µm
_03463_,25.4µm
_08920_,25.4µm
_09706_,25.38µm
_11100_,25.38µm
_11124_,25.36µm
_11160_,25.36µm
_09381_,25.34µm
_04766_,25.32µm
_00993_,25.3µm
_04840_,25.3µm
_06773_,25.3µm
_10810_,25.3µm
_10827_,25.3µm
_11105_,25.26µm
_10228_,25.25µm
_01962_,25.24µm
_07065_,25.24µm
_01395_,25.22µm
_07162_,25.22µm
_00497_,25.18µm
_00597_,25.18µm
_06712_,25.18µm
_08188_,25.18µm
_08705_,25.18µm
_09047_,25.18µm
_03510_,25.14µm
_10262_,25.13µm
_04448_,25.12µm
_04266_,25.1µm
_10198_,25.1µm
_05747_,25.08µm
_00855_,25.06µm
_01936_,25.06µm
_10569_,25.06µm
_03914_,25.04µm
net212,25.04µm
_00042_,25.03µm
_09472_,25.02µm
_09692_,25.02µm
_08182_,25.01µm
_03738_,25µm
_03719_,24.98µm
_08496_,24.98µm
_03414_,24.96µm
_00774_,24.94µm
_01118_,24.94µm
_02562_,24.94µm
_10916_,24.94µm
_00587_,24.92µm
_03954_,24.92µm
_00258_,24.9µm
_02999_,24.9µm
_09078_,24.9µm
_00425_,24.88µm
_05306_,24.86µm
_07121_,24.86µm
_09439_,24.86µm
_01010_,24.82µm
_02392_,24.82µm
_01581_,24.8µm
_08803_,24.8µm
_01668_,24.795µm
_00467_,24.79µm
_07822_,24.78µm
_04413_,24.77µm
_10204_,24.77µm
_07552_,24.76µm
_08708_,24.76µm
_10328_,24.76µm
_10421_,24.76µm
_10602_,24.76µm
_00226_,24.75µm
_06925_,24.74µm
_07687_,24.74µm
_08898_,24.74µm
_11104_,24.74µm
_01403_,24.72µm
_07777_,24.72µm
_08172_,24.72µm
_07096_,24.7µm
_00372_,24.68µm
_03235_,24.68µm
_07331_,24.68µm
_11176_,24.68µm
_08309_,24.67µm
_03134_,24.66µm
_06152_,24.64µm
_06162_,24.64µm
_11110_,24.64µm
_05516_,24.62µm
_10315_,24.62µm
_10596_,24.62µm
_05764_,24.61µm
_07715_,24.595µm
_10813_,24.58µm
_03442_,24.56µm
_06616_,24.56µm
_06215_,24.54µm
_06471_,24.54µm
_09235_,24.53µm
_05632_,24.52µm
_11059_,24.5µm
_05703_,24.48µm
_07025_,24.46µm
_08406_,24.46µm
_09955_,24.46µm
_03306_,24.44µm
_03768_,24.44µm
_04987_,24.44µm
_05168_,24.44µm
_05726_,24.44µm
_06034_,24.44µm
_05976_,24.42µm
_10335_,24.42µm
_07485_,24.41µm
_00050_,24.38µm
_00666_,24.38µm
_08766_,24.38µm
_09924_,24.38µm
_05903_,24.34µm
_06604_,24.34µm
_06609_,24.34µm
_08282_,24.315µm
_00479_,24.3µm
_02276_,24.3µm
_02833_,24.3µm
_04392_,24.27µm
_07855_,24.27µm
_01086_,24.26µm
_08573_,24.26µm
_09043_,24.24µm
_04929_,24.22µm
_07857_,24.22µm
_04264_,24.21µm
_00655_,24.2µm
_10984_,24.2µm
_04782_,24.18µm
_04760_,24.16µm
_05733_,24.16µm
_08508_,24.16µm
_05100_,24.14µm
_04694_,24.13µm
_01715_,24.1µm
_05293_,24.1µm
_05407_,24.1µm
_10190_,24.08µm
_10975_,24.08µm
_02505_,24.06µm
_04856_,24.06µm
_07136_,24.04µm
_11001_,24µm
_01340_,23.98µm
_01593_,23.98µm
_03160_,23.98µm
_03014_,23.96µm
_10899_,23.96µm
_05213_,23.94µm
_08722_,23.94µm
_06440_,23.92µm
_04236_,23.9µm
_07865_,23.9µm
_07268_,23.895µm
_04001_,23.88µm
_08069_,23.87µm
_04267_,23.85µm
_01222_,23.84µm
_09686_,23.81µm
_04125_,23.8µm
_04386_,23.8µm
_00800_,23.78µm
_04167_,23.78µm
_11060_,23.78µm
_06819_,23.76µm
_07095_,23.76µm
_08256_,23.76µm
_08440_,23.76µm
_08733_,23.76µm
_07628_,23.75µm
_00209_,23.74µm
_06589_,23.74µm
_07462_,23.74µm
_11089_,23.72µm
_03109_,23.7µm
_03878_,23.7µm
_04709_,23.7µm
_10758_,23.7µm
_04008_,23.68µm
_07473_,23.68µm
_09947_,23.68µm
_10874_,23.68µm
_00928_,23.66µm
_01854_,23.66µm
_03063_,23.66µm
_07925_,23.66µm
_09515_,23.66µm
_08971_,23.64µm
_11022_,23.64µm
_05179_,23.62µm
_07402_,23.62µm
_07579_,23.6µm
_02831_,23.58µm
_07174_,23.58µm
_05665_,23.56µm
_06578_,23.54µm
_06367_,23.52µm
_06967_,23.52µm
_07117_,23.52µm
_10792_,23.52µm
_09903_,23.515µm
_04733_,23.5µm
_05617_,23.5µm
_09623_,23.5µm
_00618_,23.48µm
_08219_,23.48µm
_03643_,23.47µm
_06404_,23.46µm
_05883_,23.44µm
_09334_,23.44µm
_01221_,23.42µm
_06971_,23.42µm
_09764_,23.42µm
_04194_,23.4µm
_02504_,23.38µm
_08446_,23.38µm
_08563_,23.38µm
_01426_,23.375µm
_07522_,23.36µm
_00760_,23.34µm
_07797_,23.34µm
_04799_,23.32µm
_05778_,23.32µm
_06623_,23.32µm
_10786_,23.32µm
_10864_,23.32µm
_06083_,23.31µm
_04595_,23.3µm
_05610_,23.3µm
_07969_,23.3µm
_07368_,23.28µm
_08495_,23.28µm
_07093_,23.26µm
_10807_,23.26µm
_01305_,23.24µm
_02223_,23.24µm
_02851_,23.22µm
_08018_,23.22µm
_06618_,23.21µm
_09399_,23.205µm
_00437_,23.2µm
_02132_,23.2µm
_03438_,23.2µm
_06049_,23.2µm
_02527_,23.19µm
_01946_,23.18µm
_02029_,23.18µm
_02299_,23.18µm
_02335_,23.18µm
_04701_,23.18µm
_07744_,23.18µm
_03432_,23.17µm
_10657_,23.17µm
_04110_,23.16µm
_03013_,23.14µm
_05928_,23.14µm
_06004_,23.14µm
_01798_,23.105µm
_07581_,23.1µm
_02699_,23.08µm
_09754_,23.08µm
_05628_,23.06µm
_07809_,23.06µm
_00451_,23.04µm
_08320_,23.04µm
_08770_,23.04µm
_09176_,23.02µm
_10257_,23.02µm
_00269_,23µm
_00939_,23µm
_01195_,23µm
_01391_,23µm
_03296_,23µm
_03682_,23µm
_03873_,22.98µm
_08475_,22.98µm
_06597_,22.96µm
_02770_,22.93µm
_02203_,22.92µm
_03347_,22.92µm
_05037_,22.92µm
_05125_,22.92µm
_07820_,22.92µm
_08692_,22.92µm
_10769_,22.92µm
_03382_,22.915µm
_02331_,22.91µm
_10112_,22.91µm
_07310_,22.88µm
_09908_,22.88µm
_10516_,22.875µm
_00704_,22.86µm
_10056_,22.86µm
_10193_,22.86µm
_03737_,22.84µm
_09695_,22.84µm
_10084_,22.84µm
_10822_,22.84µm
_01907_,22.82µm
_10594_,22.82µm
_05004_,22.8µm
_05756_,22.8µm
_06983_,22.8µm
_06023_,22.79µm
_06362_,22.79µm
_03411_,22.78µm
_11087_,22.78µm
_01233_,22.76µm
_01387_,22.76µm
_03647_,22.76µm
_00888_,22.74µm
_02376_,22.74µm
_07133_,22.74µm
_07866_,22.74µm
_08118_,22.74µm
_02164_,22.72µm
_06570_,22.72µm
_06915_,22.72µm
_07785_,22.7µm
_08737_,22.7µm
_02074_,22.68µm
_03672_,22.68µm
_09435_,22.675µm
_06639_,22.66µm
_04403_,22.64µm
_06624_,22.64µm
_08986_,22.64µm
_00755_,22.62µm
_01579_,22.62µm
_01700_,22.62µm
_02054_,22.62µm
_03990_,22.6µm
_06855_,22.6µm
_06991_,22.58µm
_07454_,22.58µm
_09160_,22.58µm
_02824_,22.575µm
_00331_,22.56µm
_04003_,22.56µm
_04562_,22.56µm
_06844_,22.56µm
_10455_,22.56µm
_01618_,22.54µm
_09056_,22.54µm
_08865_,22.515µm
_00713_,22.5µm
_08858_,22.5µm
_10606_,22.5µm
_04498_,22.48µm
_08929_,22.48µm
_04294_,22.46µm
_05915_,22.46µm
_09635_,22.46µm
_09987_,22.46µm
_10846_,22.46µm
_02283_,22.42µm
_09827_,22.4µm
_04553_,22.38µm
_09485_,22.38µm
_10162_,22.38µm
_02757_,22.36µm
_03654_,22.36µm
_02244_,22.34µm
_02278_,22.34µm
_05102_,22.34µm
_09582_,22.34µm
_03749_,22.32µm
_04818_,22.32µm
_05843_,22.32µm
_11044_,22.32µm
_01853_,22.3µm
_05905_,22.3µm
_07639_,22.3µm
_08804_,22.3µm
_11085_,22.29µm
_04675_,22.28µm
_03233_,22.26µm
_05854_,22.26µm
_01552_,22.22µm
_06028_,22.22µm
_02860_,22.2µm
_05078_,22.18µm
_10748_,22.175µm
_03276_,22.16µm
_03992_,22.16µm
_05619_,22.16µm
_05813_,22.16µm
_05259_,22.145µm
_00850_,22.14µm
_09074_,22.13µm
_02473_,22.12µm
_03230_,22.12µm
_05406_,22.12µm
_09286_,22.12µm
_01992_,22.1µm
_01998_,22.1µm
_04111_,22.1µm
_05815_,22.1µm
_08163_,22.1µm
_07929_,22.095µm
_02039_,22.08µm
_05933_,22.08µm
_00730_,22.06µm
_02816_,22.06µm
_03375_,22.06µm
_03823_,22.06µm
_09296_,22.06µm
_10879_,22.06µm
_06494_,22.04µm
_09373_,22.04µm
_06723_,22.02µm
_02498_,22µm
_04797_,22µm
_05540_,22µm
_10248_,22µm
_04414_,21.98µm
_04555_,21.98µm
_06831_,21.98µm
_08177_,21.98µm
_00578_,21.96µm
_01921_,21.96µm
_02784_,21.96µm
_08135_,21.96µm
_10983_,21.96µm
_08702_,21.955µm
_00643_,21.94µm
_10548_,21.94µm
_05549_,21.92µm
_07676_,21.92µm
_03487_,21.885µm
_05464_,21.88µm
_06996_,21.88µm
_07305_,21.88µm
_00274_,21.86µm
_04688_,21.84µm
_05389_,21.84µm
_05968_,21.84µm
_07737_,21.84µm
_09592_,21.835µm
_04417_,21.83µm
_00480_,21.82µm
_00917_,21.82µm
_03514_,21.78µm
_09205_,21.78µm
_09999_,21.78µm
_03625_,21.76µm
_05616_,21.76µm
_06590_,21.76µm
_03405_,21.74µm
_05379_,21.74µm
_06871_,21.74µm
_07347_,21.735µm
_08411_,21.72µm
_00340_,21.7µm
_08507_,21.7µm
_06223_,21.68µm
_07201_,21.68µm
_00975_,21.66µm
_06692_,21.66µm
_08226_,21.66µm
_08368_,21.66µm
_09595_,21.64µm
_09920_,21.64µm
_06998_,21.62µm
_11006_,21.62µm
_05954_,21.6µm
_06637_,21.6µm
_10862_,21.6µm
_02300_,21.58µm
_02892_,21.58µm
_09046_,21.58µm
_09687_,21.56µm
_10145_,21.56µm
_00297_,21.54µm
_02170_,21.54µm
_03394_,21.54µm
_07018_,21.54µm
_09763_,21.54µm
_08990_,21.53µm
_09094_,21.5µm
_01914_,21.49µm
_06002_,21.47µm
_02193_,21.46µm
_02655_,21.46µm
_02688_,21.46µm
_05550_,21.46µm
_08859_,21.46µm
_04829_,21.44µm
_10065_,21.44µm
_00346_,21.42µm
_03309_,21.42µm
_06492_,21.42µm
net65,21.42µm
_10264_,21.4µm
_00311_,21.38µm
_03083_,21.38µm
_05458_,21.38µm
_06600_,21.38µm
_02073_,21.36µm
_01684_,21.34µm
_03224_,21.34µm
_04674_,21.34µm
_05543_,21.34µm
_08265_,21.34µm
_10442_,21.34µm
_06481_,21.32µm
_10042_,21.32µm
_04668_,21.315µm
_01877_,21.3µm
_04213_,21.3µm
_04223_,21.3µm
_05812_,21.3µm
_11175_,21.3µm
_09802_,21.295µm
_04002_,21.28µm
_08527_,21.28µm
_09878_,21.27µm
_03661_,21.26µm
_06596_,21.26µm
_04739_,21.24µm
_05071_,21.24µm
_07608_,21.24µm
_07788_,21.24µm
_02624_,21.2µm
_03859_,21.2µm
_06022_,21.2µm
_09230_,21.2µm
_00273_,21.18µm
_04764_,21.18µm
_05995_,21.18µm
_06985_,21.18µm
_07082_,21.18µm
_00542_,21.16µm
_02009_,21.16µm
_06732_,21.16µm
_07568_,21.16µm
_10593_,21.16µm
_04322_,21.14µm
_02490_,21.12µm
_08399_,21.12µm
_10982_,21.12µm
_03082_,21.095µm
_01244_,21.08µm
_07677_,21.08µm
_08689_,21.08µm
_00237_,21.06µm
_03898_,21.06µm
_03412_,21.04µm
_11012_,21.03µm
_03077_,21.02µm
_08024_,21.02µm
_09935_,21.02µm
_04080_,21.005µm
_07213_,21µm
_09248_,21µm
_11158_,21µm
_09601_,20.98µm
_02289_,20.96µm
_06435_,20.96µm
_07079_,20.96µm
_10747_,20.96µm
_00199_,20.94µm
_01880_,20.94µm
_09990_,20.935µm
_01945_,20.92µm
_04923_,20.92µm
_05376_,20.92µm
_07029_,20.92µm
_05571_,20.9µm
_06683_,20.9µm
_10863_,20.88µm
_00511_,20.86µm
_02637_,20.86µm
_07374_,20.86µm
_09946_,20.86µm
_11037_,20.84µm
_01044_,20.82µm
_01648_,20.82µm
_02529_,20.82µm
_02908_,20.82µm
_07819_,20.82µm
_06810_,20.8µm
_09866_,20.8µm
_08228_,20.79µm
_05879_,20.78µm
_06759_,20.78µm
_06296_,20.77µm
_04323_,20.74µm
_04488_,20.74µm
_03746_,20.73µm
_07915_,20.72µm
_09194_,20.72µm
_07091_,20.7µm
_11008_,20.7µm
_08340_,20.69µm
_08257_,20.68µm
_10017_,20.68µm
_05554_,20.67µm
_00313_,20.66µm
_01349_,20.66µm
_03084_,20.66µm
_06038_,20.66µm
_09789_,20.66µm
_02126_,20.64µm
_09854_,20.64µm
_02095_,20.62µm
_03197_,20.62µm
_05067_,20.62µm
_07839_,20.62µm
_09652_,20.62µm
_05808_,20.6µm
_00524_,20.59µm
_07989_,20.58µm
_06949_,20.565µm
_03656_,20.54µm
_09249_,20.54µm
_01590_,20.52µm
_07941_,20.52µm
_09522_,20.52µm
_03870_,20.515µm
_04935_,20.5µm
_06120_,20.5µm
_09648_,20.5µm
_09925_,20.5µm
_09210_,20.49µm
_01895_,20.48µm
_00966_,20.46µm
_07175_,20.46µm
_07721_,20.46µm
_07776_,20.46µm
_08996_,20.46µm
_09691_,20.46µm
_01904_,20.44µm
_03200_,20.44µm
_05748_,20.44µm
_08466_,20.43µm
_04867_,20.42µm
_05152_,20.42µm
_06642_,20.42µm
_08269_,20.42µm
_09413_,20.42µm
_10819_,20.42µm
_00068_,20.415µm
_08628_,20.4µm
